Id,name,key,place_id,code,alt_names,country_id,region_id,city_id,pop,popm,area,m,c,d,created_at,updated_at
726,Jiddah,jiddah,1239,,Jaddah [Jeddah|Jiddah|Jedda],159,,,2867446,4,,False,False,False,2014-10-17T00:53:59.5806260-04:00,2014-10-17T00:53:59.5806260-04:00
727,Makkah [Mecca],makkah,1240,,,159,,,1323624,1,,False,False,False,2014-10-17T00:53:59.5833100-04:00,2014-10-17T00:53:59.5833100-04:00
728,Al-MadÄ«nah [Medina],almadinah,1241,,,159,,,1300000,,,False,False,False,2014-10-17T00:53:59.5859240-04:00,2014-10-17T00:53:59.5859240-04:00
729,Ad-DammÄm [Dammam],addammam,1242,,,159,,,768602,2,,False,False,False,2014-10-17T00:53:59.5885930-04:00,2014-10-17T00:53:59.5885930-04:00
730,Aá¹­-á¹¬Äâ€™if [Taif],attaif,1243,,,159,,,987914,,,False,False,False,2014-10-17T00:53:59.5913820-04:00,2014-10-17T00:53:59.5913820-04:00
731,á¸ªamÄ«s MuÅ¡ayá¹­ [Khamis Mushait,hamismusaytkhamismushait,1244,,Khamis Mushayt],159,,,630000,,,False,False,False,2014-10-17T00:53:59.5943040-04:00,2014-10-17T00:53:59.5943040-04:00
732,Burayda [Buraydah,buraydaburaydah,1245,,Buraidah],159,,,614093,,,False,False,False,2014-10-17T00:53:59.5970900-04:00,2014-10-17T00:53:59.5970900-04:00
733,Al-Khubar [Al Khubar,alkhubaralkhubar,1246,,Al Khobar|Khobar],159,,,578,,500,False,False,False,2014-10-17T00:53:59.5996990-04:00,2014-10-17T00:53:59.5996990-04:00
734,Dimashq [Damascus],dimashq,1247,,,167,,,,3,,False,False,False,2014-10-17T00:53:59.6061400-04:00,2014-10-17T00:53:59.6061400-04:00
735,á¸¤alab [Aleppo],halab,1248,,,167,,,,3,,False,False,False,2014-10-17T00:53:59.6087760-04:00,2014-10-17T00:53:59.6087760-04:00
736,á¹¢an'Ä' [Sana'a],sana,1249,,,161,,,,2,,False,False,False,2014-10-17T00:53:59.6135220-04:00,2014-10-17T00:53:59.6135220-04:00
737,Edmonton,edmonton,1252,,,169,260,,1159869,,,False,False,False,2014-10-17T00:53:59.6759850-04:00,2014-10-17T00:53:59.8985170-04:00
738,Winnipeg,winnipeg,1254,,,169,261,,730018,,,False,False,False,2014-10-17T00:53:59.6890550-04:00,2014-10-17T00:53:59.9054810-04:00
739,Regina,regina,1256,,,169,262,,194000,,,False,False,False,2014-10-17T00:53:59.7005240-04:00,2014-10-17T00:53:59.9336060-04:00
740,Fredericton,fredericton,1258,,,169,263,,,,,False,False,False,2014-10-17T00:53:59.7139820-04:00,2014-10-17T00:53:59.7139820-04:00
741,Halifax,halifax,1260,,,169,264,,333000,,,False,False,False,2014-10-17T00:53:59.7347970-04:00,2014-10-17T00:53:59.9193210-04:00
742,Charlottetown,charlottetown,1262,,,169,265,,,,,False,False,False,2014-10-17T00:53:59.7480400-04:00,2014-10-17T00:53:59.7480400-04:00
743,St John's,stjohns,1264,,,169,266,,174000,,,False,False,False,2014-10-17T00:53:59.7662150-04:00,2014-10-17T00:53:59.9366880-04:00
744,Toronto,toronto,1266,,,169,267,,5583064,,,False,False,False,2014-10-17T00:53:59.7788030-04:00,2014-10-17T00:53:59.8830500-04:00
745,Quebec City,quebeccity,1268,,,169,268,,,,,False,False,False,2014-10-17T00:53:59.7918640-04:00,2014-10-17T00:53:59.7918640-04:00
746,Yellowknife,yellowknife,1270,,,169,269,,,,,False,False,False,2014-10-17T00:53:59.8061050-04:00,2014-10-17T00:53:59.8061050-04:00
747,Whitehorse,whitehorse,1272,,,169,270,,,,,False,False,False,2014-10-17T00:53:59.8231960-04:00,2014-10-17T00:53:59.8231960-04:00
748,Iqaluit,iqaluit,1274,,,169,271,,,,,False,False,False,2014-10-17T00:53:59.8355790-04:00,2014-10-17T00:53:59.8355790-04:00
749,Montreal ,montreal,1275,, Quebec,169,268,,3824221,,,False,False,False,2014-10-17T00:53:59.8857870-04:00,2014-10-17T00:54:04.4089550-04:00
750,Vancouver,vancouver,1276,,,169,259,,2313328,,,False,False,False,2014-10-17T00:53:59.8892080-04:00,2014-10-17T00:53:59.8892080-04:00
751,Ottawa,ottawa,1277,,,169,267,,1236324,,,False,False,False,2014-10-17T00:53:59.8923960-04:00,2014-10-17T00:53:59.8923960-04:00
752,Calgary,calgary,1278,,,169,260,,1214839,,,False,False,False,2014-10-17T00:53:59.8955380-04:00,2014-10-17T00:53:59.8955380-04:00
753,QuÃ©bec,quebec,1279,,,169,268,,765706,,,False,False,False,2014-10-17T00:53:59.9016930-04:00,2014-10-17T00:53:59.9016930-04:00
754,Kitchener,kitchener,1280,,,169,267,,477160,,,False,False,False,2014-10-17T00:53:59.9108820-04:00,2014-10-17T00:53:59.9108820-04:00
755,St Catharines-Niagara,stcatharinesniagara,1281,,,169,267,,372000,,,False,False,False,2014-10-17T00:53:59.9164850-04:00,2014-10-17T00:53:59.9164850-04:00
756,Windsor,windsor,1282,,,169,267,,279000,,,False,False,False,2014-10-17T00:53:59.9243980-04:00,2014-10-17T00:53:59.9243980-04:00
757,Oshawa,oshawa,1283,,,169,267,,269000,,,False,False,False,2014-10-17T00:53:59.9276180-04:00,2014-10-17T00:53:59.9276180-04:00
758,Saskatoon,saskatoon,1284,,,169,262,,219000,,,False,False,False,2014-10-17T00:53:59.9306270-04:00,2014-10-17T00:53:59.9306270-04:00
759,Sudbury,sudbury,1285,,,169,267,,160000,,,False,False,False,2014-10-17T00:53:59.9400440-04:00,2014-10-17T00:53:59.9400440-04:00
760,Chicoutimi,chicoutimi,1286,,,169,268,,160000,,,False,False,False,2014-10-17T00:53:59.9430210-04:00,2014-10-17T00:53:59.9430210-04:00
761,Sherbrooke,sherbrooke,1287,,,169,268,,147000,,,False,False,False,2014-10-17T00:53:59.9461650-04:00,2014-10-17T00:53:59.9461650-04:00
762,Trois-RiviÃ¨res,troisrivieres,1288,,,169,268,,140000,,,False,False,False,2014-10-17T00:53:59.9517300-04:00,2014-10-17T00:53:59.9517300-04:00
763,Kelowna,kelowna,1289,,,169,259,,137000,,,False,False,False,2014-10-17T00:53:59.9546600-04:00,2014-10-17T00:53:59.9546600-04:00
764,Abbotsford,abbotsford,1290,,,169,259,,136000,,,False,False,False,2014-10-17T00:53:59.9573490-04:00,2014-10-17T00:53:59.9573490-04:00
765,Saint John,saintjohn,1291,,,169,263,,126000,,,False,False,False,2014-10-17T00:53:59.9601070-04:00,2014-10-17T00:53:59.9601070-04:00
766,Thunder Bay,thunderbay,1292,,,169,267,,126000,,,False,False,False,2014-10-17T00:53:59.9629850-04:00,2014-10-17T00:53:59.9629850-04:00
767,Barrie,barrie,1293,,,169,267,,119000,,,False,False,False,2014-10-17T00:53:59.9658650-04:00,2014-10-17T00:53:59.9658650-04:00
768,Sydney,sydney,1294,,,172,355,,3908642,4605992,,False,False,False,2014-10-17T00:53:59.9686190-04:00,2014-10-17T00:54:01.3557690-04:00
769,Frederiction,frederiction,1295,,,169,263,,,,,False,False,False,2014-10-17T00:53:59.9714770-04:00,2014-10-17T00:53:59.9714770-04:00
770,Augusta,augusta,1297,,,170,272,,,,,False,False,False,2014-10-17T00:53:59.9968410-04:00,2014-10-17T00:53:59.9968410-04:00
771,Concord,concord,1299,,,170,273,,,,,False,False,False,2014-10-17T00:54:00.0083500-04:00,2014-10-17T00:54:00.0083500-04:00
772,Montpelier,montpelier,1301,,,170,274,,,,,False,False,False,2014-10-17T00:54:00.0185830-04:00,2014-10-17T00:54:00.0185830-04:00
773,Boston,boston,1303,,,170,275,,617594,,,False,False,False,2014-10-17T00:54:00.0282190-04:00,2014-10-17T00:54:00.6793570-04:00
774,Providence,providence,1305,,,170,276,,,,,False,False,False,2014-10-17T00:54:00.0380130-04:00,2014-10-17T00:54:00.0380130-04:00
775,Hartford,hartford,1307,,,170,277,,,,,False,False,False,2014-10-17T00:54:00.0478400-04:00,2014-10-17T00:54:00.0478400-04:00
776,Albany,albany,1309,,,170,278,,,,,False,False,False,2014-10-17T00:54:00.0602730-04:00,2014-10-17T00:54:00.0602730-04:00
777,Harrisburg,harrisburg,1311,,,170,279,,,,,False,False,False,2014-10-17T00:54:00.0720570-04:00,2014-10-17T00:54:00.0720570-04:00
778,Trenton,trenton,1313,,,170,280,,,,,False,False,False,2014-10-17T00:54:00.0845720-04:00,2014-10-17T00:54:00.0845720-04:00
779,Madison,madison,1315,,,170,281,,,,,False,False,False,2014-10-17T00:54:00.0951280-04:00,2014-10-17T00:54:00.0951280-04:00
780,Lansing,lansing,1317,,,170,282,,,,,False,False,False,2014-10-17T00:54:00.1079460-04:00,2014-10-17T00:54:00.1079460-04:00
781,Springfield,springfield,1319,,,170,283,,,,,False,False,False,2014-10-17T00:54:00.1174300-04:00,2014-10-17T00:54:00.1174300-04:00
782,Indianapolis,indianapolis,1321,,,170,284,,820445,,,False,False,False,2014-10-17T00:54:00.1270730-04:00,2014-10-17T00:54:00.7333840-04:00
783,Columbus,columbus,1323,,,170,285,,787033,,,False,False,False,2014-10-17T00:54:00.1380240-04:00,2014-10-17T00:54:00.6823880-04:00
784,Jefferson City,jeffersoncity,1325,,,170,286,,,,,False,False,False,2014-10-17T00:54:00.1540290-04:00,2014-10-17T00:54:00.1540290-04:00
785,Bismarck,bismarck,1327,,,170,287,,,,,False,False,False,2014-10-17T00:54:00.1647170-04:00,2014-10-17T00:54:00.1647170-04:00
786,Pierre,pierre,1329,,,170,288,,,,,False,False,False,2014-10-17T00:54:00.1746500-04:00,2014-10-17T00:54:00.1746500-04:00
787,Lincoln,lincoln,1331,,,170,289,,,,,False,False,False,2014-10-17T00:54:00.1844550-04:00,2014-10-17T00:54:00.1844550-04:00
788,Topeka,topeka,1333,,,170,290,,,,,False,False,False,2014-10-17T00:54:00.1945720-04:00,2014-10-17T00:54:00.1945720-04:00
789,Saint Paul,saintpaul,1335,,,170,291,,,,,False,False,False,2014-10-17T00:54:00.2043570-04:00,2014-10-17T00:54:00.2043570-04:00
790,Des Moines,desmoines,1337,,,170,292,,,,,False,False,False,2014-10-17T00:54:00.2141100-04:00,2014-10-17T00:54:00.2141100-04:00
791,Dover,dover,1339,,,170,293,,,,,False,False,False,2014-10-17T00:54:00.2234680-04:00,2014-10-17T00:54:00.2234680-04:00
792,Annapolis,annapolis,1341,,,170,294,,,,,False,False,False,2014-10-17T00:54:00.2351360-04:00,2014-10-17T00:54:00.2351360-04:00
793,Washingtion,washingtion,1343,,,170,295,,,,,False,False,False,2014-10-17T00:54:00.2451030-04:00,2014-10-17T00:54:00.2451030-04:00
794,Richmond,richmond,1345,,,170,296,,,,,False,False,False,2014-10-17T00:54:00.2551260-04:00,2014-10-17T00:54:00.2551260-04:00
795,Charleston,charleston,1347,,,170,297,,,,,False,False,False,2014-10-17T00:54:00.2647730-04:00,2014-10-17T00:54:00.2647730-04:00
796,Raleigh,raleigh,1349,,,170,298,,403892,,,False,False,False,2014-10-17T00:54:00.2740860-04:00,2014-10-17T00:54:00.7084960-04:00
797,Columbia,columbia,1351,,,170,299,,,,,False,False,False,2014-10-17T00:54:00.2835440-04:00,2014-10-17T00:54:00.2835440-04:00
798,Atlanta,atlanta,1353,,,170,300,,420003,,,False,False,False,2014-10-17T00:54:00.2931320-04:00,2014-10-17T00:54:00.7549610-04:00
799,Tallahassee,tallahassee,1355,,,170,301,,,,,False,False,False,2014-10-17T00:54:00.3024800-04:00,2014-10-17T00:54:00.3024800-04:00
800,Frankfort,frankfort,1357,,,170,302,,,,,False,False,False,2014-10-17T00:54:00.3120160-04:00,2014-10-17T00:54:00.3120160-04:00
801,Nashville,nashville,1359,,,170,303,,601222,,,False,False,False,2014-10-17T00:54:00.3231930-04:00,2014-10-17T00:54:00.6888190-04:00
802,Jackson,jackson,1361,,,170,304,,,,,False,False,False,2014-10-17T00:54:00.3340280-04:00,2014-10-17T00:54:00.3340280-04:00
803,Montgomery,montgomery,1363,,,170,305,,,,,False,False,False,2014-10-17T00:54:00.3439550-04:00,2014-10-17T00:54:00.3439550-04:00
804,Oklahoma City,oklahomacity,1365,,,170,306,,,,,False,False,False,2014-10-17T00:54:00.3536320-04:00,2014-10-17T00:54:00.3536320-04:00
805,Austin,austin,1367,,,170,307,,,,,False,False,False,2014-10-17T00:54:00.3648510-04:00,2014-10-17T00:54:00.3648510-04:00
806,Little Rock,littlerock,1369,,,170,308,,,,,False,False,False,2014-10-17T00:54:00.3745590-04:00,2014-10-17T00:54:00.3745590-04:00
807,Baton Rouge,batonrouge,1371,,,170,309,,,,,False,False,False,2014-10-17T00:54:00.3837940-04:00,2014-10-17T00:54:00.3837940-04:00
808,Boise,boise,1373,,,170,310,,,,,False,False,False,2014-10-17T00:54:00.3930300-04:00,2014-10-17T00:54:00.3930300-04:00
809,Helena,helena,1375,,,170,311,,,,,False,False,False,2014-10-17T00:54:00.4045690-04:00,2014-10-17T00:54:00.4045690-04:00
810,Cheyenne,cheyenne,1377,,,170,312,,,,,False,False,False,2014-10-17T00:54:00.4136690-04:00,2014-10-17T00:54:00.4136690-04:00
811,Carson City,carsoncity,1379,,,170,313,,,,,False,False,False,2014-10-17T00:54:00.4230430-04:00,2014-10-17T00:54:00.4230430-04:00
812,Salt Lake City (Sandy),saltlakecity,1381,,,170,314,,,,,False,False,False,2014-10-17T00:54:00.4323520-04:00,2014-10-17T00:54:04.5266710-04:00
813,Denver,denver,1383,,,170,315,,600158,,,False,False,False,2014-10-17T00:54:00.4426660-04:00,2014-10-17T00:54:00.7174560-04:00
814,Phoenix,phoenix,1385,,,170,316,,1445632,,,False,False,False,2014-10-17T00:54:00.4534870-04:00,2014-10-17T00:54:00.6620410-04:00
815,Santa Fe,santafe,1387,,,186,383,,,,,False,False,False,2014-10-17T00:54:00.4640130-04:00,2014-10-17T00:54:01.6763570-04:00
816,Juneau,juneau,1389,,,170,318,,,,,False,False,False,2014-10-17T00:54:00.4739180-04:00,2014-10-17T00:54:00.4739180-04:00
817,Olympia,olympia,1391,,,170,319,,,,,False,False,False,2014-10-17T00:54:00.4843960-04:00,2014-10-17T00:54:00.4843960-04:00
818,Salem,salem,1393,,,170,320,,,,,False,False,False,2014-10-17T00:54:00.4960240-04:00,2014-10-17T00:54:00.4960240-04:00
819,Sacramento,sacramento,1395,,,170,321,,,,,False,False,False,2014-10-17T00:54:00.5052040-04:00,2014-10-17T00:54:00.5052040-04:00
820,Honolulu,honolulu,1397,,,170,322,,,,,False,False,False,2014-10-17T00:54:00.5152760-04:00,2014-10-17T00:54:00.5152760-04:00
821,New York,newyork,1398,,,170,278,,8175133,,,False,False,False,2014-10-17T00:54:00.6474700-04:00,2014-10-17T00:54:00.6474700-04:00
822,Los Angeles,losangeles,1399,,,170,321,,3792621,,,False,False,False,2014-10-17T00:54:00.6503610-04:00,2014-10-17T00:54:00.6503610-04:00
823,Chicago,chicago,1400,,,170,283,,2695598,,,False,False,False,2014-10-17T00:54:00.6532360-04:00,2014-10-17T00:54:00.6532360-04:00
824,Houston,houston,1401,,,170,307,,2099451,,,False,False,False,2014-10-17T00:54:00.6562340-04:00,2014-10-17T00:54:00.6562340-04:00
825,Philadelphia,philadelphia,1402,,,170,279,,1526006,,,False,False,False,2014-10-17T00:54:00.6590870-04:00,2014-10-17T00:54:00.6590870-04:00
826,San Antonio,sanantonio,1403,,,170,307,,1327407,,,False,False,False,2014-10-17T00:54:00.6648310-04:00,2014-10-17T00:54:00.6648310-04:00
827,San Diego,sandiego,1404,,,170,321,,1307402,,,False,False,False,2014-10-17T00:54:00.6676860-04:00,2014-10-17T00:54:00.6676860-04:00
828,Dallas,dallas,1405,,,170,307,,1197816,,,False,False,False,2014-10-17T00:54:00.6705310-04:00,2014-10-17T00:54:00.6705310-04:00
829,Buffalo,buffalo,1406,,,170,278,,261310,,,False,False,False,2014-10-17T00:54:00.6766260-04:00,2014-10-17T00:54:00.6766260-04:00
830,Detroit,detroit,1407,,,170,282,,713777,,,False,False,False,2014-10-17T00:54:00.6855210-04:00,2014-10-17T00:54:00.6855210-04:00
831,Anaheim,anaheim,1408,,,170,321,,336265,,,False,False,False,2014-10-17T00:54:00.6920610-04:00,2014-10-17T00:54:00.6920610-04:00
832,St. Louis,stlouis,1409,,,170,286,,319294,,,False,False,False,2014-10-17T00:54:00.6949300-04:00,2014-10-17T00:54:00.6949300-04:00
833,Pittsburgh,pittsburgh,1410,,,170,279,,305704,,,False,False,False,2014-10-17T00:54:00.6977400-04:00,2014-10-17T00:54:00.6977400-04:00
834,Washington,washington,1411,,,170,295,,601723,,,False,False,False,2014-10-17T00:54:00.7008260-04:00,2014-10-17T00:54:00.7008260-04:00
835,Newark,newark,1412,,,170,280,,277140,,,False,False,False,2014-10-17T00:54:00.7055320-04:00,2014-10-17T00:54:00.7055320-04:00
836,Miami (Miami Gardens),miami,1413,,,170,301,,399457,,,False,False,False,2014-10-17T00:54:00.7111690-04:00,2014-10-17T00:54:04.5120820-04:00
837,Tampa,tampa,1414,,,170,301,,335709,,,False,False,False,2014-10-17T00:54:00.7145160-04:00,2014-10-17T00:54:00.7145160-04:00
838,St. Paul,stpaul,1415,,,170,291,,285068,,,False,False,False,2014-10-17T00:54:00.7203250-04:00,2014-10-17T00:54:00.7203250-04:00
839,Baltimore,baltimore,1416,,,170,294,,620961,,,False,False,False,2014-10-17T00:54:00.7236790-04:00,2014-10-17T00:54:00.7236790-04:00
840,Cincinnati,cincinnati,1417,,,170,285,,296943,,,False,False,False,2014-10-17T00:54:00.7266360-04:00,2014-10-17T00:54:00.7266360-04:00
841,Cleveland,cleveland,1418,,,170,285,,396815,,,False,False,False,2014-10-17T00:54:00.7296360-04:00,2014-10-17T00:54:00.7296360-04:00
842,Jacksonville,jacksonville,1419,,,170,301,,821784,,,False,False,False,2014-10-17T00:54:00.7369680-04:00,2014-10-17T00:54:00.7369680-04:00
843,Oakland,oakland,1420,,,170,321,,390724,,,False,False,False,2014-10-17T00:54:00.7397540-04:00,2014-10-17T00:54:00.7397540-04:00
844,San Francisco,sanfrancisco,1421,,,170,321,,805235,,,False,False,False,2014-10-17T00:54:00.7426810-04:00,2014-10-17T00:54:00.7426810-04:00
845,Kansas City,kansascity,1422,,,170,286,,459787,,,False,False,False,2014-10-17T00:54:00.7456670-04:00,2014-10-17T00:54:00.7456670-04:00
846,Green Bay,greenbay,1423,,,170,281,,104057,,,False,False,False,2014-10-17T00:54:00.7488200-04:00,2014-10-17T00:54:00.7488200-04:00
847,Minneapolis,minneapolis,1424,,,170,291,,382578,,,False,False,False,2014-10-17T00:54:00.7518670-04:00,2014-10-17T00:54:00.7518670-04:00
848,New Orleans,neworleans,1425,,,170,309,,343829,,,False,False,False,2014-10-17T00:54:00.7578380-04:00,2014-10-17T00:54:00.7578380-04:00
849,Charlotte,charlotte,1426,,,170,298,,731424,,,False,False,False,2014-10-17T00:54:00.7607200-04:00,2014-10-17T00:54:00.7607200-04:00
850,Seattle,seattle,1427,,,170,319,,608660,,,False,False,False,2014-10-17T00:54:00.7635780-04:00,2014-10-17T00:54:00.7635780-04:00
851,Aguascalientes,aguascalientes,1429,,Ags.,171,323,,,,,False,False,False,2014-10-17T00:54:00.7719380-04:00,2014-10-17T00:54:01.0809560-04:00
852,Mexicali,mexicali,1431,,,171,324,,,,,False,False,False,2014-10-17T00:54:00.7790590-04:00,2014-10-17T00:54:00.7790590-04:00
853,La Paz,lapaz,1433,,,187,325,,,2,,False,False,False,2014-10-17T00:54:00.7849810-04:00,2014-10-17T00:54:01.7705830-04:00
854,(San Francisco de) Campeche,campeche,1435,,,171,326,,,,,False,False,False,2014-10-17T00:54:00.7898410-04:00,2014-10-17T00:54:00.7898410-04:00
855,Tuxtla (GutiÃ©rrez),tuxtla,1437,,,171,327,,,503320,,False,False,False,2014-10-17T00:54:00.7947910-04:00,2014-10-17T00:54:01.1427340-04:00
856,Chihuahua,chihuahua,1439,,,171,328,,,809232,,False,False,False,2014-10-17T00:54:00.7999890-04:00,2014-10-17T00:54:01.1097530-04:00
857,Saltillo,saltillo,1441,,,171,329,,,,,False,False,False,2014-10-17T00:54:00.8055580-04:00,2014-10-17T00:54:00.8055580-04:00
858,Colima,colima,1443,,,171,330,,,,,False,False,False,2014-10-17T00:54:00.8108860-04:00,2014-10-17T00:54:00.8108860-04:00
859,MÃ©xico,mexico,1445,,Distrito Federal|D.F.|DF,171,331,,,20137152,,False,False,False,2014-10-17T00:54:00.8156480-04:00,2014-10-17T00:54:01.0156670-04:00
860,(Victoria de) Durango,durango,1447,,,171,332,,,,,False,False,False,2014-10-17T00:54:00.8214300-04:00,2014-10-17T00:54:00.8214300-04:00
861,Guanajuato,guanajuato,1449,,Gto.,171,333,,,,,False,False,False,2014-10-17T00:54:00.8265680-04:00,2014-10-17T00:54:01.1179210-04:00
862,Chilpancingo (de los Bravo),chilpancingo,1451,,,171,334,,,,,False,False,False,2014-10-17T00:54:00.8313940-04:00,2014-10-17T00:54:00.8313940-04:00
863,Pachuca,pachuca,1453,,,171,335,,275578,,,False,False,False,2014-10-17T00:54:00.8364620-04:00,2014-10-17T00:54:01.1459230-04:00
864,Guadalajara,guadalajara,1455,,Gdl.,171,336,,,4434252,,False,False,False,2014-10-17T00:54:00.8418160-04:00,2014-10-17T00:54:01.0187520-04:00
865,Toluca (de Lerdo),toluca,1457,,,171,337,,,1846602,,False,False,False,2014-10-17T00:54:00.8474590-04:00,2014-10-17T00:54:01.0277820-04:00
866,Morelia,morelia,1459,,,171,338,,,729757,,False,False,False,2014-10-17T00:54:00.8524190-04:00,2014-10-17T00:54:01.1265730-04:00
867,Cuernavaca,cuernavaca,1461,,,171,339,,,,,False,False,False,2014-10-17T00:54:00.8575860-04:00,2014-10-17T00:54:00.8575860-04:00
868,Tepic,tepic,1463,,,171,340,,,,,False,False,False,2014-10-17T00:54:00.8626540-04:00,2014-10-17T00:54:00.8626540-04:00
869,Monterrey,monterrey,1465,,,171,341,,,4080329,,False,False,False,2014-10-17T00:54:00.8675590-04:00,2014-10-17T00:54:01.0218180-04:00
870,Oaxaca,oaxaca,1467,,,171,342,,,,,False,False,False,2014-10-17T00:54:00.8727610-04:00,2014-10-17T00:54:01.1009260-04:00
871,Puebla,puebla,1469,,,171,343,,,2668347,,False,False,False,2014-10-17T00:54:00.8782180-04:00,2014-10-17T00:54:01.0247760-04:00
872,QuerÃ©taro,queretaro,1471,,,171,344,,,1097028,,False,False,False,2014-10-17T00:54:00.8839630-04:00,2014-10-17T00:54:01.0399300-04:00
873,Chetumal,chetumal,1473,,,171,345,,,,,False,False,False,2014-10-17T00:54:00.8932330-04:00,2014-10-17T00:54:00.8932330-04:00
874,San Luis PotosÃ¬,sanluispotosi,1475,,S.L.P.,171,346,,,1040822,,False,False,False,2014-10-17T00:54:00.8986440-04:00,2014-10-17T00:54:01.0432410-04:00
875,CuliacÃ¡n (Rosales),culiacan,1477,,,171,347,,,,,False,False,False,2014-10-17T00:54:00.9037000-04:00,2014-10-17T00:54:01.0945410-04:00
876,Hermosillo,hermosillo,1479,,,171,348,,,,,False,False,False,2014-10-17T00:54:00.9087030-04:00,2014-10-17T00:54:00.9087030-04:00
877,Villahermosa,villahermosa,1481,,,171,349,,,,,False,False,False,2014-10-17T00:54:00.9137470-04:00,2014-10-17T00:54:00.9137470-04:00
878,Ciudad Victoria,ciudadvictoria,1483,,Cd. Victoria,171,350,,,,,False,False,False,2014-10-17T00:54:00.9186120-04:00,2014-10-17T00:54:01.1068490-04:00
879,Tlaxcala,tlaxcala,1485,,,171,351,,,,,False,False,False,2014-10-17T00:54:00.9236000-04:00,2014-10-17T00:54:00.9236000-04:00
880,Xalapa(-EnrÃ­quez),xalapa,1487,,Jalapa,171,352,,,,,False,False,False,2014-10-17T00:54:00.9283790-04:00,2014-10-17T00:54:01.1206420-04:00
881,Zacatecas,zacatecas,1490,,,171,354,,,,,False,False,False,2014-10-17T00:54:00.9383730-04:00,2014-10-17T00:54:00.9383730-04:00
882,LeÃ³n,leon,1491,,,171,333,,,1609717,,False,False,False,2014-10-17T00:54:01.0308920-04:00,2014-10-17T00:54:01.0308920-04:00
883,(Ciudad) JuÃ¡rez,juarez,1492,,Cd. JuÃ¡rez,171,328,,,1495094,,False,False,False,2014-10-17T00:54:01.0341210-04:00,2014-10-17T00:54:01.0341210-04:00
884,TorreÃ³n,torreon,1493,,,171,329,,,1275993,,False,False,False,2014-10-17T00:54:01.0370380-04:00,2014-10-17T00:54:01.0370380-04:00
885,Tijuana,tijuana,1494,,,171,324,,,1751302,,False,False,False,2014-10-17T00:54:01.0464340-04:00,2014-10-17T00:54:01.0464340-04:00
886,Ensenada,ensenada,1495,,,171,324,,,,,False,False,False,2014-10-17T00:54:01.0516120-04:00,2014-10-17T00:54:01.0516120-04:00
887,Guerrero Negro,guerreronegro,1496,,,171,325,,,,,False,False,False,2014-10-17T00:54:01.0549150-04:00,2014-10-17T00:54:01.0549150-04:00
888,San Ignacio,sanignacio,1497,,,171,325,,,,,False,False,False,2014-10-17T00:54:01.0580200-04:00,2014-10-17T00:54:01.0580200-04:00
889,Santa Rosalia,santarosalia,1498,,,171,325,,,,,False,False,False,2014-10-17T00:54:01.0610500-04:00,2014-10-17T00:54:01.0610500-04:00
890,MulegÃ©,mulege,1499,,,171,325,,,,,False,False,False,2014-10-17T00:54:01.0641060-04:00,2014-10-17T00:54:01.0641060-04:00
891,Cabo San Lucas,cabosanlucas,1500,,,171,325,,,,,False,False,False,2014-10-17T00:54:01.0694100-04:00,2014-10-17T00:54:01.0694100-04:00
892,San JosÃ© del Cabo,sanjosedelcabo,1501,,,171,325,,,,,False,False,False,2014-10-17T00:54:01.0734220-04:00,2014-10-17T00:54:01.0734220-04:00
893,Acapulco (de JuÃ¡rez),acapulco,1502,,,171,334,,,,,False,False,False,2014-10-17T00:54:01.0764330-04:00,2014-10-17T00:54:01.0764330-04:00
894,CancÃºn,cancun,1503,,,171,345,,,628306,,False,False,False,2014-10-17T00:54:01.0852980-04:00,2014-10-17T00:54:01.0852980-04:00
895,Ciudad ObregÃ³n,ciudadobregon,1504,,,171,348,,,,,False,False,False,2014-10-17T00:54:01.0899330-04:00,2014-10-17T00:54:01.0899330-04:00
896,Los Mochis,losmochis,1505,,,171,347,,,,,False,False,False,2014-10-17T00:54:01.0978650-04:00,2014-10-17T00:54:01.0978650-04:00
897,(Santa MarÃ­a) Huatulco,huatulco,1506,,,171,342,,,,,False,False,False,2014-10-17T00:54:01.1038710-04:00,2014-10-17T00:54:01.1038710-04:00
898,Puerto Vallarta,puertovallarta,1507,,Pto. Vallarta,171,,,,,,False,False,False,2014-10-17T00:54:01.1309890-04:00,2014-10-17T00:54:01.1309890-04:00
899,San NicolÃ¡s de los Garza,sannicolasdelosgarza,1508,,,171,341,,476761,,,False,False,False,2014-10-17T00:54:01.1487970-04:00,2014-10-17T00:54:01.1487970-04:00
900,Brisbane,brisbane,1511,,,172,356,,1874427,2146577,,False,False,False,2014-10-17T00:54:01.3190590-04:00,2014-10-17T00:54:01.3622110-04:00
901,Adelaide,adelaide,1513,,,172,357,,1103979,1262940,,False,False,False,2014-10-17T00:54:01.3240240-04:00,2014-10-17T00:54:01.3714480-04:00
902,Hobart,hobart,1515,,,172,358,,170975,216276,,False,False,False,2014-10-17T00:54:01.3291820-04:00,2014-10-17T00:54:01.3957810-04:00
903,Melbourne,melbourne,1517,,,172,359,,3707530,4169103,,False,False,False,2014-10-17T00:54:01.3347400-04:00,2014-10-17T00:54:01.3592120-04:00
904,Perth,perth,1519,,,172,360,,1627576,1832114,,False,False,False,2014-10-17T00:54:01.3396800-04:00,2014-10-17T00:54:01.3652340-04:00
