Id,tag_id,taggable_id,taggable_type,created_at,updated_at
929,85,194,WorldDb::Model::Country,2014-10-17T00:53:52.8964970-04:00,2014-10-17T00:53:52.8964970-04:00
930,16,194,WorldDb::Model::Country,2014-10-17T00:53:52.8984420-04:00,2014-10-17T00:53:52.8984420-04:00
931,12,195,WorldDb::Model::Country,2014-10-17T00:53:52.9032630-04:00,2014-10-17T00:53:52.9032630-04:00
932,30,195,WorldDb::Model::Country,2014-10-17T00:53:52.9053030-04:00,2014-10-17T00:53:52.9053030-04:00
933,38,195,WorldDb::Model::Country,2014-10-17T00:53:52.9072660-04:00,2014-10-17T00:53:52.9072660-04:00
934,85,195,WorldDb::Model::Country,2014-10-17T00:53:52.9092500-04:00,2014-10-17T00:53:52.9092500-04:00
935,15,195,WorldDb::Model::Country,2014-10-17T00:53:52.9110450-04:00,2014-10-17T00:53:52.9110450-04:00
936,12,196,WorldDb::Model::Country,2014-10-17T00:53:52.9158170-04:00,2014-10-17T00:53:52.9158170-04:00
937,30,196,WorldDb::Model::Country,2014-10-17T00:53:52.9177500-04:00,2014-10-17T00:53:52.9177500-04:00
938,38,196,WorldDb::Model::Country,2014-10-17T00:53:52.9196650-04:00,2014-10-17T00:53:52.9196650-04:00
939,44,196,WorldDb::Model::Country,2014-10-17T00:53:52.9213720-04:00,2014-10-17T00:53:52.9213720-04:00
940,70,196,WorldDb::Model::Country,2014-10-17T00:53:52.9232750-04:00,2014-10-17T00:53:52.9232750-04:00
941,35,196,WorldDb::Model::Country,2014-10-17T00:53:52.9253410-04:00,2014-10-17T00:53:52.9253410-04:00
942,12,197,WorldDb::Model::Country,2014-10-17T00:53:52.9302750-04:00,2014-10-17T00:53:52.9302750-04:00
943,30,197,WorldDb::Model::Country,2014-10-17T00:53:52.9320780-04:00,2014-10-17T00:53:52.9320780-04:00
944,38,197,WorldDb::Model::Country,2014-10-17T00:53:52.9338930-04:00,2014-10-17T00:53:52.9338930-04:00
945,44,197,WorldDb::Model::Country,2014-10-17T00:53:52.9357830-04:00,2014-10-17T00:53:52.9357830-04:00
946,70,197,WorldDb::Model::Country,2014-10-17T00:53:52.9376270-04:00,2014-10-17T00:53:52.9376270-04:00
947,1,198,WorldDb::Model::Country,2014-10-17T00:53:52.9474320-04:00,2014-10-17T00:53:52.9474320-04:00
948,86,198,WorldDb::Model::Country,2014-10-17T00:53:52.9510880-04:00,2014-10-17T00:53:52.9510880-04:00
949,1,199,WorldDb::Model::Country,2014-10-17T00:53:52.9578670-04:00,2014-10-17T00:53:52.9578670-04:00
950,86,199,WorldDb::Model::Country,2014-10-17T00:53:52.9598540-04:00,2014-10-17T00:53:52.9598540-04:00
951,3,200,WorldDb::Model::Country,2014-10-17T00:53:52.9671280-04:00,2014-10-17T00:53:52.9671280-04:00
952,86,200,WorldDb::Model::Country,2014-10-17T00:53:52.9690260-04:00,2014-10-17T00:53:52.9690260-04:00
953,38,200,WorldDb::Model::Country,2014-10-17T00:53:52.9710170-04:00,2014-10-17T00:53:52.9710170-04:00
954,40,200,WorldDb::Model::Country,2014-10-17T00:53:52.9730080-04:00,2014-10-17T00:53:52.9730080-04:00
955,67,200,WorldDb::Model::Country,2014-10-17T00:53:52.9753020-04:00,2014-10-17T00:53:52.9753020-04:00
956,3,201,WorldDb::Model::Country,2014-10-17T00:53:52.9814890-04:00,2014-10-17T00:53:52.9814890-04:00
957,86,201,WorldDb::Model::Country,2014-10-17T00:53:52.9835490-04:00,2014-10-17T00:53:52.9835490-04:00
958,67,201,WorldDb::Model::Country,2014-10-17T00:53:52.9860420-04:00,2014-10-17T00:53:52.9860420-04:00
959,3,202,WorldDb::Model::Country,2014-10-17T00:53:52.9965070-04:00,2014-10-17T00:53:52.9965070-04:00
960,86,202,WorldDb::Model::Country,2014-10-17T00:53:52.9987790-04:00,2014-10-17T00:53:52.9987790-04:00
961,3,203,WorldDb::Model::Country,2014-10-17T00:53:53.0071300-04:00,2014-10-17T00:53:53.0071300-04:00
962,86,203,WorldDb::Model::Country,2014-10-17T00:53:53.0090780-04:00,2014-10-17T00:53:53.0090780-04:00
963,3,204,WorldDb::Model::Country,2014-10-17T00:53:53.0165900-04:00,2014-10-17T00:53:53.0165900-04:00
964,86,204,WorldDb::Model::Country,2014-10-17T00:53:53.0184950-04:00,2014-10-17T00:53:53.0184950-04:00
965,14,205,WorldDb::Model::Country,2014-10-17T00:53:53.0251100-04:00,2014-10-17T00:53:53.0251100-04:00
966,86,205,WorldDb::Model::Country,2014-10-17T00:53:53.0270680-04:00,2014-10-17T00:53:53.0270680-04:00
967,38,205,WorldDb::Model::Country,2014-10-17T00:53:53.0293390-04:00,2014-10-17T00:53:53.0293390-04:00
968,44,205,WorldDb::Model::Country,2014-10-17T00:53:53.0311730-04:00,2014-10-17T00:53:53.0311730-04:00
969,70,205,WorldDb::Model::Country,2014-10-17T00:53:53.0329050-04:00,2014-10-17T00:53:53.0329050-04:00
970,14,206,WorldDb::Model::Country,2014-10-17T00:53:53.0404480-04:00,2014-10-17T00:53:53.0404480-04:00
971,86,206,WorldDb::Model::Country,2014-10-17T00:53:53.0421160-04:00,2014-10-17T00:53:53.0421160-04:00
972,14,207,WorldDb::Model::Country,2014-10-17T00:53:53.0472390-04:00,2014-10-17T00:53:53.0472390-04:00
973,86,207,WorldDb::Model::Country,2014-10-17T00:53:53.0491770-04:00,2014-10-17T00:53:53.0491770-04:00
974,44,207,WorldDb::Model::Country,2014-10-17T00:53:53.0511150-04:00,2014-10-17T00:53:53.0511150-04:00
975,70,207,WorldDb::Model::Country,2014-10-17T00:53:53.0532170-04:00,2014-10-17T00:53:53.0532170-04:00
976,14,208,WorldDb::Model::Country,2014-10-17T00:53:53.0589050-04:00,2014-10-17T00:53:53.0589050-04:00
977,86,208,WorldDb::Model::Country,2014-10-17T00:53:53.0610480-04:00,2014-10-17T00:53:53.0610480-04:00
978,44,208,WorldDb::Model::Country,2014-10-17T00:53:53.0632430-04:00,2014-10-17T00:53:53.0632430-04:00
979,70,208,WorldDb::Model::Country,2014-10-17T00:53:53.0650950-04:00,2014-10-17T00:53:53.0650950-04:00
980,14,209,WorldDb::Model::Country,2014-10-17T00:53:53.0725020-04:00,2014-10-17T00:53:53.0725020-04:00
981,86,209,WorldDb::Model::Country,2014-10-17T00:53:53.0749210-04:00,2014-10-17T00:53:53.0749210-04:00
982,14,210,WorldDb::Model::Country,2014-10-17T00:53:53.0822680-04:00,2014-10-17T00:53:53.0822680-04:00
983,86,210,WorldDb::Model::Country,2014-10-17T00:53:53.0842180-04:00,2014-10-17T00:53:53.0842180-04:00
984,14,211,WorldDb::Model::Country,2014-10-17T00:53:53.0921010-04:00,2014-10-17T00:53:53.0921010-04:00
985,86,211,WorldDb::Model::Country,2014-10-17T00:53:53.0940400-04:00,2014-10-17T00:53:53.0940400-04:00
986,14,212,WorldDb::Model::Country,2014-10-17T00:53:53.1014970-04:00,2014-10-17T00:53:53.1014970-04:00
987,86,212,WorldDb::Model::Country,2014-10-17T00:53:53.1035070-04:00,2014-10-17T00:53:53.1035070-04:00
988,14,213,WorldDb::Model::Country,2014-10-17T00:53:53.1118040-04:00,2014-10-17T00:53:53.1118040-04:00
989,86,213,WorldDb::Model::Country,2014-10-17T00:53:53.1138400-04:00,2014-10-17T00:53:53.1138400-04:00
990,14,214,WorldDb::Model::Country,2014-10-17T00:53:53.1218500-04:00,2014-10-17T00:53:53.1218500-04:00
991,86,214,WorldDb::Model::Country,2014-10-17T00:53:53.1238670-04:00,2014-10-17T00:53:53.1238670-04:00
992,14,215,WorldDb::Model::Country,2014-10-17T00:53:53.1314730-04:00,2014-10-17T00:53:53.1314730-04:00
993,86,215,WorldDb::Model::Country,2014-10-17T00:53:53.1334020-04:00,2014-10-17T00:53:53.1334020-04:00
994,14,216,WorldDb::Model::Country,2014-10-17T00:53:53.1408410-04:00,2014-10-17T00:53:53.1408410-04:00
995,86,216,WorldDb::Model::Country,2014-10-17T00:53:53.1428000-04:00,2014-10-17T00:53:53.1428000-04:00
996,14,217,WorldDb::Model::Country,2014-10-17T00:53:53.1500350-04:00,2014-10-17T00:53:53.1500350-04:00
997,86,217,WorldDb::Model::Country,2014-10-17T00:53:53.1520200-04:00,2014-10-17T00:53:53.1520200-04:00
998,14,218,WorldDb::Model::Country,2014-10-17T00:53:53.1595130-04:00,2014-10-17T00:53:53.1595130-04:00
999,86,218,WorldDb::Model::Country,2014-10-17T00:53:53.1613880-04:00,2014-10-17T00:53:53.1613880-04:00
1000,4,219,WorldDb::Model::Country,2014-10-17T00:53:53.1686190-04:00,2014-10-17T00:53:53.1686190-04:00
1001,86,219,WorldDb::Model::Country,2014-10-17T00:53:53.1704900-04:00,2014-10-17T00:53:53.1704900-04:00
1002,17,219,WorldDb::Model::Country,2014-10-17T00:53:53.1723240-04:00,2014-10-17T00:53:53.1723240-04:00
1003,19,219,WorldDb::Model::Country,2014-10-17T00:53:53.1742150-04:00,2014-10-17T00:53:53.1742150-04:00
1004,4,220,WorldDb::Model::Country,2014-10-17T00:53:53.1792310-04:00,2014-10-17T00:53:53.1792310-04:00
1005,86,220,WorldDb::Model::Country,2014-10-17T00:53:53.1808740-04:00,2014-10-17T00:53:53.1808740-04:00
1006,17,220,WorldDb::Model::Country,2014-10-17T00:53:53.1827160-04:00,2014-10-17T00:53:53.1827160-04:00
1007,19,220,WorldDb::Model::Country,2014-10-17T00:53:53.1845720-04:00,2014-10-17T00:53:53.1845720-04:00
1008,4,221,WorldDb::Model::Country,2014-10-17T00:53:53.1896610-04:00,2014-10-17T00:53:53.1896610-04:00
1009,86,221,WorldDb::Model::Country,2014-10-17T00:53:53.1913420-04:00,2014-10-17T00:53:53.1913420-04:00
1010,17,221,WorldDb::Model::Country,2014-10-17T00:53:53.1931870-04:00,2014-10-17T00:53:53.1931870-04:00
1011,19,221,WorldDb::Model::Country,2014-10-17T00:53:53.1950770-04:00,2014-10-17T00:53:53.1950770-04:00
1012,4,222,WorldDb::Model::Country,2014-10-17T00:53:53.2035030-04:00,2014-10-17T00:53:53.2035030-04:00
1013,86,222,WorldDb::Model::Country,2014-10-17T00:53:53.2056270-04:00,2014-10-17T00:53:53.2056270-04:00
1014,17,222,WorldDb::Model::Country,2014-10-17T00:53:53.2073700-04:00,2014-10-17T00:53:53.2073700-04:00
1015,19,222,WorldDb::Model::Country,2014-10-17T00:53:53.2090670-04:00,2014-10-17T00:53:53.2090670-04:00
1016,4,223,WorldDb::Model::Country,2014-10-17T00:53:53.2140040-04:00,2014-10-17T00:53:53.2140040-04:00
1017,86,223,WorldDb::Model::Country,2014-10-17T00:53:53.2158260-04:00,2014-10-17T00:53:53.2158260-04:00
1018,18,223,WorldDb::Model::Country,2014-10-17T00:53:53.2181080-04:00,2014-10-17T00:53:53.2181080-04:00
1019,4,224,WorldDb::Model::Country,2014-10-17T00:53:53.2238510-04:00,2014-10-17T00:53:53.2238510-04:00
1020,86,224,WorldDb::Model::Country,2014-10-17T00:53:53.2260200-04:00,2014-10-17T00:53:53.2260200-04:00
1021,17,224,WorldDb::Model::Country,2014-10-17T00:53:53.2283140-04:00,2014-10-17T00:53:53.2283140-04:00
1022,19,224,WorldDb::Model::Country,2014-10-17T00:53:53.2304530-04:00,2014-10-17T00:53:53.2304530-04:00
1023,4,225,WorldDb::Model::Country,2014-10-17T00:53:53.2362640-04:00,2014-10-17T00:53:53.2362640-04:00
1024,86,225,WorldDb::Model::Country,2014-10-17T00:53:53.2382190-04:00,2014-10-17T00:53:53.2382190-04:00
1025,19,225,WorldDb::Model::Country,2014-10-17T00:53:53.2401860-04:00,2014-10-17T00:53:53.2401860-04:00
1026,4,226,WorldDb::Model::Country,2014-10-17T00:53:53.2492240-04:00,2014-10-17T00:53:53.2492240-04:00
1027,86,226,WorldDb::Model::Country,2014-10-17T00:53:53.2513950-04:00,2014-10-17T00:53:53.2513950-04:00
1028,19,226,WorldDb::Model::Country,2014-10-17T00:53:53.2531870-04:00,2014-10-17T00:53:53.2531870-04:00
1029,4,227,WorldDb::Model::Country,2014-10-17T00:53:53.2662740-04:00,2014-10-17T00:53:53.2662740-04:00
1030,86,227,WorldDb::Model::Country,2014-10-17T00:53:53.2684470-04:00,2014-10-17T00:53:53.2684470-04:00
1031,17,227,WorldDb::Model::Country,2014-10-17T00:53:53.2704830-04:00,2014-10-17T00:53:53.2704830-04:00
1032,25,227,WorldDb::Model::Country,2014-10-17T00:53:53.2725590-04:00,2014-10-17T00:53:53.2725590-04:00
1033,4,228,WorldDb::Model::Country,2014-10-17T00:53:53.2782740-04:00,2014-10-17T00:53:53.2782740-04:00
1034,86,228,WorldDb::Model::Country,2014-10-17T00:53:53.2802840-04:00,2014-10-17T00:53:53.2802840-04:00
1035,25,228,WorldDb::Model::Country,2014-10-17T00:53:53.2823570-04:00,2014-10-17T00:53:53.2823570-04:00
1036,17,228,WorldDb::Model::Country,2014-10-17T00:53:53.2844120-04:00,2014-10-17T00:53:53.2844120-04:00
1037,11,229,WorldDb::Model::Country,2014-10-17T00:53:53.2916130-04:00,2014-10-17T00:53:53.2916130-04:00
1038,86,229,WorldDb::Model::Country,2014-10-17T00:53:53.2936630-04:00,2014-10-17T00:53:53.2936630-04:00
1039,11,230,WorldDb::Model::Country,2014-10-17T00:53:53.2991460-04:00,2014-10-17T00:53:53.2991460-04:00
1040,86,230,WorldDb::Model::Country,2014-10-17T00:53:53.3012040-04:00,2014-10-17T00:53:53.3012040-04:00
1041,81,231,WorldDb::Model::Country,2014-10-17T00:53:53.3086890-04:00,2014-10-17T00:53:53.3086890-04:00
1042,86,231,WorldDb::Model::Country,2014-10-17T00:53:53.3108250-04:00,2014-10-17T00:53:53.3108250-04:00
1043,41,231,WorldDb::Model::Country,2014-10-17T00:53:53.3129270-04:00,2014-10-17T00:53:53.3129270-04:00
1044,84,231,WorldDb::Model::Country,2014-10-17T00:53:53.3150140-04:00,2014-10-17T00:53:53.3150140-04:00
1045,81,232,WorldDb::Model::Country,2014-10-17T00:53:53.3232210-04:00,2014-10-17T00:53:53.3232210-04:00
1046,86,232,WorldDb::Model::Country,2014-10-17T00:53:53.3253410-04:00,2014-10-17T00:53:53.3253410-04:00
1047,81,233,WorldDb::Model::Country,2014-10-17T00:53:53.3314700-04:00,2014-10-17T00:53:53.3314700-04:00
1048,86,233,WorldDb::Model::Country,2014-10-17T00:53:53.3335430-04:00,2014-10-17T00:53:53.3335430-04:00
1049,81,234,WorldDb::Model::Country,2014-10-17T00:53:53.3404660-04:00,2014-10-17T00:53:53.3404660-04:00
1050,86,234,WorldDb::Model::Country,2014-10-17T00:53:53.3431380-04:00,2014-10-17T00:53:53.3431380-04:00
1051,81,235,WorldDb::Model::Country,2014-10-17T00:53:53.3496370-04:00,2014-10-17T00:53:53.3496370-04:00
1052,86,235,WorldDb::Model::Country,2014-10-17T00:53:53.3517480-04:00,2014-10-17T00:53:53.3517480-04:00
1053,81,236,WorldDb::Model::Country,2014-10-17T00:53:53.3630540-04:00,2014-10-17T00:53:53.3630540-04:00
1054,86,236,WorldDb::Model::Country,2014-10-17T00:53:53.3657490-04:00,2014-10-17T00:53:53.3657490-04:00
1055,81,237,WorldDb::Model::Country,2014-10-17T00:53:53.3723700-04:00,2014-10-17T00:53:53.3723700-04:00
1056,86,237,WorldDb::Model::Country,2014-10-17T00:53:53.3745140-04:00,2014-10-17T00:53:53.3745140-04:00
1057,81,238,WorldDb::Model::Country,2014-10-17T00:53:53.3823470-04:00,2014-10-17T00:53:53.3823470-04:00
1058,86,238,WorldDb::Model::Country,2014-10-17T00:53:53.3844680-04:00,2014-10-17T00:53:53.3844680-04:00
1059,81,239,WorldDb::Model::Country,2014-10-17T00:53:53.3927770-04:00,2014-10-17T00:53:53.3927770-04:00
1060,86,239,WorldDb::Model::Country,2014-10-17T00:53:53.3947360-04:00,2014-10-17T00:53:53.3947360-04:00
1061,81,240,WorldDb::Model::Country,2014-10-17T00:53:53.4047650-04:00,2014-10-17T00:53:53.4047650-04:00
1062,86,240,WorldDb::Model::Country,2014-10-17T00:53:53.4067210-04:00,2014-10-17T00:53:53.4067210-04:00
1063,81,241,WorldDb::Model::Country,2014-10-17T00:53:53.4142390-04:00,2014-10-17T00:53:53.4142390-04:00
1064,86,241,WorldDb::Model::Country,2014-10-17T00:53:53.4160060-04:00,2014-10-17T00:53:53.4160060-04:00
1065,12,242,WorldDb::Model::Country,2014-10-17T00:53:53.4248880-04:00,2014-10-17T00:53:53.4248880-04:00
1066,86,242,WorldDb::Model::Country,2014-10-17T00:53:53.4270030-04:00,2014-10-17T00:53:53.4270030-04:00
1067,12,243,WorldDb::Model::Country,2014-10-17T00:53:53.4346910-04:00,2014-10-17T00:53:53.4346910-04:00
1068,86,243,WorldDb::Model::Country,2014-10-17T00:53:53.4367940-04:00,2014-10-17T00:53:53.4367940-04:00
1069,12,244,WorldDb::Model::Country,2014-10-17T00:53:53.4442030-04:00,2014-10-17T00:53:53.4442030-04:00
1070,86,244,WorldDb::Model::Country,2014-10-17T00:53:53.4459740-04:00,2014-10-17T00:53:53.4459740-04:00
1071,12,245,WorldDb::Model::Country,2014-10-17T00:53:53.4563890-04:00,2014-10-17T00:53:53.4563890-04:00
1072,86,245,WorldDb::Model::Country,2014-10-17T00:53:53.4584180-04:00,2014-10-17T00:53:53.4584180-04:00
1073,87,1,WorldDb::Model::Region,2014-10-17T00:53:56.1565540-04:00,2014-10-17T00:53:56.1565540-04:00
1074,88,1,WorldDb::Model::Region,2014-10-17T00:53:56.1600170-04:00,2014-10-17T00:53:56.1600170-04:00
1075,89,2,WorldDb::Model::Region,2014-10-17T00:53:56.1689910-04:00,2014-10-17T00:53:56.1689910-04:00
1076,88,2,WorldDb::Model::Region,2014-10-17T00:53:56.1708750-04:00,2014-10-17T00:53:56.1708750-04:00
1077,89,3,WorldDb::Model::Region,2014-10-17T00:53:56.1786730-04:00,2014-10-17T00:53:56.1786730-04:00
1078,88,3,WorldDb::Model::Region,2014-10-17T00:53:56.1807290-04:00,2014-10-17T00:53:56.1807290-04:00
1079,89,4,WorldDb::Model::Region,2014-10-17T00:53:56.1881020-04:00,2014-10-17T00:53:56.1881020-04:00
1080,88,4,WorldDb::Model::Region,2014-10-17T00:53:56.1899540-04:00,2014-10-17T00:53:56.1899540-04:00
1081,89,5,WorldDb::Model::Region,2014-10-17T00:53:56.1969990-04:00,2014-10-17T00:53:56.1969990-04:00
1082,88,5,WorldDb::Model::Region,2014-10-17T00:53:56.1992220-04:00,2014-10-17T00:53:56.1992220-04:00
1083,89,6,WorldDb::Model::Region,2014-10-17T00:53:56.2117690-04:00,2014-10-17T00:53:56.2117690-04:00
1084,88,6,WorldDb::Model::Region,2014-10-17T00:53:56.2136390-04:00,2014-10-17T00:53:56.2136390-04:00
1085,90,7,WorldDb::Model::Region,2014-10-17T00:53:56.2218520-04:00,2014-10-17T00:53:56.2218520-04:00
1086,87,7,WorldDb::Model::Region,2014-10-17T00:53:56.2236590-04:00,2014-10-17T00:53:56.2236590-04:00
1087,90,8,WorldDb::Model::Region,2014-10-17T00:53:56.2307740-04:00,2014-10-17T00:53:56.2307740-04:00
1088,87,8,WorldDb::Model::Region,2014-10-17T00:53:56.2330280-04:00,2014-10-17T00:53:56.2330280-04:00
1089,90,9,WorldDb::Model::Region,2014-10-17T00:53:56.2407260-04:00,2014-10-17T00:53:56.2407260-04:00
1090,87,9,WorldDb::Model::Region,2014-10-17T00:53:56.2429340-04:00,2014-10-17T00:53:56.2429340-04:00
1091,90,10,WorldDb::Model::Region,2014-10-17T00:53:56.2504930-04:00,2014-10-17T00:53:56.2504930-04:00
1092,87,10,WorldDb::Model::Region,2014-10-17T00:53:56.2525380-04:00,2014-10-17T00:53:56.2525380-04:00
1093,90,11,WorldDb::Model::Region,2014-10-17T00:53:56.2602380-04:00,2014-10-17T00:53:56.2602380-04:00
1094,87,11,WorldDb::Model::Region,2014-10-17T00:53:56.2620360-04:00,2014-10-17T00:53:56.2620360-04:00
1095,91,12,WorldDb::Model::Region,2014-10-17T00:53:56.3201540-04:00,2014-10-17T00:53:56.3201540-04:00
1096,92,12,WorldDb::Model::Region,2014-10-17T00:53:56.3245590-04:00,2014-10-17T00:53:56.3245590-04:00
1097,91,13,WorldDb::Model::Region,2014-10-17T00:53:56.3293620-04:00,2014-10-17T00:53:56.3293620-04:00
1098,92,13,WorldDb::Model::Region,2014-10-17T00:53:56.3312090-04:00,2014-10-17T00:53:56.3312090-04:00
1099,91,14,WorldDb::Model::Region,2014-10-17T00:53:56.3384550-04:00,2014-10-17T00:53:56.3384550-04:00
1100,92,14,WorldDb::Model::Region,2014-10-17T00:53:56.3405810-04:00,2014-10-17T00:53:56.3405810-04:00
1101,91,15,WorldDb::Model::Region,2014-10-17T00:53:56.3494580-04:00,2014-10-17T00:53:56.3494580-04:00
1102,92,15,WorldDb::Model::Region,2014-10-17T00:53:56.3512500-04:00,2014-10-17T00:53:56.3512500-04:00
1103,91,16,WorldDb::Model::Region,2014-10-17T00:53:56.3673280-04:00,2014-10-17T00:53:56.3673280-04:00
1104,92,16,WorldDb::Model::Region,2014-10-17T00:53:56.3720070-04:00,2014-10-17T00:53:56.3720070-04:00
1105,93,17,WorldDb::Model::Region,2014-10-17T00:53:56.3822310-04:00,2014-10-17T00:53:56.3822310-04:00
1106,94,17,WorldDb::Model::Region,2014-10-17T00:53:56.3853150-04:00,2014-10-17T00:53:56.3853150-04:00
1107,93,18,WorldDb::Model::Region,2014-10-17T00:53:56.3934600-04:00,2014-10-17T00:53:56.3934600-04:00
1108,94,18,WorldDb::Model::Region,2014-10-17T00:53:56.3956420-04:00,2014-10-17T00:53:56.3956420-04:00
1109,93,19,WorldDb::Model::Region,2014-10-17T00:53:56.4028230-04:00,2014-10-17T00:53:56.4028230-04:00
1110,94,19,WorldDb::Model::Region,2014-10-17T00:53:56.4049670-04:00,2014-10-17T00:53:56.4049670-04:00
1111,93,20,WorldDb::Model::Region,2014-10-17T00:53:56.4102360-04:00,2014-10-17T00:53:56.4102360-04:00
1112,94,20,WorldDb::Model::Region,2014-10-17T00:53:56.4123360-04:00,2014-10-17T00:53:56.4123360-04:00
1113,93,21,WorldDb::Model::Region,2014-10-17T00:53:56.4197990-04:00,2014-10-17T00:53:56.4197990-04:00
1114,94,21,WorldDb::Model::Region,2014-10-17T00:53:56.4221610-04:00,2014-10-17T00:53:56.4221610-04:00
1115,95,22,WorldDb::Model::Region,2014-10-17T00:53:56.4306610-04:00,2014-10-17T00:53:56.4306610-04:00
1116,96,22,WorldDb::Model::Region,2014-10-17T00:53:56.4342990-04:00,2014-10-17T00:53:56.4342990-04:00
1117,97,22,WorldDb::Model::Region,2014-10-17T00:53:56.4377420-04:00,2014-10-17T00:53:56.4377420-04:00
1118,95,23,WorldDb::Model::Region,2014-10-17T00:53:56.4452410-04:00,2014-10-17T00:53:56.4452410-04:00
1119,96,23,WorldDb::Model::Region,2014-10-17T00:53:56.4474460-04:00,2014-10-17T00:53:56.4474460-04:00
1120,97,23,WorldDb::Model::Region,2014-10-17T00:53:56.4497190-04:00,2014-10-17T00:53:56.4497190-04:00
1121,95,24,WorldDb::Model::Region,2014-10-17T00:53:56.4576690-04:00,2014-10-17T00:53:56.4576690-04:00
1122,96,24,WorldDb::Model::Region,2014-10-17T00:53:56.4596340-04:00,2014-10-17T00:53:56.4596340-04:00
1123,97,24,WorldDb::Model::Region,2014-10-17T00:53:56.4616300-04:00,2014-10-17T00:53:56.4616300-04:00
1124,95,25,WorldDb::Model::Region,2014-10-17T00:53:56.4690650-04:00,2014-10-17T00:53:56.4690650-04:00
1125,96,25,WorldDb::Model::Region,2014-10-17T00:53:56.4710510-04:00,2014-10-17T00:53:56.4710510-04:00
1126,97,25,WorldDb::Model::Region,2014-10-17T00:53:56.4730700-04:00,2014-10-17T00:53:56.4730700-04:00
1127,95,26,WorldDb::Model::Region,2014-10-17T00:53:56.4780550-04:00,2014-10-17T00:53:56.4780550-04:00
1128,96,26,WorldDb::Model::Region,2014-10-17T00:53:56.4799530-04:00,2014-10-17T00:53:56.4799530-04:00
1129,97,26,WorldDb::Model::Region,2014-10-17T00:53:56.4818500-04:00,2014-10-17T00:53:56.4818500-04:00
1130,98,27,WorldDb::Model::Region,2014-10-17T00:53:56.4908050-04:00,2014-10-17T00:53:56.4908050-04:00
1131,96,27,WorldDb::Model::Region,2014-10-17T00:53:56.4926980-04:00,2014-10-17T00:53:56.4926980-04:00
1132,99,27,WorldDb::Model::Region,2014-10-17T00:53:56.4961760-04:00,2014-10-17T00:53:56.4961760-04:00
1133,98,28,WorldDb::Model::Region,2014-10-17T00:53:56.5041030-04:00,2014-10-17T00:53:56.5041030-04:00
1134,96,28,WorldDb::Model::Region,2014-10-17T00:53:56.5061000-04:00,2014-10-17T00:53:56.5061000-04:00
1135,99,28,WorldDb::Model::Region,2014-10-17T00:53:56.5079960-04:00,2014-10-17T00:53:56.5079960-04:00
1136,98,29,WorldDb::Model::Region,2014-10-17T00:53:56.5152440-04:00,2014-10-17T00:53:56.5152440-04:00
1137,96,29,WorldDb::Model::Region,2014-10-17T00:53:56.5171790-04:00,2014-10-17T00:53:56.5171790-04:00
1138,99,29,WorldDb::Model::Region,2014-10-17T00:53:56.5193280-04:00,2014-10-17T00:53:56.5193280-04:00
1139,98,30,WorldDb::Model::Region,2014-10-17T00:53:56.5241090-04:00,2014-10-17T00:53:56.5241090-04:00
1140,96,30,WorldDb::Model::Region,2014-10-17T00:53:56.5260230-04:00,2014-10-17T00:53:56.5260230-04:00
1141,99,30,WorldDb::Model::Region,2014-10-17T00:53:56.5279870-04:00,2014-10-17T00:53:56.5279870-04:00
1142,98,31,WorldDb::Model::Region,2014-10-17T00:53:56.5328560-04:00,2014-10-17T00:53:56.5328560-04:00
1143,96,31,WorldDb::Model::Region,2014-10-17T00:53:56.5348990-04:00,2014-10-17T00:53:56.5348990-04:00
1144,99,31,WorldDb::Model::Region,2014-10-17T00:53:56.5368040-04:00,2014-10-17T00:53:56.5368040-04:00
1145,100,32,WorldDb::Model::Region,2014-10-17T00:53:56.5456870-04:00,2014-10-17T00:53:56.5456870-04:00
1146,96,32,WorldDb::Model::Region,2014-10-17T00:53:56.5476240-04:00,2014-10-17T00:53:56.5476240-04:00
1147,101,32,WorldDb::Model::Region,2014-10-17T00:53:56.5511120-04:00,2014-10-17T00:53:56.5511120-04:00
1148,102,32,WorldDb::Model::Region,2014-10-17T00:53:56.5544950-04:00,2014-10-17T00:53:56.5544950-04:00
1149,100,33,WorldDb::Model::Region,2014-10-17T00:53:56.5617960-04:00,2014-10-17T00:53:56.5617960-04:00
1150,96,33,WorldDb::Model::Region,2014-10-17T00:53:56.5637730-04:00,2014-10-17T00:53:56.5637730-04:00
1151,101,33,WorldDb::Model::Region,2014-10-17T00:53:56.5655610-04:00,2014-10-17T00:53:56.5655610-04:00
1152,102,33,WorldDb::Model::Region,2014-10-17T00:53:56.5672080-04:00,2014-10-17T00:53:56.5672080-04:00
1153,100,34,WorldDb::Model::Region,2014-10-17T00:53:56.5745980-04:00,2014-10-17T00:53:56.5745980-04:00
1154,96,34,WorldDb::Model::Region,2014-10-17T00:53:56.5764850-04:00,2014-10-17T00:53:56.5764850-04:00
1155,101,34,WorldDb::Model::Region,2014-10-17T00:53:56.5781490-04:00,2014-10-17T00:53:56.5781490-04:00
1156,102,34,WorldDb::Model::Region,2014-10-17T00:53:56.5799830-04:00,2014-10-17T00:53:56.5799830-04:00
1157,100,35,WorldDb::Model::Region,2014-10-17T00:53:56.5848410-04:00,2014-10-17T00:53:56.5848410-04:00
1158,96,35,WorldDb::Model::Region,2014-10-17T00:53:56.5868330-04:00,2014-10-17T00:53:56.5868330-04:00
