Id,name,kind,lat,lng,created_at,updated_at
1430,Baja California,ADM1,,,2014-10-17T00:54:00.7759800-04:00,2014-10-17T00:54:00.7759800-04:00
1431,Mexicali,CITY,,,2014-10-17T00:54:00.7793450-04:00,2014-10-17T00:54:00.7793450-04:00
1432,Baja California Sur,ADM1,,,2014-10-17T00:54:00.7823190-04:00,2014-10-17T00:54:00.7823190-04:00
1433,La Paz,MTRO,,,2014-10-17T00:54:00.7852270-04:00,2014-10-17T00:54:01.7712010-04:00
1434,Campeche,ADM1,,,2014-10-17T00:54:00.7877090-04:00,2014-10-17T00:54:00.7877090-04:00
1435,(San Francisco de) Campeche,CITY,,,2014-10-17T00:54:00.7900490-04:00,2014-10-17T00:54:00.7900490-04:00
1436,Chiapas,ADM1,,,2014-10-17T00:54:00.7924220-04:00,2014-10-17T00:54:00.7924220-04:00
1437,Tuxtla (GutiÃ©rrez),MTRO,,,2014-10-17T00:54:00.7949980-04:00,2014-10-17T00:54:01.1432100-04:00
1438,Chihuahua,ADM1,,,2014-10-17T00:54:00.7974740-04:00,2014-10-17T00:54:00.7974740-04:00
1439,Chihuahua,MTRO,,,2014-10-17T00:54:00.8002210-04:00,2014-10-17T00:54:01.1102350-04:00
1440,Coahuila,ADM1,,,2014-10-17T00:54:00.8029390-04:00,2014-10-17T00:54:00.8029390-04:00
1441,Saltillo,CITY,,,2014-10-17T00:54:00.8057880-04:00,2014-10-17T00:54:00.8057880-04:00
1442,Colima,ADM1,,,2014-10-17T00:54:00.8083930-04:00,2014-10-17T00:54:00.8083930-04:00
1443,Colima,CITY,,,2014-10-17T00:54:00.8110940-04:00,2014-10-17T00:54:00.8110940-04:00
1444,Distrito Federal,ADM1,,,2014-10-17T00:54:00.8134280-04:00,2014-10-17T00:54:00.8134280-04:00
1445,MÃ©xico,MTRO,,,2014-10-17T00:54:00.8158690-04:00,2014-10-17T00:54:01.0161600-04:00
1446,Durango,ADM1,,,2014-10-17T00:54:00.8185080-04:00,2014-10-17T00:54:00.8185080-04:00
1447,(Victoria de) Durango,CITY,,,2014-10-17T00:54:00.8217190-04:00,2014-10-17T00:54:00.8217190-04:00
1448,Guanajuato,ADM1,,,2014-10-17T00:54:00.8242470-04:00,2014-10-17T00:54:00.8242470-04:00
1449,Guanajuato,CITY,,,2014-10-17T00:54:00.8267730-04:00,2014-10-17T00:54:00.8267730-04:00
1450,Guerrero,ADM1,,,2014-10-17T00:54:00.8291050-04:00,2014-10-17T00:54:00.8291050-04:00
1451,Chilpancingo (de los Bravo),CITY,,,2014-10-17T00:54:00.8316190-04:00,2014-10-17T00:54:00.8316190-04:00
1452,Hidalgo,ADM1,,,2014-10-17T00:54:00.8340310-04:00,2014-10-17T00:54:00.8340310-04:00
1453,Pachuca,CITY,,,2014-10-17T00:54:00.8367180-04:00,2014-10-17T00:54:00.8367180-04:00
1454,Jalisco,ADM1,,,2014-10-17T00:54:00.8392760-04:00,2014-10-17T00:54:00.8392760-04:00
1455,Guadalajara,MTRO,,,2014-10-17T00:54:00.8421540-04:00,2014-10-17T00:54:01.0192440-04:00
1456,MÃ©xico,ADM1,,,2014-10-17T00:54:00.8450490-04:00,2014-10-17T00:54:00.8450490-04:00
1457,Toluca (de Lerdo),MTRO,,,2014-10-17T00:54:00.8476630-04:00,2014-10-17T00:54:01.0282490-04:00
1458,MichoacÃ¡n,ADM1,,,2014-10-17T00:54:00.8499560-04:00,2014-10-17T00:54:00.8499560-04:00
1459,Morelia,MTRO,,,2014-10-17T00:54:00.8526210-04:00,2014-10-17T00:54:01.1270520-04:00
1460,Morelos,ADM1,,,2014-10-17T00:54:00.8551610-04:00,2014-10-17T00:54:00.8551610-04:00
1461,Cuernavaca,CITY,,,2014-10-17T00:54:00.8578100-04:00,2014-10-17T00:54:00.8578100-04:00
1462,Nayarit,ADM1,,,2014-10-17T00:54:00.8604610-04:00,2014-10-17T00:54:00.8604610-04:00
1463,Tepic,CITY,,,2014-10-17T00:54:00.8628990-04:00,2014-10-17T00:54:00.8628990-04:00
1464,Nuevo LeÃ³n,ADM1,,,2014-10-17T00:54:00.8652040-04:00,2014-10-17T00:54:00.8652040-04:00
1465,Monterrey,MTRO,,,2014-10-17T00:54:00.8677990-04:00,2014-10-17T00:54:01.0222920-04:00
1466,Oaxaca,ADM1,,,2014-10-17T00:54:00.8702970-04:00,2014-10-17T00:54:00.8702970-04:00
1467,Oaxaca,CITY,,,2014-10-17T00:54:00.8729920-04:00,2014-10-17T00:54:01.1014340-04:00
1468,Puebla,ADM1,,,2014-10-17T00:54:00.8754820-04:00,2014-10-17T00:54:00.8754820-04:00
1469,Puebla,MTRO,,,2014-10-17T00:54:00.8786580-04:00,2014-10-17T00:54:01.0252390-04:00
1470,QuerÃ©taro,ADM1,,,2014-10-17T00:54:00.8816700-04:00,2014-10-17T00:54:00.8816700-04:00
1471,QuerÃ©taro,MTRO,,,2014-10-17T00:54:00.8841860-04:00,2014-10-17T00:54:01.0404930-04:00
1472,Quintana Roo,ADM1,,,2014-10-17T00:54:00.8866680-04:00,2014-10-17T00:54:00.8866680-04:00
1473,Chetumal,CITY,,,2014-10-17T00:54:00.8934630-04:00,2014-10-17T00:54:00.8934630-04:00
1474,San Luis PotosÃ­,ADM1,,,2014-10-17T00:54:00.8960730-04:00,2014-10-17T00:54:00.8960730-04:00
1475,San Luis PotosÃ¬,MTRO,,,2014-10-17T00:54:00.8988510-04:00,2014-10-17T00:54:01.0437270-04:00
1476,Sinaloa,ADM1,,,2014-10-17T00:54:00.9013040-04:00,2014-10-17T00:54:00.9013040-04:00
1477,CuliacÃ¡n (Rosales),CITY,,,2014-10-17T00:54:00.9039160-04:00,2014-10-17T00:54:01.0950170-04:00
1478,Sonora,ADM1,,,2014-10-17T00:54:00.9064150-04:00,2014-10-17T00:54:00.9064150-04:00
1479,Hermosillo,CITY,,,2014-10-17T00:54:00.9089320-04:00,2014-10-17T00:54:00.9089320-04:00
1480,Tabasco,ADM1,,,2014-10-17T00:54:00.9113160-04:00,2014-10-17T00:54:00.9113160-04:00
1481,Villahermosa,CITY,,,2014-10-17T00:54:00.9139720-04:00,2014-10-17T00:54:00.9139720-04:00
1482,Tamaulipas,ADM1,,,2014-10-17T00:54:00.9162640-04:00,2014-10-17T00:54:00.9162640-04:00
1483,Ciudad Victoria,CITY,,,2014-10-17T00:54:00.9188230-04:00,2014-10-17T00:54:00.9188230-04:00
1484,Tlaxcala,ADM1,,,2014-10-17T00:54:00.9212110-04:00,2014-10-17T00:54:00.9212110-04:00
1485,Tlaxcala,CITY,,,2014-10-17T00:54:00.9238220-04:00,2014-10-17T00:54:00.9238220-04:00
1486,Veracruz,ADM1,,,2014-10-17T00:54:00.9262860-04:00,2014-10-17T00:54:00.9262860-04:00
1487,Xalapa(-EnrÃ­quez),CITY,,,2014-10-17T00:54:00.9286130-04:00,2014-10-17T00:54:01.1211360-04:00
1488,YucatÃ¡n,ADM1,,,2014-10-17T00:54:00.9309470-04:00,2014-10-17T00:54:00.9309470-04:00
1489,Zacatecas,ADM1,,,2014-10-17T00:54:00.9359940-04:00,2014-10-17T00:54:00.9359940-04:00
1490,Zacatecas,CITY,,,2014-10-17T00:54:00.9386670-04:00,2014-10-17T00:54:00.9386670-04:00
1491,LeÃ³n,MTRO,,,2014-10-17T00:54:01.0311700-04:00,2014-10-17T00:54:01.0311700-04:00
1492,(Ciudad) JuÃ¡rez,MTRO,,,2014-10-17T00:54:01.0343250-04:00,2014-10-17T00:54:01.0343250-04:00
1493,TorreÃ³n,MTRO,,,2014-10-17T00:54:01.0372320-04:00,2014-10-17T00:54:01.0372320-04:00
1494,Tijuana,MTRO,,,2014-10-17T00:54:01.0466510-04:00,2014-10-17T00:54:01.0466510-04:00
1495,Ensenada,CITY,,,2014-10-17T00:54:01.0518630-04:00,2014-10-17T00:54:01.0518630-04:00
1496,Guerrero Negro,CITY,,,2014-10-17T00:54:01.0551650-04:00,2014-10-17T00:54:01.0551650-04:00
1497,San Ignacio,CITY,,,2014-10-17T00:54:01.0582290-04:00,2014-10-17T00:54:01.0582290-04:00
1498,Santa Rosalia,CITY,,,2014-10-17T00:54:01.0612550-04:00,2014-10-17T00:54:01.0612550-04:00
1499,MulegÃ©,CITY,,,2014-10-17T00:54:01.0644250-04:00,2014-10-17T00:54:01.0644250-04:00
1500,Cabo San Lucas,CITY,,,2014-10-17T00:54:01.0697230-04:00,2014-10-17T00:54:01.0697230-04:00
1501,San JosÃ© del Cabo,CITY,,,2014-10-17T00:54:01.0736950-04:00,2014-10-17T00:54:01.0736950-04:00
1502,Acapulco (de JuÃ¡rez),CITY,,,2014-10-17T00:54:01.0766710-04:00,2014-10-17T00:54:01.0766710-04:00
1503,CancÃºn,MTRO,,,2014-10-17T00:54:01.0855250-04:00,2014-10-17T00:54:01.0855250-04:00
1504,Ciudad ObregÃ³n,CITY,,,2014-10-17T00:54:01.0901400-04:00,2014-10-17T00:54:01.0901400-04:00
1505,Los Mochis,CITY,,,2014-10-17T00:54:01.0981550-04:00,2014-10-17T00:54:01.0981550-04:00
1506,(Santa MarÃ­a) Huatulco,CITY,,,2014-10-17T00:54:01.1041110-04:00,2014-10-17T00:54:01.1041110-04:00
1507,Puerto Vallarta,CITY,,,2014-10-17T00:54:01.1312650-04:00,2014-10-17T00:54:01.1312650-04:00
1508,San NicolÃ¡s de los Garza,CITY,,,2014-10-17T00:54:01.1490100-04:00,2014-10-17T00:54:01.1490100-04:00
1509,New South Wales,ADM1,,,2014-10-17T00:54:01.3117400-04:00,2014-10-17T00:54:01.3117400-04:00
1510,Queensland,ADM1,,,2014-10-17T00:54:01.3166690-04:00,2014-10-17T00:54:01.3166690-04:00
1511,Brisbane,MTRO,,,2014-10-17T00:54:01.3192770-04:00,2014-10-17T00:54:01.3626780-04:00
1512,South Australia,ADM1,,,2014-10-17T00:54:01.3217760-04:00,2014-10-17T00:54:01.3217760-04:00
1513,Adelaide,MTRO,,,2014-10-17T00:54:01.3242620-04:00,2014-10-17T00:54:01.3728370-04:00
1514,Tasmania,ADM1,,,2014-10-17T00:54:01.3267320-04:00,2014-10-17T00:54:01.3267320-04:00
1515,Hobart,MTRO,,,2014-10-17T00:54:01.3294190-04:00,2014-10-17T00:54:01.3962690-04:00
1516,Victoria,ADM1,,,2014-10-17T00:54:01.3319480-04:00,2014-10-17T00:54:01.3319480-04:00
1517,Melbourne,MTRO,,,2014-10-17T00:54:01.3349470-04:00,2014-10-17T00:54:01.3596740-04:00
1518,Western Australia,ADM1,,,2014-10-17T00:54:01.3374750-04:00,2014-10-17T00:54:01.3374750-04:00
1519,Perth,MTRO,,,2014-10-17T00:54:01.3398870-04:00,2014-10-17T00:54:01.3657310-04:00
1520,Australian Capital Territory,ADM1,,,2014-10-17T00:54:01.3424800-04:00,2014-10-17T00:54:01.3424800-04:00
1521,Canberra,CITY,,,2014-10-17T00:54:01.3454890-04:00,2014-10-17T00:54:01.3454890-04:00
1522,Northern Territory,ADM1,,,2014-10-17T00:54:01.3482160-04:00,2014-10-17T00:54:01.3482160-04:00
1523,Darwin,MTRO,,,2014-10-17T00:54:01.3509610-04:00,2014-10-17T00:54:01.4125720-04:00
1524,Gold Coast,CITY,,,2014-10-17T00:54:01.3769440-04:00,2014-10-17T00:54:01.3769440-04:00
1525,Tweed Heads,CITY,,,2014-10-17T00:54:01.3802320-04:00,2014-10-17T00:54:01.3802320-04:00
1526,Queanbeyan,CITY,,,2014-10-17T00:54:01.3900410-04:00,2014-10-17T00:54:01.3900410-04:00
1527,Wollongong,MTRO,,,2014-10-17T00:54:01.3929720-04:00,2014-10-17T00:54:01.3929720-04:00
1528,Geelong,MTRO,,,2014-10-17T00:54:01.3991460-04:00,2014-10-17T00:54:01.3991460-04:00
1529,Townsville,MTRO,,,2014-10-17T00:54:01.4046830-04:00,2014-10-17T00:54:01.4046830-04:00
1530,Cairns,MTRO,,,2014-10-17T00:54:01.4088410-04:00,2014-10-17T00:54:01.4088410-04:00
1531,Toowoomba,MTRO,,,2014-10-17T00:54:01.4155180-04:00,2014-10-17T00:54:01.4155180-04:00
1532,Launceston,MTRO,,,2014-10-17T00:54:01.4184160-04:00,2014-10-17T00:54:01.4184160-04:00
1533,Albury,CITY,,,2014-10-17T00:54:01.4212750-04:00,2014-10-17T00:54:01.4212750-04:00
1534,Wodonga,CITY,,,2014-10-17T00:54:01.4242590-04:00,2014-10-17T00:54:01.4242590-04:00
1535,Ballarat,MTRO,,,2014-10-17T00:54:01.4271100-04:00,2014-10-17T00:54:01.4271100-04:00
1536,Bendigo,MTRO,,,2014-10-17T00:54:01.4301960-04:00,2014-10-17T00:54:01.4301960-04:00
1537,Auckland,MTRO,,,2014-10-17T00:54:01.4349070-04:00,2014-10-17T00:54:01.4349070-04:00
1538,Ciudad de Buenos Aires,ADM1,,,2014-10-17T00:54:01.5656950-04:00,2014-10-17T00:54:01.5656950-04:00
1539,Provincia de Buenos Aires,ADM1,,,2014-10-17T00:54:01.5683440-04:00,2014-10-17T00:54:01.5683440-04:00
1540,La Plata,CITY,,,2014-10-17T00:54:01.5714090-04:00,2014-10-17T00:54:01.5714090-04:00
1541,Catamarca,ADM1,,,2014-10-17T00:54:01.5738930-04:00,2014-10-17T00:54:01.5738930-04:00
1542,San Fernando del Valle de Catamarca,CITY,,,2014-10-17T00:54:01.5766290-04:00,2014-10-17T00:54:01.5766290-04:00
1543,Chaco,ADM1,,,2014-10-17T00:54:01.5790410-04:00,2014-10-17T00:54:01.5790410-04:00
1544,Resistencia,CITY,,,2014-10-17T00:54:01.5819140-04:00,2014-10-17T00:54:01.5819140-04:00
1545,Chubut,ADM1,,,2014-10-17T00:54:01.5845100-04:00,2014-10-17T00:54:01.5845100-04:00
1546,Rawson,CITY,,,2014-10-17T00:54:01.5872710-04:00,2014-10-17T00:54:01.5872710-04:00
1547,CÃ³rdoba,ADM1,,,2014-10-17T00:54:01.5895890-04:00,2014-10-17T00:54:01.5895890-04:00
1548,CÃ³rdoba,MTRO,,,2014-10-17T00:54:01.5921110-04:00,2014-10-17T00:54:01.7540910-04:00
1549,Corrientes,ADM1,,,2014-10-17T00:54:01.5943940-04:00,2014-10-17T00:54:01.5943940-04:00
1550,Corrientes,CITY,,,2014-10-17T00:54:01.5968730-04:00,2014-10-17T00:54:01.5968730-04:00
1551,Entre RÃ­os,ADM1,,,2014-10-17T00:54:01.5991990-04:00,2014-10-17T00:54:01.5991990-04:00
1552,ParanÃ¡,CITY,,,2014-10-17T00:54:01.6042700-04:00,2014-10-17T00:54:01.6042700-04:00
1553,Formosa,ADM1,,,2014-10-17T00:54:01.6083630-04:00,2014-10-17T00:54:01.6083630-04:00
1554,Formosa,CITY,,,2014-10-17T00:54:01.6157240-04:00,2014-10-17T00:54:01.6157240-04:00
1555,Jujuy,ADM1,,,2014-10-17T00:54:01.6185580-04:00,2014-10-17T00:54:01.6185580-04:00
1556,San Salvador de Jujuy,CITY,,,2014-10-17T00:54:01.6213860-04:00,2014-10-17T00:54:01.6213860-04:00
1557,La Pampa,ADM1,,,2014-10-17T00:54:01.6238370-04:00,2014-10-17T00:54:01.6238370-04:00
1558,Santa Rosa,CITY,,,2014-10-17T00:54:01.6264770-04:00,2014-10-17T00:54:01.6264770-04:00
1559,La Rioja,ADM1,,,2014-10-17T00:54:01.6290550-04:00,2014-10-17T00:54:01.6290550-04:00
1560,La Rioja,CITY,,,2014-10-17T00:54:01.6315040-04:00,2014-10-17T00:54:01.6315040-04:00
1561,Mendoza,ADM1,,,2014-10-17T00:54:01.6338820-04:00,2014-10-17T00:54:01.6338820-04:00
1562,Mendoza,CITY,,,2014-10-17T00:54:01.6365280-04:00,2014-10-17T00:54:01.6365280-04:00
1563,Misiones,ADM1,,,2014-10-17T00:54:01.6389830-04:00,2014-10-17T00:54:01.6389830-04:00
1564,Posadas,CITY,,,2014-10-17T00:54:01.6416880-04:00,2014-10-17T00:54:01.6416880-04:00
1565,NeuquÃ©n,ADM1,,,2014-10-17T00:54:01.6440860-04:00,2014-10-17T00:54:01.6440860-04:00
1566,NeuquÃ©n,CITY,,,2014-10-17T00:54:01.6467610-04:00,2014-10-17T00:54:01.6467610-04:00
1567,RÃ­o Negro,ADM1,,,2014-10-17T00:54:01.6492970-04:00,2014-10-17T00:54:01.6492970-04:00
1568,Viedma,CITY,,,2014-10-17T00:54:01.6517560-04:00,2014-10-17T00:54:01.6517560-04:00
1569,Salta,ADM1,,,2014-10-17T00:54:01.6541320-04:00,2014-10-17T00:54:01.6541320-04:00
1570,Salta,CITY,,,2014-10-17T00:54:01.6569450-04:00,2014-10-17T00:54:01.6569450-04:00
1571,San Juan,ADM1,,,2014-10-17T00:54:01.6596210-04:00,2014-10-17T00:54:01.6596210-04:00
1572,San Luis,ADM1,,,2014-10-17T00:54:01.6644850-04:00,2014-10-17T00:54:01.6644850-04:00
1573,San Luis,CITY,,,2014-10-17T00:54:01.6669530-04:00,2014-10-17T00:54:01.6669530-04:00
1574,Santa Cruz,ADM1,,,2014-10-17T00:54:01.6692040-04:00,2014-10-17T00:54:01.6692040-04:00
1575,RÃ­o Gallegos,CITY,,,2014-10-17T00:54:01.6717790-04:00,2014-10-17T00:54:01.6717790-04:00
1576,Santa Fe,ADM1,,,2014-10-17T00:54:01.6741020-04:00,2014-10-17T00:54:01.6741020-04:00
1577,Santiago del Estero,ADM1,,,2014-10-17T00:54:01.6789920-04:00,2014-10-17T00:54:01.6789920-04:00
1578,Santiago del Estero,CITY,,,2014-10-17T00:54:01.6816080-04:00,2014-10-17T00:54:01.6816080-04:00
1579,Tierra del Fuego (AntÃ¡rtida e Islas del AtlÃ¡ntico Sur),ADM1,,,2014-10-17T00:54:01.6840810-04:00,2014-10-17T00:54:01.6840810-04:00
1580,Ushuaia,CITY,,,2014-10-17T00:54:01.6866790-04:00,2014-10-17T00:54:01.6866790-04:00
1581,TucumÃ¡n,ADM1,,,2014-10-17T00:54:01.6891150-04:00,2014-10-17T00:54:01.6891150-04:00
1582,San Miguel de TucumÃ¡n,CITY,,,2014-10-17T00:54:01.6919200-04:00,2014-10-17T00:54:01.6919200-04:00
1583,Buenos Aires,MTRO,,,2014-10-17T00:54:01.7498360-04:00,2014-10-17T00:54:01.7498360-04:00
1584,Rosario,MTRO,,,2014-10-17T00:54:01.7618270-04:00,2014-10-17T00:54:01.7618270-04:00
1585,Rafaela,CITY,,,2014-10-17T00:54:01.7656580-04:00,2014-10-17T00:54:01.7656580-04:00
1586,Santa Cruz,MTRO,,,2014-10-17T00:54:01.7739960-04:00,2014-10-17T00:54:01.7739960-04:00
1587,Cochabamba,MTRO,,,2014-10-17T00:54:01.7765180-04:00,2014-10-17T00:54:01.7765180-04:00
1588,Acre,ADM1,,,2014-10-17T00:54:01.7812560-04:00,2014-10-17T00:54:01.7812560-04:00
1589,Rio Branco,CITY,,,2014-10-17T00:54:01.7839890-04:00,2014-10-17T00:54:01.7839890-04:00
1590,AmapÃ¡,ADM1,,,2014-10-17T00:54:01.7906200-04:00,2014-10-17T00:54:01.7906200-04:00
1591,MacapÃ¡,CITY,,,2014-10-17T00:54:01.7932640-04:00,2014-10-17T00:54:01.7932640-04:00
1592,Amazonas,ADM1,,,2014-10-17T00:54:01.7978900-04:00,2014-10-17T00:54:01.7978900-04:00
1593,Manaus,MTRO,,,2014-10-17T00:54:01.8006840-04:00,2014-10-17T00:54:02.0294970-04:00
1594,ParÃ¡,ADM1,,,2014-10-17T00:54:01.8070140-04:00,2014-10-17T00:54:01.8070140-04:00
1595,BelÃ©m,MTRO,,,2014-10-17T00:54:01.8095890-04:00,2014-10-17T00:54:02.0419210-04:00
1596,RondÃ´nia,ADM1,,,2014-10-17T00:54:01.8143250-04:00,2014-10-17T00:54:01.8143250-04:00
1597,Porto Velho,CITY,,,2014-10-17T00:54:01.8167920-04:00,2014-10-17T00:54:01.8167920-04:00
1598,Roraima,ADM1,,,2014-10-17T00:54:01.8216450-04:00,2014-10-17T00:54:01.8216450-04:00
1599,Boa Vista,CITY,,,2014-10-17T00:54:01.8243230-04:00,2014-10-17T00:54:01.8243230-04:00
1600,Tocantins,ADM1,,,2014-10-17T00:54:01.8293470-04:00,2014-10-17T00:54:01.8293470-04:00
1601,Palmas,CITY,,,2014-10-17T00:54:01.8320430-04:00,2014-10-17T00:54:01.8320430-04:00
1602,Alagoas,ADM1,,,2014-10-17T00:54:01.8439420-04:00,2014-10-17T00:54:01.8439420-04:00
1603,MaceiÃ³,MTRO,,,2014-10-17T00:54:01.8502340-04:00,2014-10-17T00:54:02.0617620-04:00
1604,Bahia,ADM1,,,2014-10-17T00:54:01.8568400-04:00,2014-10-17T00:54:01.8568400-04:00
1605,Salvador,MTRO,,,2014-10-17T00:54:01.8597920-04:00,2014-10-17T00:54:02.0165610-04:00
1606,CearÃ¡,ADM1,,,2014-10-17T00:54:01.8646220-04:00,2014-10-17T00:54:01.8646220-04:00
1607,Fortaleza,MTRO,,,2014-10-17T00:54:01.8675050-04:00,2014-10-17T00:54:02.0229630-04:00
1608,MaranhÃ£o,ADM1,,,2014-10-17T00:54:01.8721910-04:00,2014-10-17T00:54:01.8721910-04:00
1609,SÃ£o LuÃ­s,MTRO,,,2014-10-17T00:54:01.8748020-04:00,2014-10-17T00:54:02.0586040-04:00
1610,ParaÃ­ba,ADM1,,,2014-10-17T00:54:01.8797130-04:00,2014-10-17T00:54:01.8797130-04:00
1611,JoÃ£o Pessoa,MTRO,,,2014-10-17T00:54:01.8822020-04:00,2014-10-17T00:54:02.0912270-04:00
1612,Pernambuco,ADM1,,,2014-10-17T00:54:01.8869570-04:00,2014-10-17T00:54:01.8869570-04:00
1613,Recife,MTRO,,,2014-10-17T00:54:01.8895580-04:00,2014-10-17T00:54:02.0357190-04:00
1614,PiauÃ­,ADM1,,,2014-10-17T00:54:01.8943370-04:00,2014-10-17T00:54:01.8943370-04:00
1615,Teresina,MTRO,,,2014-10-17T00:54:01.8969490-04:00,2014-10-17T00:54:02.0791040-04:00
1616,Rio Grande do Norte,ADM1,,,2014-10-17T00:54:01.9014680-04:00,2014-10-17T00:54:01.9014680-04:00
1617,Natal,MTRO,,,2014-10-17T00:54:01.9040830-04:00,2014-10-17T00:54:02.0756210-04:00
1618,Sergipe,ADM1,,,2014-10-17T00:54:01.9090980-04:00,2014-10-17T00:54:01.9090980-04:00
1619,Aracaju,CITY,,,2014-10-17T00:54:01.9121140-04:00,2014-10-17T00:54:01.9121140-04:00
1620,Distrito Federal (Brasil),ADM1,,,2014-10-17T00:54:01.9171040-04:00,2014-10-17T00:54:01.9171040-04:00
1621,BrasÃ­lia,MTRO,,,2014-10-17T00:54:01.9197980-04:00,2014-10-17T00:54:02.0197000-04:00
1622,GoiÃ¡s,ADM1,,,2014-10-17T00:54:01.9261250-04:00,2014-10-17T00:54:01.9261250-04:00
1623,GoiÃ¢nia,MTRO,,,2014-10-17T00:54:01.9288160-04:00,2014-10-17T00:54:02.0455720-04:00
1624,Mato Grosso,ADM1,,,2014-10-17T00:54:01.9337050-04:00,2014-10-17T00:54:01.9337050-04:00
1625,CuiabÃ¡,MTRO,,,2014-10-17T00:54:01.9372540-04:00,2014-10-17T00:54:02.1040110-04:00
1626,Mato Grosso do Sul,ADM1,,,2014-10-17T00:54:01.9421980-04:00,2014-10-17T00:54:01.9421980-04:00
1627,Campo Grande,MTRO,,,2014-10-17T00:54:01.9449070-04:00,2014-10-17T00:54:02.0821600-04:00
1628,EspÃ­rito Santo,ADM1,,,2014-10-17T00:54:01.9501380-04:00,2014-10-17T00:54:01.9501380-04:00
1629,Minas Gerais,ADM1,,,2014-10-17T00:54:01.9579120-04:00,2014-10-17T00:54:01.9579120-04:00
1630,Belo Horizonte,MTRO,,,2014-10-17T00:54:01.9606150-04:00,2014-10-17T00:54:02.0263810-04:00
1631,Rio de Janeiro,ADM1,,,2014-10-17T00:54:01.9654790-04:00,2014-10-17T00:54:01.9654790-04:00
1632,Rio de Janeiro,MTRO,,,2014-10-17T00:54:01.9682090-04:00,2014-10-17T00:54:02.0133440-04:00
1633,SÃ£o Paulo,ADM1,,,2014-10-17T00:54:01.9731140-04:00,2014-10-17T00:54:01.9731140-04:00
1634,SÃ£o Paulo,MTRO,,,2014-10-17T00:54:01.9758030-04:00,2014-10-17T00:54:02.0101770-04:00
1635,ParanÃ¡,ADM1,,,2014-10-17T00:54:01.9804790-04:00,2014-10-17T00:54:01.9804790-04:00
1636,Curitiba,MTRO,,,2014-10-17T00:54:01.9832250-04:00,2014-10-17T00:54:02.0326580-04:00
1637,Rio Grande do Sul,ADM1,,,2014-10-17T00:54:01.9924800-04:00,2014-10-17T00:54:01.9924800-04:00
1638,Porto Alegre,MTRO,,,2014-10-17T00:54:01.9950830-04:00,2014-10-17T00:54:02.0388130-04:00
1639,Santa Catarina,ADM1,,,2014-10-17T00:54:01.9999270-04:00,2014-10-17T00:54:01.9999270-04:00
1640,FlorianÃ³polis,MTRO,,,2014-10-17T00:54:02.0023470-04:00,2014-10-17T00:54:02.0978110-04:00
1641,Guarulhos,CITY,,,2014-10-17T00:54:02.0490770-04:00,2014-10-17T00:54:02.0490770-04:00
1642,Campinas,MTRO,,,2014-10-17T00:54:02.0523330-04:00,2014-10-17T00:54:02.0523330-04:00
1643,SÃ£o GonÃ§alo,CITY,,,2014-10-17T00:54:02.0551590-04:00,2014-10-17T00:54:02.0551590-04:00
1644,Duque de Caxias,CITY,,,2014-10-17T00:54:02.0645970-04:00,2014-10-17T00:54:02.0645970-04:00
1645,Nova IguaÃ§u,CITY,,,2014-10-17T00:54:02.0693400-04:00,2014-10-17T00:54:02.0693400-04:00
1646,SÃ£o Bernardo do Campo,CITY,,,2014-10-17T00:54:02.0852630-04:00,2014-10-17T00:54:02.0852630-04:00
1647,Osasco,CITY,,,2014-10-17T00:54:02.0881020-04:00,2014-10-17T00:54:02.0881020-04:00
1648,Sorocaba,MTRO,,,2014-10-17T00:54:02.0943820-04:00,2014-10-17T00:54:02.0943820-04:00
1649,Santos,CITY,,,2014-10-17T00:54:02.1068720-04:00,2014-10-17T00:54:02.1068720-04:00
1650,CriciÃºma,CITY,,,2014-10-17T00:54:02.1097650-04:00,2014-10-17T00:54:02.1097650-04:00
1651,ValparaÃ­so,MTRO,,,2014-10-17T00:54:02.1173480-04:00,2014-10-17T00:54:02.1173480-04:00
1652,BogotÃ¡,MTRO,,,2014-10-17T00:54:02.1220360-04:00,2014-10-17T00:54:02.1220360-04:00
1653,MedellÃ­n,MTRO,,,2014-10-17T00:54:02.1247490-04:00,2014-10-17T00:54:02.1247490-04:00
1654,Cali,MTRO,,,2014-10-17T00:54:02.1277650-04:00,2014-10-17T00:54:04.6760350-04:00
1655,Barranquilla,MTRO,,,2014-10-17T00:54:02.1304960-04:00,2014-10-17T00:54:02.1304960-04:00
1656,Cartagena,MTRO,,,2014-10-17T00:54:02.1331350-04:00,2014-10-17T00:54:02.1331350-04:00
1657,Bucaramanga,MTRO,,,2014-10-17T00:54:02.1360200-04:00,2014-10-17T00:54:02.1360200-04:00
1658,Guayaquil,MTRO,,,2014-10-17T00:54:02.1414140-04:00,2014-10-17T00:54:02.1414140-04:00
1659,Quito,MTRO,,,2014-10-17T00:54:02.1443220-04:00,2014-10-17T00:54:02.1443220-04:00
1660,Cuenca,MTRO,,,2014-10-17T00:54:02.1468860-04:00,2014-10-17T00:54:02.1468860-04:00
1661,Machala,MTRO,,,2014-10-17T00:54:02.1526040-04:00,2014-10-17T00:54:02.1526040-04:00
1662,Lima,MTRO,,,2014-10-17T00:54:02.1574520-04:00,2014-10-17T00:54:02.1574520-04:00
1663,AsunciÃ³n,MTRO,,,2014-10-17T00:54:02.1615910-04:00,2014-10-17T00:54:02.1615910-04:00
