Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E2,01/12/09,Southend,Norwich,0,3,A,0,0,D,P Crossley,10,12,4,8,12,12,7,4,2,1,0,0,3.2,3.3,2.25,2.85,3.25,2.2,2.8,3.3,2.25,2.6,3.1,2.3,3,3.5,2.25,2.85,3.25,2.25,3.2,3.2,2.3,3,3.25,2.2,3,3.2,2.3,3,3.3,2.3,35,3.3,2.98,3.5,3.26,2.4,2.26,26,2.04,1.91,1.88,1.83,20,0,2.35,2.18,1.7,1.63
E2,01/12/09,Yeovil,Walsall,1,3,A,1,2,A,J Linington,7,4,3,3,8,10,8,3,1,0,0,0,2.38,3.4,2.9,2.3,3.25,2.7,2.25,3.3,2.8,2.2,3.1,2.8,2.25,3.5,3,2.25,3.25,2.85,2.3,3.3,3.1,2.25,3.25,2.9,2.2,3.4,3,2.3,3.3,3,36,2.45,2.3,3.51,3.28,3.13,2.91,27,2.25,2.02,1.8,1.75,19,0,1.75,1.67,2.21,2.11
E2,05/12/09,Charlton,Southend,1,0,H,1,0,H,D McDermid,12,11,6,3,20,10,4,2,2,3,0,0,1.57,3.8,6,1.6,3.55,4.85,1.6,3.5,5.25,1.55,3.5,4.8,1.57,3.75,6,1.55,3.6,5.5,1.61,3.5,4.5,1.57,3.6,5.5,1.57,3.75,5.5,1.57,3.5,6,32,1.62,1.57,4.12,3.68,6.5,5.69,22,1.85,1.79,2,1.9,18,0,1.26,1.2,4.5,4.08
E2,05/12/09,Colchester,Bristol Rvs,1,0,H,1,0,H,T Kettle,8,2,6,0,9,10,4,3,1,2,0,0,1.8,3.5,4.5,1.7,3.35,4.4,1.73,3.4,4.33,1.85,3.2,3.5,1.8,3.5,4.5,1.8,3.4,4,1.8,3.3,3.75,1.73,3.5,4.33,1.85,3.2,4.33,1.73,3.3,4.75,33,1.86,1.79,3.64,3.39,4.75,4.29,23,1.81,1.74,2.05,1.99,17,0,1.36,1.33,3.5,3.05
E2,05/12/09,Exeter,Brighton,0,1,A,0,0,D,R Shoebridge,9,5,6,4,10,17,5,4,0,3,0,0,2.25,3.2,3.2,2.15,3.25,2.95,2.2,3.2,3,2.2,3.1,2.8,2.2,3.5,3.1,2.25,3.25,2.85,2.2,3.2,2.8,2,3.3,3.4,2.2,3.25,3.1,2.25,3.25,3,32,2.4,2.22,3.41,3.27,3.4,3.04,22,1.8,1.74,2.05,1.97,18,0,1.7,1.61,2.38,2.19
E2,05/12/09,Gillingham,Carlisle,0,0,D,0,0,D,J Singh,12,5,8,3,10,10,7,2,3,1,0,0,2.1,3.3,3.5,2,3.3,3.25,2.1,3.2,3.2,2.1,3.1,3,2.1,3.4,3.4,2,3.25,3.4,2.05,3.2,3.1,2.1,3.25,3.2,2,3.3,3.6,2.15,3.3,3.1,32,2.22,2.1,3.4,3.27,3.6,3.29,22,1.96,1.88,1.95,1.85,18,0,1.54,1.51,2.5,2.41
E2,05/12/09,Hartlepool,Millwall,3,0,H,3,0,H,J Waugh,14,9,12,4,9,12,3,6,0,1,0,0,2.75,3.3,2.5,2.6,3.2,2.4,2.6,3.25,2.45,2.5,3.1,2.4,2.7,3.4,2.5,2.65,3.25,2.4,2.4,3.25,2.5,2.63,3.25,2.38,2.9,3.25,2.38,2.62,3.25,2.5,33,3,2.72,3.37,3.22,2.55,2.46,23,2.22,2.06,1.73,1.68,17,0,2.15,1.99,1.91,1.78
E2,05/12/09,Leeds,Huddersfield,2,2,D,1,0,H,M Jones,12,16,5,10,10,11,4,14,2,2,0,0,1.7,3.6,5,1.7,3.4,4.35,1.67,3.4,4.75,1.6,3.4,4.6,1.73,3.5,5,1.65,3.5,4.75,1.67,3.4,4.33,1.67,3.4,5,1.7,3.6,4.5,1.7,3.4,4.75,33,1.81,1.69,3.68,3.5,5.5,4.76,23,1.82,1.75,2.05,1.97,18,0,1.32,1.26,4.05,3.44
E2,05/12/09,Milton Keynes Dons,Yeovil,2,2,D,1,2,A,P Tierney,11,5,4,3,14,14,15,1,3,2,0,0,1.67,3.5,5.5,1.65,3.3,5,1.62,3.5,5,1.65,3.3,4.4,1.67,3.75,5,1.6,3.5,5.2,1.57,3.5,5,1.67,3.4,5,1.67,3.6,5,1.67,3.5,5,33,1.73,1.65,3.77,3.52,5.48,5.03,23,2.1,1.94,1.92,1.81,18,0,1.29,1.24,3.85,3.64
E2,05/12/09,Norwich,Oldham,2,0,H,2,0,H,D Phillips,16,4,10,3,8,11,10,1,0,2,0,0,1.5,4,7,1.5,3.65,5.85,1.5,3.5,6.5,1.5,3.7,5,1.53,4,6,1.5,3.6,6.5,1.53,3.6,5,1.53,3.6,6,1.44,4,7,1.53,3.75,6,32,1.53,1.48,4.45,3.82,8,6.77,22,1.88,1.81,2.06,1.93,18,0,1.18,1.13,5.5,4.93
E2,05/12/09,Swindon,Leyton Orient,3,2,H,0,0,D,G Sutton,14,10,8,5,14,8,8,0,1,3,0,1,1.8,3.5,4.5,1.7,3.45,4.25,1.73,3.4,4.33,1.8,3.2,3.7,1.8,3.5,4.5,1.75,3.4,4.2,1.7,3.4,4.2,1.73,3.4,4.5,1.75,3.4,4.6,1.8,3.3,4.33,33,1.87,1.77,3.56,3.4,5.2,4.42,23,2.2,2.08,1.73,1.68,17,0,1.35,1.3,3.7,3.2
E2,05/12/09,Tranmere,Brentford,1,0,H,0,0,D,C Sarginson,8,6,4,0,16,15,2,3,3,1,0,0,2.5,3.25,2.8,2.4,3.2,2.6,2.35,3.2,2.75,2.3,3.1,2.6,2.5,3.4,2.7,2.5,3.25,2.55,2.5,3.1,2.5,2.3,3.25,2.88,2.5,3.3,2.62,2.38,3.25,2.8,32,2.63,2.43,3.35,3.24,3,2.73,22,2.2,2.07,1.75,1.67,17,0,1.9,1.79,2.12,1.98
E2,05/12/09,Walsall,Southampton,1,3,A,0,2,A,C Pawson,9,15,3,7,10,15,7,6,4,2,0,0,2.88,3.3,2.4,2.7,3.2,2.35,2.65,3.25,2.4,2.45,3.1,2.45,2.8,3.4,2.4,2.85,3.25,2.25,2.75,3.25,2.2,2.63,3.4,2.38,2.7,3.4,2.4,2.75,3.25,2.38,32,3.01,2.75,3.5,3.28,2.55,2.39,22,1.85,1.75,2.08,1.96,17,0,2.18,2.02,1.82,1.76
E2,05/12/09,Wycombe,Stockport,2,1,H,0,0,D,D Sheldrake,20,9,11,1,7,7,7,5,2,1,0,0,2,3.3,3.8,1.92,3.25,3.55,1.95,3.4,3.4,2,3.2,3.1,2,3.3,3.75,1.9,3.3,3.7,1.8,3.4,3.6,2,3.4,3.3,2,3.3,3.6,1.91,3.3,3.75,32,2.1,1.98,3.4,3.3,4.1,3.58,22,2.25,2.15,1.67,1.62,18,0,1.47,1.43,2.75,2.62
E2,11/12/09,Brighton,Colchester,1,2,A,1,2,A,S Tanner,13,9,7,5,9,15,10,4,1,4,0,0,3,3.25,2.38,2.7,3.2,2.35,2.75,3.2,2.35,2.6,3.1,2.3,2.62,3.3,2.25,2.8,3.25,2.3,2.75,3.2,2.25,2.75,3.25,2.38,3,3.25,2.3,2.75,3.3,2.38,39,3.01,2.8,3.48,3.27,2.54,2.36,29,2.08,1.98,1.87,1.78,21,0,2.11,2.04,1.82,1.73
E2,12/12/09,Brentford,Leeds,0,0,D,0,0,D,D Deadman,8,13,4,5,9,12,4,4,0,1,0,0,4.75,3.6,1.73,4.15,3.35,1.75,4.25,3.4,1.75,4.4,3.3,1.65,4.5,3.5,1.8,4.33,3.4,1.73,4.33,3.4,1.67,4.5,3.4,1.73,4.5,3.6,1.73,4.2,3.4,1.8,37,5,4.55,3.76,3.46,1.8,1.74,27,2.11,1.99,1.83,1.77,19,0,3.5,3.2,1.33,1.3
E2,12/12/09,Bristol Rvs,Swindon,3,0,H,3,0,H,P Walton,16,13,6,5,4,7,2,4,1,1,0,0,2.38,3.25,3,2.25,3.15,2.85,2.3,3.25,2.8,2.2,3.1,2.8,2.38,3.4,2.88,2.3,3.25,2.8,2.1,3.2,3,2.25,3.25,2.9,2.38,3.25,2.88,2.3,3.3,2.88,37,2.38,2.29,3.4,3.24,3.35,2.96,27,2.04,1.93,1.9,1.83,20,0,1.67,1.63,2.26,2.13
E2,12/12/09,Carlisle,Wycombe,1,0,H,1,0,H,P Quinn,13,13,8,7,11,9,7,3,0,1,0,0,1.73,3.6,4.75,1.7,3.45,4.25,1.7,3.4,4.5,1.75,3.2,4,1.73,3.5,5,1.73,3.4,4.3,1.67,3.4,4.33,1.73,3.4,4.5,1.73,3.6,4.5,1.67,3.5,5,37,1.78,1.72,3.71,3.46,5.5,4.68,27,1.96,1.87,2.02,1.88,20,-0.75,2.06,2.03,1.92,1.85
E2,12/12/09,Huddersfield,Gillingham,2,1,H,2,1,H,G Eltringham,18,5,7,3,12,13,9,3,2,2,0,0,1.44,4.33,7,1.45,3.7,6.5,1.44,3.9,6.5,1.45,3.8,5.4,1.5,4,6.5,1.45,3.75,7,1.4,4,6.5,1.4,4.33,6.5,1.4,4.33,7.5,1.44,4,7,37,1.5,1.44,4.74,4.01,8.55,7.14,26,1.75,1.67,2.15,2.07,20,-1,1.78,1.74,2.26,2.16
E2,12/12/09,Leyton Orient,Milton Keynes Dons,1,2,A,1,0,H,G Horwood,6,8,2,5,7,13,13,6,0,4,0,0,3,3.25,2.38,2.7,3.15,2.35,2.7,3.2,2.4,2.5,3.1,2.4,2.8,3.4,2.4,2.65,3.25,2.4,2.7,3.25,2.25,2.75,3.25,2.38,2.88,3.25,2.38,2.75,3.3,2.38,37,3.1,2.81,3.54,3.29,2.45,2.35,27,1.91,1.83,2.08,1.92,19,0,2.27,2.11,1.8,1.71
E2,12/12/09,Millwall,Walsall,2,1,H,0,1,A,A D'Urso,20,4,9,4,4,11,6,2,0,1,0,0,1.83,3.5,4.33,1.8,3.3,3.95,1.8,3.4,4,1.8,3.2,3.7,1.83,3.5,4.33,1.85,3.25,4,1.7,3.4,4.2,1.83,3.3,4,1.91,3.25,4,1.73,3.3,4.75,37,1.91,1.82,3.62,3.36,4.75,4.24,27,2.04,1.94,1.91,1.82,20,-0.5,1.9,1.87,2.04,2
E2,12/12/09,Oldham,Exeter,2,0,H,0,0,D,J Waugh,12,8,4,3,12,7,6,2,5,1,0,0,2.25,3.2,3.2,2.1,3.2,3.1,2.1,3.25,3.15,2.1,3.1,3,2.2,3.4,3.2,2.05,3.25,3.25,2,3.2,3.2,2.2,3.25,3,2.2,3.2,3.2,2.2,3.2,3.1,37,2.48,2.24,3.4,3.23,3.35,3.06,27,2.12,2.03,1.81,1.74,20,0,1.72,1.59,2.36,2.21
E2,12/12/09,Southampton,Tranmere,3,0,H,0,0,D,D McDermid,6,7,4,1,14,11,8,3,2,3,0,0,1.4,4.5,8,1.45,3.75,6.5,1.4,4,7.25,1.4,3.9,6,1.44,4.33,7,1.4,4,7.5,1.36,4,7,1.44,4,6.5,1.36,4.33,8.5,1.44,4,7,37,1.45,1.42,4.59,4.07,9,7.47,26,1.75,1.68,2.15,2.05,19,-1.25,2.06,1.99,1.93,1.89
E2,12/12/09,Southend,Hartlepool,3,2,H,0,2,A,P Gibbs,16,8,7,4,12,13,5,3,1,1,0,1,2.2,3.3,3.25,2.15,3.2,3,2.1,3.25,3.15,2.2,3.1,2.8,2.25,3.5,3,2.1,3.25,3.2,1.95,3.3,3.25,2,3.25,3.5,2.25,3,3.4,2,3.3,3.5,37,2.25,2.15,3.5,3.26,3.61,3.21,26,2.15,2.02,1.75,1.7,20,0,1.57,1.52,2.5,2.36
E2,12/12/09,Stockport,Charlton,1,2,A,0,1,A,E Ilderton,4,13,3,8,8,7,9,7,3,2,1,0,5,3.75,1.67,4.05,3.4,1.75,4.33,3.4,1.73,4.4,3.3,1.65,5,3.5,1.73,4.2,3.4,1.75,4.5,3.5,1.61,4.5,3.4,1.73,5,3.6,1.67,4.75,3.3,1.73,37,5.38,4.7,3.91,3.53,1.75,1.7,27,2,1.91,1.92,1.84,20,0,3.75,3.4,1.33,1.27
E2,12/12/09,Yeovil,Norwich,3,3,D,1,0,H,C Pawson,10,8,6,5,14,10,5,6,4,3,0,0,4.33,3.5,1.83,3.75,3.25,1.85,3.6,3.4,1.9,3.4,3.2,1.9,4,3.4,1.91,3.6,3.3,1.91,3.5,3.4,1.83,3.75,3.25,1.91,4,3.5,1.83,3.75,3.4,1.91,37,4.41,3.9,3.71,3.37,1.95,1.88,27,2.03,1.91,1.96,1.84,20,0.5,2.06,1.99,1.92,1.88
E2,19/12/09,Charlton,Millwall,4,4,D,2,2,D,M Jones,6,13,4,6,15,21,2,4,3,3,0,1,1.83,3.4,4.5,1.7,3.35,4.45,1.77,3.5,4,1.7,3.2,4.2,1.8,3.5,4.5,1.75,3.4,4.2,1.67,3.4,4.33,1.73,3.4,4.5,1.73,3.5,4.75,1.73,3.5,4.75,35,1.88,1.76,3.62,3.42,4.9,4.4,25,1.98,1.89,1.94,1.86,19,0,1.36,1.31,3.5,3.17
E2,19/12/09,Exeter,Southend,1,0,H,1,0,H,R East,5,8,3,4,12,9,6,6,1,1,1,1,2.5,3.25,2.8,2.35,3.1,2.75,2.35,3.2,2.75,2.3,3.1,2.6,2.38,3.5,2.8,2.4,3.2,2.7,2.25,3.2,2.75,2.38,3.25,2.75,2.38,3.4,2.75,2.4,3.25,2.88,35,2.57,2.4,3.5,3.22,2.92,2.78,25,2.14,2.03,1.81,1.73,19,0,1.8,1.72,2.1,1.99
E2,19/12/09,Gillingham,Stockport,3,1,H,3,0,H,D Phillips,10,19,8,8,12,13,4,6,2,2,0,0,1.57,3.75,6,1.55,3.5,5.5,1.55,3.6,5.5,1.6,3.4,4.6,1.57,3.6,6.5,1.57,3.6,5.25,1.53,3.5,5.5,1.57,3.6,5.5,1.5,3.75,7,1.57,3.6,6.25,35,1.6,1.54,4.05,3.68,7,6.01,25,2.09,1.94,1.85,1.81,20,0,1.22,1.16,5.5,4.53
E2,19/12/09,Hartlepool,Yeovil,1,1,D,0,1,A,R Booth,7,4,4,2,10,9,5,1,1,2,0,0,2,3.4,3.75,1.95,3.25,3.4,2,3.25,3.4,1.9,3.2,3.4,2,3.4,3.75,1.9,3.4,3.6,2,3.2,3.2,2,3.25,3.5,1.83,3.5,4,2,3.3,3.75,35,2.02,1.97,3.5,3.3,4.05,3.64,25,1.94,1.86,1.98,1.89,20,0,1.5,1.42,3,2.67
E2,19/12/09,Leeds,Southampton,1,0,H,0,0,D,N Miller,9,6,3,1,7,10,6,4,1,2,0,0,1.83,3.5,4.2,1.8,3.45,3.75,1.85,3.4,3.75,1.75,3.2,4,1.83,3.5,4.33,1.85,3.4,3.75,1.73,3.4,4,1.8,3.4,4,1.83,3.5,4,1.95,3.4,3.8,35,1.95,1.86,3.74,3.38,4.33,3.95,25,2,1.9,1.93,1.85,20,0,1.41,1.36,3,2.88
E2,19/12/09,Milton Keynes Dons,Brentford,0,1,A,0,0,D,A Penn,15,2,8,2,10,9,6,3,3,1,0,0,1.73,3.6,4.75,1.65,3.4,4.75,1.7,3.4,4.5,1.65,3.3,4.4,1.73,3.5,5,1.65,3.5,4.75,1.67,3.4,4.33,1.67,3.4,5,1.62,3.6,5.5,1.7,3.5,5,35,1.76,1.69,3.75,3.49,5.5,4.82,25,2.02,1.92,1.94,1.83,20,0,1.3,1.25,4,3.54
E2,19/12/09,Norwich,Huddersfield,3,0,H,0,0,D,C Sarginson,11,10,7,3,13,14,8,4,1,4,0,1,2.1,3.4,3.4,1.9,3.25,3.6,2,3.25,3.4,2,3.2,3.1,2,3.4,3.75,2,3.25,3.4,2,3.2,3.2,2,3.25,3.5,2.05,3.25,3.5,2.05,3.3,3.6,35,2.16,2.03,3.55,3.3,3.75,3.44,25,1.7,1.64,2.2,2.13,20,0,1.6,1.48,2.75,2.47
E2,19/12/09,Swindon,Brighton,2,1,H,1,1,D,J Moss,12,10,8,6,9,11,11,11,3,2,0,0,2,3.4,3.75,1.82,3.5,3.6,2,3.25,3.4,1.9,3.2,3.4,1.91,3.5,4,2,3.25,3.4,1.83,3.2,3.75,1.8,3.4,4,1.91,3.4,3.75,2,3.3,3.75,35,2.02,1.94,3.5,3.31,4.3,3.73,25,2,1.89,1.95,1.86,19,0,1.44,1.4,3,2.7
E2,19/12/09,Tranmere,Bristol Rvs,2,0,H,1,0,H,J Singh,12,8,6,1,5,7,5,5,0,2,0,0,2.88,3.2,2.5,2.6,3.2,2.4,2.6,3.3,2.4,2.6,3.1,2.3,2.7,3.4,2.5,2.7,3.3,2.35,2.62,3.2,2.3,2.6,3.2,2.5,2.88,3.25,2.38,2.75,3.4,2.38,35,3.01,2.74,3.4,3.26,2.5,2.41,25,1.8,1.73,2.05,1.99,20,0,2.1,1.99,1.8,1.72
E2,19/12/09,Walsall,Leyton Orient,2,2,D,0,2,A,S Mathieson,14,9,8,5,12,8,7,4,1,1,0,0,1.83,3.5,4.2,1.75,3.4,4.05,1.8,3.4,4,1.8,3.2,3.7,1.8,3.5,4.5,1.8,3.4,4,1.73,3.4,4,1.8,3.4,4,1.83,3.5,4,1.83,3.4,4.33,35,1.95,1.81,3.68,3.41,4.5,4.15,25,1.94,1.83,2.02,1.92,18,0,1.38,1.34,3.2,2.95
E2,19/12/09,Wycombe,Oldham,2,2,D,1,1,D,D McDermid,8,13,3,5,6,16,2,4,1,5,1,0,2.5,3.2,2.88,2.45,3.2,2.55,2.5,3.2,2.6,2.3,3.1,2.6,2.38,3.5,2.8,2.4,3.2,2.7,2.2,3.25,2.75,2.25,3.3,2.88,2.3,3.4,2.88,2.4,3.2,2.88,35,2.6,2.43,3.5,3.22,3,2.75,25,2.3,2.16,1.67,1.62,18,0,1.85,1.77,2.14,2.03
E2,26/12/09,Brighton,Leyton Orient,0,0,D,0,0,D,P Crossley,8,12,5,4,18,9,3,9,3,2,1,0,2,3.3,3.8,1.9,3.25,3.6,1.9,3.3,3.6,2.1,3.1,3,2.1,3.4,3.4,2.05,3.2,3.3,1.95,3.25,3.3,2.1,3.25,3.2,1.91,3.25,4,2.05,3.4,3.4,36,2.1,2.02,3.57,3.31,3.83,3.46,27,1.88,1.78,2.06,1.95,21,0,1.53,1.47,2.63,2.5
E2,26/12/09,Charlton,Swindon,2,2,D,1,0,H,P Miller,14,16,8,12,5,13,6,7,3,1,2,0,1.67,3.75,5,1.7,3.2,4.7,1.67,3.4,4.75,1.65,3.3,4.4,1.67,3.6,5,1.6,3.5,5.2,1.61,3.4,4.8,1.67,3.6,4.5,1.67,3.6,5,1.67,3.6,5,35,1.74,1.68,3.96,3.53,5.2,4.81,27,1.85,1.78,2.1,1.98,21,-0.75,1.98,1.94,1.96,1.94
E2,26/12/09,Gillingham,Brentford,0,1,A,0,1,A,F Graham,13,5,6,3,6,12,6,0,3,4,1,1,2.1,3.4,3.4,2.1,3.25,3.05,2.1,3.2,3.2,2.1,3.1,3,2,3.5,3.6,2.1,3.2,3.2,2.1,3.2,3,2,3.25,3.5,2,3.4,3.6,2.1,3.25,3.4,35,2.15,2.08,3.55,3.3,3.65,3.33,26,2.25,2.08,1.74,1.69,21,0,1.57,1.51,2.63,2.39
E2,26/12/09,Leeds,Hartlepool,3,1,H,2,1,H,E Ilderton,16,8,12,4,8,7,2,3,3,3,0,0,1.33,5,9,1.35,4.2,7.5,1.36,4.25,7.5,1.35,4,7,1.33,5,9,1.3,4.5,9,1.3,4.33,8,1.33,4.33,8.5,1.3,4.75,10,1.36,4.5,8.5,35,1.38,1.34,5.05,4.55,10.3,8.55,26,1.88,1.75,2.07,1.99,19,-1.25,1.88,1.86,2.05,2.02
E2,26/12/09,Milton Keynes Dons,Stockport,4,1,H,2,0,H,T Kettle,12,4,10,3,11,10,4,7,2,3,0,0,1.36,4.5,9,1.38,4.25,6.5,1.36,4.25,7.5,1.35,4,7,1.4,4.33,8,1.28,4.75,9,1.28,4.5,8,1.4,4.33,6.5,1.36,4.33,9,1.36,4.5,8.5,34,1.4,1.36,5.03,4.45,10.31,8.22,25,1.81,1.74,2.15,2.04,19,-1.25,1.83,1.78,2.15,2.11
E2,26/12/09,Norwich,Millwall,2,0,H,1,0,H,G Salisbury,10,11,8,5,9,10,5,9,0,1,0,0,1.73,3.6,4.75,1.7,3.35,4.45,1.72,3.4,4.5,1.65,3.3,4.4,1.73,3.5,5,1.7,3.4,4.5,1.67,3.4,4.33,1.73,3.4,4.5,1.67,3.75,4.75,1.7,3.6,4.75,35,1.8,1.7,3.95,3.52,5,4.7,26,1.85,1.78,2.11,1.99,21,-0.75,1.98,1.96,1.95,1.92
E2,26/12/09,Southampton,Exeter,3,1,H,2,0,H,G Horwood,14,8,5,6,18,16,9,5,1,2,0,1,1.5,3.8,7.5,1.5,3.5,6.25,1.47,3.75,6.5,1.5,3.7,5,1.5,4,7,1.45,4,6.25,1.4,4,6.5,1.44,4,6.5,1.4,4.33,7.5,1.44,4.2,7,35,1.52,1.48,4.45,3.87,7.5,6.67,26,1.84,1.77,2.11,2,21,-1,1.93,1.89,2,1.97
E2,26/12/09,Southend,Colchester,1,2,A,0,0,D,G Hegley,14,11,9,6,15,16,5,1,2,2,0,0,2.8,3.25,2.5,2.7,3.1,2.4,2.6,3.25,2.45,2.45,3.1,2.45,2.7,3.4,2.5,2.7,3.2,2.4,2.6,3.1,2.4,2.6,3.25,2.5,2.75,3.4,2.38,2.7,3.3,2.5,35,2.96,2.71,3.41,3.24,2.6,2.46,26,2.06,1.95,1.88,1.81,19,0,2.15,2.01,1.83,1.79
E2,26/12/09,Yeovil,Wycombe,4,0,H,1,0,H,R East,12,5,6,4,13,5,2,9,1,1,0,0,2,3.4,3.75,1.95,3.2,3.5,1.95,3.3,3.5,2,3.2,3.1,2,3.4,3.75,2,3.25,3.4,1.95,3.25,3.3,2,3.25,3.5,2.05,3.25,3.6,1.91,3.4,3.8,36,2.16,2,3.46,3.29,3.8,3.56,27,2.05,1.98,1.9,1.78,21,0,1.53,1.45,2.75,2.54
E2,28/12/09,Brentford,Charlton,1,1,D,0,0,D,A D'Urso,6,10,3,4,14,11,3,8,3,1,0,0,3.3,3.25,2.2,3,3.2,2.15,2.9,3.25,2.25,2.8,3.1,2.2,2.75,3.25,2.2,2.9,3.2,2.25,2.8,3.3,2.15,2.9,3.25,2.25,3,3.4,2.25,2.88,3.3,2.3,37,3.3,2.96,3.42,3.26,2.5,2.29,28,2.14,2.01,1.82,1.75,20,0,2.25,2.12,1.8,1.67
E2,28/12/09,Colchester,Southampton,2,1,H,1,0,H,D Deadman,11,12,5,8,13,10,3,5,1,3,0,0,2.4,3.3,2.88,2.2,3.2,2.9,2.35,3.25,2.75,2.2,3.1,2.8,2.2,3.25,2.75,2.4,3.2,2.7,2.2,3.3,2.7,2.38,3.25,2.75,2.3,3.25,3,2.38,3.4,2.7,37,2.5,2.36,3.6,3.29,3.09,2.82,28,2,1.84,1.99,1.91,21,0,1.76,1.7,2.23,2.06
E2,28/12/09,Exeter,Gillingham,1,1,D,0,0,D,S Bratt,10,10,7,5,14,10,7,5,1,1,0,0,2.25,3.3,3.2,2.05,3.25,3.15,2.2,3.25,3,2.2,3.1,2.8,2.1,3.4,2.8,2.25,3.2,2.9,2.15,3.3,2.8,2.2,3.25,3,2.2,3.2,3.25,2.2,3.3,3,36,2.32,2.21,3.51,3.27,3.35,3.08,27,2.11,2,1.83,1.77,20,0,1.7,1.59,2.38,2.25
E2,28/12/09,Huddersfield,Milton Keynes Dons,1,0,H,1,0,H,D Foster,14,5,5,2,13,12,4,5,2,3,0,0,1.91,3.6,3.8,1.8,3.3,3.9,1.85,3.4,3.75,1.9,3.2,3.4,1.91,3.4,3.25,1.85,3.4,3.75,1.91,3.4,3.25,1.91,3.25,3.75,1.83,3.5,4,1.83,3.4,4,37,1.95,1.88,3.75,3.4,4.33,3.87,28,1.81,1.75,2.19,2.02,21,-0.5,1.93,1.9,2.03,1.97
E2,28/12/09,Leyton Orient,Southend,1,2,A,0,0,D,G Ward,11,8,8,3,15,15,7,6,2,1,0,0,2.38,3.3,2.9,2.35,3.15,2.7,2.35,3.25,2.75,2.2,3.1,2.8,2.2,3.25,2.75,2.4,3.2,2.7,2.25,3.3,2.62,2.38,3.25,2.75,2.38,3.2,2.88,2.4,3.25,2.75,37,2.6,2.42,3.4,3.23,2.95,2.78,28,2.09,1.97,1.86,1.79,20,0,1.89,1.76,2.1,2.01
E2,28/12/09,Millwall,Bristol Rvs,2,0,H,0,0,D,F Graham,20,13,10,5,12,9,5,3,3,1,0,0,1.85,3.4,4.33,1.9,3.3,3.55,1.85,3.4,3.75,1.85,3.2,3.5,1.91,3.4,3.25,1.85,3.4,3.75,1.8,3.4,3.6,1.83,3.3,4,1.83,3.4,4.33,1.83,3.4,4,36,1.92,1.87,3.61,3.35,4.56,4.01,27,2,1.87,1.95,1.88,22,-0.5,1.92,1.88,2.06,1.99
E2,28/12/09,Stockport,Leeds,2,4,A,1,1,D,K Friend,7,12,4,8,15,13,2,9,2,6,1,0,8.5,4.75,1.36,7.25,4.25,1.35,7,4.33,1.37,6,3.9,1.4,7,4,1.36,8,4.2,1.35,7,4.33,1.33,7.5,4.33,1.36,9,4.75,1.33,8,4.33,1.36,33,11,8.73,5.06,4.53,1.4,1.34,26,1.88,1.82,2.05,1.94,18,1.5,1.94,1.87,2.05,1.98
E2,28/12/09,Swindon,Yeovil,3,1,H,2,1,H,K Stroud,8,7,4,5,8,9,7,9,0,3,0,0,1.85,3.4,4.33,1.8,3.3,3.95,1.75,3.4,4.25,1.65,3.3,4.4,1.67,3.4,4.33,1.73,3.3,4.3,1.73,3.5,3.8,1.73,3.4,4.5,1.91,3.25,4,1.8,3.4,4.2,36,1.92,1.81,3.64,3.39,4.55,4.23,27,2.05,1.94,1.88,1.81,21,-0.5,1.92,1.88,2.06,2
E2,28/12/09,Tranmere,Carlisle,0,0,D,0,0,D,P Gibbs,7,7,2,4,13,13,8,2,1,4,0,0,2.4,3.4,2.8,2.3,3.25,2.7,2.4,3.25,2.65,2.4,3.1,2.5,2.38,3.3,2.5,2.4,3.2,2.7,2.37,3.3,2.5,2.38,3.25,2.75,2.5,3.2,2.75,2.38,3.4,2.7,36,2.64,2.44,3.43,3.26,2.95,2.73,27,2.01,1.91,1.91,1.84,20,0,1.89,1.79,2.1,1.99
E2,28/12/09,Wycombe,Brighton,2,5,A,2,1,H,S Rushton,6,12,4,6,11,17,2,3,1,1,0,0,2.4,3.4,2.8,2.25,3.2,2.8,2.4,3.25,2.65,2.3,3.1,2.6,2.25,3.3,2.62,2.4,3.2,2.7,2.2,3.4,2.62,2.38,3.25,2.75,2.5,3.2,2.75,2.4,3.25,2.75,36,2.63,2.44,3.4,3.24,2.94,2.75,27,2.13,1.99,1.84,1.77,21,0,1.85,1.78,2.1,2
E2,02/01/10,Hartlepool,Oldham,2,1,H,2,0,H,C Boyeson,5,7,4,3,11,10,2,6,1,2,1,0,2,3.4,3.75,2,3.25,3.3,2.05,3.25,3.3,2,3.2,3.1,2,3.5,3.6,2,3.25,3.4,1.95,3.3,3.25,2,3.25,3.5,,,,2.1,3.25,3.5,30,2.16,2.04,3.5,3.26,3.9,3.51,23,2.2,2.14,1.67,1.64,20,0,1.53,1.45,2.75,2.55
