Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,,,,,
SP1,24/04/05,Numancia,Mallorca,1,2,A,0,0,D,2.2,3.25,2.8,2.2,3.25,2.95,2.25,3.2,3.05,2.1,3.1,3,2,3.2,3.2,2.25,3.25,2.88,2,3.4,3,2,1.71,2.1,1.7,1.95,1.85,-0.25,,,,2.025,1.875,-0.25,,,,,
SP1,24/04/05,Valencia,Albacete,2,0,H,0,0,D,1.33,4.33,7.5,1.3,4.75,8.2,1.35,4.3,8.5,1.3,4.2,8,1.33,4,8,1.33,4.33,8.5,1.3,4.33,8,1.79,1.9,1.85,1.95,1.93,1.64,-1.5,,,,1.85,2.05,-1.25,,,,,
SP1,28/04/05,Osasuna,Villarreal,3,2,H,1,1,D,2.6,3.2,2.4,2.6,3.15,2.5,2.65,3.2,2.4,2.5,3,2.5,2.6,3.2,2.38,2.7,3.2,2.4,2.62,3.1,2.37,2,1.71,2,2,1.6,1.8,0,2.02,1.82,0,2.025,1.875,0,,,,,
SP1,30/04/05,Ath Madrid,Ath Bilbao,1,1,D,0,0,D,1.9,3.2,3.5,1.9,3.3,3.65,1.9,3.25,3.75,1.85,3.1,3.6,1.8,3.25,3.75,1.91,3.25,3.75,1.8,3.3,3.75,2,1.71,2,1.8,1.9,1.74,-0.5,1.94,1.9,-0.5,1.95,1.95,-0.5,,,,,
SP1,30/04/05,Numancia,Valencia,1,1,D,0,0,D,4,3.4,1.72,4.5,3.45,1.7,4.5,3.35,1.72,4.4,3.3,1.65,4.33,3.4,1.67,4.75,3.4,1.67,5,3.3,1.61,2,1.71,2.05,1.75,1.92,1.72,0.5,,,,2.15,1.75,0.5,,,,,
SP1,30/04/05,Sociedad,Real Madrid,0,2,A,0,0,D,4.33,3.3,1.83,4,3.4,1.8,3.9,3.3,1.83,3.8,3.1,1.8,3.75,3.25,1.8,4.33,3.6,1.75,4.2,3.25,1.72,1.85,1.85,2,1.8,1.79,1.83,0.5,1.94,1.9,0.5,1.975,1.925,0.5,,,,,
SP1,01/05/05,Barcelona,Albacete,2,0,H,0,0,D,1.16,6.5,15,1.15,6.5,13,1.15,6,15,1.15,6,12,1.11,6.5,15,1.18,6.5,13,1.12,6.5,12,1.6,2.15,1.75,2.05,1.85,1.95,-1.75,,,,1.875,2.025,-1.75,,,,,
SP1,01/05/05,Levante,Malaga,0,1,A,0,1,A,1.83,3.2,3.75,2,3.3,3.35,1.87,3.3,3.75,1.75,3.2,4,2,3.2,3.2,1.95,3.25,3.6,1.9,3.1,3.6,1.95,1.75,2.05,1.75,1.87,1.76,-0.5,1.98,1.86,-0.5,1.975,1.925,-0.5,,,,,
SP1,01/05/05,Mallorca,Espanol,3,2,H,0,1,A,2.37,3.1,2.62,2.45,3.15,2.65,2.5,3.25,2.5,2.5,3,2.5,2.5,3.25,2.4,2.5,3.2,2.6,2.62,3.2,2.3,1.95,1.75,1.95,1.85,2.05,1.75,0,,,,2.15,1.75,-0.25,,,,,
SP1,01/05/05,Santander,Betis,1,1,D,0,0,D,2.5,3.1,2.5,2.7,3.2,2.4,2.65,3.15,2.45,2.6,3,2.4,2.5,3.2,2.5,2.62,3.1,2.5,2.5,3.25,2.4,1.85,1.85,1.9,1.9,1.95,1.85,0,1.96,1.88,0,2,1.9,0,,,,,
SP1,01/05/05,Sevilla,La Coruna,2,0,H,2,0,H,1.9,3.2,3.5,1.95,3.35,3.45,1.87,3.3,3.75,1.9,3.1,3.5,1.73,3.2,4.33,1.91,3.25,3.75,1.8,3.3,3.75,1.95,1.75,2.1,1.7,1.87,1.76,-0.5,1.94,1.9,-0.5,2,1.9,-0.5,,,,,
SP1,01/05/05,Villarreal,Getafe,4,0,H,2,0,H,1.4,3.75,7,1.4,4,7.25,1.42,3.9,7,1.45,3.6,5.8,1.44,3.6,6.5,1.44,3.75,7,1.4,3.75,7,1.85,1.85,2,1.8,2,1.8,-1.25,2,1.84,-1.25,2.05,1.85,-1.25,,,,,
SP1,01/05/05,Zaragoza,Osasuna,5,1,H,2,0,H,1.72,3.2,4.33,1.7,3.4,4.55,1.75,3.3,4.4,1.7,3.2,4.2,1.73,3.2,4.33,1.8,3.4,4,1.72,3.25,4.2,2,1.71,2.05,1.75,1.75,1.89,-0.5,1.92,1.92,-0.5,1.9,2,-0.5,,,,,
SP1,07/05/05,Ath Bilbao,Zaragoza,2,0,H,0,0,D,1.83,3.25,3.75,1.9,3.25,3.75,1.95,3.25,3.5,2,3.2,3.1,1.83,3.2,3.75,1.95,3.25,3.6,2,3.2,3.2,1.79,1.85,1.85,1.95,1.95,1.69,-0.5,2.02,1.82,-0.5,2.05,1.85,-0.5,,,,,
SP1,07/05/05,Betis,Sevilla,1,0,H,1,0,H,2.4,3.1,3,2.2,3.2,3,2.35,3.1,2.8,2.4,2.8,2.8,2.25,3.2,2.75,2.4,3.1,2.9,2.3,2.9,2.9,1.95,1.75,1.95,1.85,1.95,1.85,-0.25,2.02,1.82,-0.25,2.025,1.875,-0.25,,,,,
SP1,07/05/05,Osasuna,Mallorca,1,1,D,0,1,A,2.2,3.25,2.87,2.15,3.45,2.9,2.2,3.35,2.75,2.3,3.2,2.5,2.1,3.4,2.8,2.2,3.4,2.88,2.4,3.25,2.5,1.95,1.75,1.95,1.85,2.05,1.75,-0.25,,,,2.15,1.75,-0.25,,,,,
SP1,07/05/05,Real Madrid,Santander,5,0,H,2,0,H,1.25,5.5,11,1.15,6.5,13,1.22,5.5,10,1.22,4.8,9.5,1.22,5,10,1.22,6,10.5,1.16,5.5,12,1.6,2.15,1.8,2,1.9,1.9,-1.5,1.94,1.9,-1.5,1.9,2,-1.5,,,,,
SP1,08/05/05,Albacete,Levante,3,1,H,1,0,H,2.37,3.2,2.62,2.35,3.3,2.7,2.5,3.25,2.5,2.4,3.2,2.4,2.5,3.25,2.4,2.5,3.3,2.5,2.7,3.3,2.2,1.95,1.75,2.2,1.65,1.8,2,0,,,,1.825,2.075,0,,,,,
SP1,08/05/05,Espanol,Numancia,3,0,H,0,0,D,1.4,3.75,7.5,1.4,4,7.25,1.36,4.25,7.5,1.3,4.2,8,1.29,4.5,8,1.36,4.33,7.5,1.28,4.5,8,1.75,1.95,1.8,2,,,,,,,1.6,2.4,-1,,,,,
SP1,08/05/05,Getafe,Sociedad,2,0,H,2,0,H,2.1,3.25,3,2.05,3.25,3.25,2.1,3.25,3.1,2.1,2.9,3.2,2.1,3.2,3,2.1,3.25,3.2,2.05,3.3,3,1.95,1.75,2,1.8,1.9,1.9,-0.25,,,,1.9,2,-0.25,,,,,
SP1,08/05/05,La Coruna,Ath Madrid,2,0,H,0,0,D,1.9,3.25,3.5,2.05,3.2,3.3,2.05,3.2,3.25,1.9,3.2,3.4,1.83,3.2,3.75,2.05,3.2,3.3,2.05,3.4,2.9,2.05,1.65,2.1,1.7,1.85,1.95,-0.25,1.88,1.96,-0.25,1.875,2.025,-0.25,,,,,
SP1,08/05/05,Malaga,Villarreal,0,2,A,0,0,D,2.7,3.2,2.3,2.9,3.2,2.25,2.85,3.25,2.25,2.7,3,2.3,2.75,3.2,2.25,2.88,3.25,2.25,2.9,3.2,2.15,1.95,1.75,2,1.8,1.95,1.85,0.25,,,,2,1.9,0.25,,,,,
SP1,08/05/05,Valencia,Barcelona,0,2,A,0,2,A,2.7,3.2,2.3,2.7,3.2,2.4,2.7,3.2,2.35,2.7,3,2.3,2.75,3.2,2.25,2.8,3.25,2.4,2.75,3.2,2.25,1.9,1.79,1.95,1.85,1.75,2.05,0.25,1.76,2.08,0.25,1.75,2.15,0.25,,,,,
SP1,14/05/05,Levante,Barcelona,1,1,D,1,0,H,6,3.6,1.57,7,3.75,1.45,6,3.6,1.52,5.8,3.6,1.45,7,4,1.36,6,3.6,1.57,6,3.4,1.5,1.85,1.85,1.95,1.85,2.25,1.52,0.5,2.12,1.72,0.75,2.15,1.75,0.75,,,,,
SP1,14/05/05,Sevilla,Real Madrid,2,2,D,1,1,D,3.2,3.25,2.2,3.5,3.3,1.95,3,3.3,2.2,3.1,3.2,2,3.5,3.2,1.91,3,3.4,2.2,2.75,3.2,2.25,1.85,1.85,1.95,1.85,1.9,1.9,0.25,1.96,1.88,0.25,1.95,1.95,0.25,,,,,
SP1,15/05/05,Ath Madrid,Betis,1,2,A,0,2,A,2.25,3.2,2.75,2.25,3.25,2.85,2.25,3.25,2.9,2.3,3.1,2.6,2.2,3.2,2.8,2.3,3.25,2.8,2.3,3.2,2.62,1.95,1.71,1.95,1.85,2.25,1.53,-0.5,,,,2.15,1.75,-0.25,,,,,
SP1,15/05/05,Espanol,Valencia,2,2,D,1,1,D,2.3,3.2,2.62,2.25,3.25,2.85,2.25,3.25,2.9,2.2,3,2.9,2.2,3.2,2.8,2.3,3.25,2.8,2.15,3.2,2.9,1.9,1.79,1.9,1.9,2.25,1.53,-0.5,2.08,1.76,-0.25,2.125,1.775,-0.25,,,,,
SP1,15/05/05,Mallorca,Ath Bilbao,4,3,H,1,2,A,2,3.2,3.25,2,3.25,3.4,2,3.4,3.3,2.1,3,3.1,1.91,3.5,3.2,2,3.4,3.25,2,3.4,3,1.85,1.85,1.85,1.95,2,1.67,-0.5,,,,1.75,2.15,-0.25,,,,,
SP1,15/05/05,Numancia,Osasuna,2,2,D,1,2,A,2.4,3.2,2.5,2.65,3.15,2.45,2.5,3.2,2.6,2.2,3.1,2.8,2.4,3.25,2.5,2.5,3.2,2.6,2.25,3.3,2.62,2,1.71,2.15,1.66,1.9,1.9,0,,,,1.925,1.975,0,,,,,
SP1,15/05/05,Santander,Getafe,2,1,H,2,0,H,1.66,3.25,4.5,1.75,3.35,4.3,1.7,3.4,4.65,1.6,3.4,4.6,1.73,3.4,4,1.67,3.4,4.75,1.66,3.4,4.33,1.95,1.66,2.05,1.75,1.9,1.9,-0.75,,,,1.925,1.975,-0.75,,,,,
SP1,15/05/05,Sociedad,Malaga,1,3,A,0,1,A,1.83,3.2,3.75,1.8,3.35,4,1.85,3.3,4,1.8,3.1,3.8,1.8,3.25,3.75,1.85,3.25,4,1.8,3.3,3.75,1.95,1.75,2.05,1.75,1.85,1.81,-0.5,,,,1.9,2,-0.5,,,,,
SP1,15/05/05,Villarreal,Albacete,1,0,H,0,0,D,1.28,4.33,8.5,1.3,4.75,8.2,1.25,5,11,1.15,6,12,1.17,5.5,12,1.25,5,10,1.22,5,9.5,1.65,2.05,1.85,1.95,,,,,,,1.875,2.025,-1.5,,,,,
SP1,15/05/05,Zaragoza,La Coruna,2,2,D,0,2,A,2.2,3,3,2,3.3,3.35,2.2,3.2,3.05,2.1,3.2,2.9,1.83,3.2,3.75,2.2,3.2,3,2,3.2,3.2,1.95,1.71,2,1.8,1.85,1.95,-0.25,,,,1.875,2.025,-0.25,,,,,
SP1,21/05/05,Betis,Zaragoza,3,2,H,0,1,A,1.36,4,7,1.4,4,7.25,1.45,3.75,7,1.45,3.6,5.8,1.5,3.4,6,1.44,3.75,7,1.44,3.75,6,1.71,1.95,1.66,2.15,1.45,2.44,-0.5,,,,1.9,2,-1.25,,,,,
SP1,21/05/05,Real Madrid,Ath Madrid,0,0,D,0,0,D,1.53,3.5,7,1.45,3.75,7,1.45,3.75,7,1.45,3.6,5.8,1.44,3.6,6.5,1.5,4,6,1.5,3.4,6,1.65,2,1.65,2.2,1.45,2.44,-0.5,2,1.84,-1,2.025,1.875,-1,,,,,
SP1,22/05/05,Albacete,Sociedad,2,2,D,2,0,H,2.3,3.2,2.62,2.3,3.2,2.8,2.35,3.25,2.7,2.3,3.1,2.6,2.25,3.2,2.75,2.4,3.2,2.7,2.37,3.1,2.62,1.85,1.85,1.9,1.9,2.35,1.47,-0.5,,,,2.175,1.725,-0.25,,,,,
SP1,22/05/05,Ath Bilbao,Numancia,0,2,A,0,1,A,1.4,3.6,7.5,1.3,4.75,8.2,1.33,4.5,8,1.3,4.2,8,1.36,3.75,8,1.33,4.6,7.5,1.3,4.33,8,1.6,2.1,1.7,2.1,,,,,,,1.775,2.125,-1.25,,,,,
SP1,22/05/05,Barcelona,Villarreal,3,3,D,2,2,D,1.9,3.5,3.75,1.9,3.3,3.65,1.8,3.35,4,1.75,3.1,4.2,1.8,3.5,3.5,1.85,3.5,4,1.83,3.4,3.5,1.65,2.05,1.66,2.15,1.8,1.82,-0.5,,,,2.05,1.85,-0.5,,,,,
SP1,22/05/05,Getafe,Sevilla,0,0,D,0,0,D,4,3.4,1.72,4,3.35,1.8,4,3.4,1.75,3.5,3.1,1.9,3.5,3.5,1.8,4,3.4,1.8,3.75,3.3,1.8,1.8,1.8,1.85,1.95,1.84,1.75,0.5,,,,1.9,2,0.75,,,,,
SP1,22/05/05,La Coruna,Mallorca,0,3,A,0,2,A,2.37,3.25,2.6,2.45,3.4,2.55,2.3,3.4,2.6,2.2,3,2.9,2.25,3.5,2.5,2.4,3.5,2.5,2.37,3.5,2.37,1.71,1.95,1.8,2,2.3,1.47,-0.5,,,,1.975,1.925,0,,,,,
SP1,22/05/05,Levante,Valencia,0,0,D,0,0,D,2.6,3.25,2.37,3.05,3.35,2.1,2.8,3.3,2.25,2.7,3.2,2.2,2.6,3.2,2.38,2.88,3.4,2.2,2.8,3.2,2.2,1.9,1.75,2,1.8,1.51,2.25,0.5,1.78,2.06,0.25,1.8,2.1,0.25,,,,,
SP1,22/05/05,Malaga,Santander,2,0,H,1,0,H,2,3,3.5,1.9,3.3,3.65,2,3.1,3.6,2,2.9,3.4,1.91,3.2,3.5,2,3.2,3.5,1.83,3,4,1.85,1.74,1.9,1.9,2,1.67,-0.5,,,,2,1.9,-0.5,,,,,
SP1,22/05/05,Osasuna,Espanol,1,1,D,1,1,D,3.2,3.2,2,2.85,3.25,2.25,2.8,3.3,2.25,2.9,3,2.2,2.75,3.25,2.2,3.2,3.25,2.1,3,3.2,2.1,1.83,1.83,1.85,1.95,1.51,2.25,0.5,,,,1.975,1.925,0.25,,,,,
SP1,29/05/05,Ath Madrid,Getafe,2,2,D,0,1,A,1.72,3.4,4,1.7,3.4,4.55,1.72,3.35,4.5,1.85,3.1,3.6,1.8,3.2,4,1.75,3.4,4.2,1.72,3.25,4.2,1.85,1.85,1.85,1.95,1.72,1.92,-0.5,,,,2.1,1.8,-0.5,,,,,
SP1,29/05/05,Espanol,Ath Bilbao,2,0,H,1,0,H,1.57,3.5,5,1.57,3.4,5.85,1.55,3.6,5.5,1.5,3.5,5.4,1.5,3.4,6,1.57,3.4,6,1.44,3.6,6.5,1.71,2,1.7,2.1,1.55,2.18,-0.5,,,,2.05,1.85,-0.75,,,,,
SP1,29/05/05,Mallorca,Betis,1,1,D,0,0,D,2.3,3.25,2.6,2.35,3.25,2.7,2.4,3.4,2.55,2.3,3.2,2.5,2.5,3.25,2.4,2.4,3.4,2.7,2.37,3.1,2.62,1.71,2,1.6,2.25,2.4,1.46,-0.5,,,,1.925,1.975,0,,,,,
SP1,29/05/05,Numancia,La Coruna,1,1,D,0,0,D,2.5,3.25,2.4,2.7,3.25,2.35,2.65,3.25,2.4,2.3,3,2.7,2.25,3.2,2.75,2.6,3.2,2.5,2.4,3.25,2.5,1.79,1.9,1.85,1.95,1.46,2.4,0.5,,,,1.95,1.95,0,,,,,
SP1,29/05/05,Santander,Albacete,1,0,H,1,0,H,1.72,3.25,4.33,1.7,3.4,4.55,1.72,3.35,4.5,1.7,3.1,4.4,1.73,3.2,4.33,1.75,3.4,4.2,1.61,3.4,4.8,1.79,1.9,1.8,2,1.72,1.92,-0.5,,,,2.075,1.825,-0.75,,,,,
SP1,29/05/05,Sevilla,Malaga,0,2,A,0,0,D,1.33,4.33,7.5,1.32,4.5,8,1.35,4.25,8,1.4,3.7,6.5,1.29,4.5,8,1.36,4.33,7.5,1.3,4.5,7.5,1.79,1.9,1.85,1.95,,,,,,,1.95,1.95,-1,,,,,
SP1,29/05/05,Sociedad,Barcelona,0,0,D,0,0,D,2.8,3.2,2.2,3.5,3.3,1.95,3.15,3.25,2.1,2.8,3.1,2.2,3.2,3.2,2,3.1,3.3,2.1,2.87,3.2,2.15,1.65,2.05,,,1.6,2.1,0.5,,,,1.8,2.1,0.25,,,,,
SP1,29/05/05,Valencia,Osasuna,1,0,H,0,0,D,1.33,4.33,7.5,1.3,4.5,9,1.35,4.25,8,1.45,3.6,5.8,1.3,4.33,8,1.33,4.5,8,1.3,4.33,8,1.79,1.9,1.8,2,1.35,2.78,-0.5,,,,2.05,1.85,-1.25,,,,,
SP1,29/05/05,Villarreal,Levante,4,1,H,2,1,H,1.44,4,5.5,1.4,4,7.25,1.45,3.9,6.5,1.45,3.6,5.8,1.36,4,7,1.44,4.33,5.5,1.4,3.75,7,1.71,2,1.75,2.05,1.45,2.44,-0.5,,,,1.85,2.05,-1,,,,,
SP1,29/05/05,Zaragoza,Real Madrid,1,3,A,1,1,D,2.62,3.2,2.37,2.95,3.25,2.2,2.8,3.25,2.3,2.5,3.1,2.4,2.8,3.2,2.2,2.8,3.3,2.25,2.62,3.1,2.37,1.6,2.15,,,1.5,2.3,0.5,,,,2.15,1.75,0,,,,,
