Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
F1,14/02/10,Bordeaux,St Etienne,3,1,H,2,1,H,22,15,11,4,18,19,2,7,4,3,0,0,1.4,4.2,9,1.4,4.4,9,1.4,4,8,1.45,4,7,1.36,4,7,1.4,4,7.5,1.36,4,9,1.4,4.2,9,1.33,4.5,9,1.4,4,8,34,1.42,1.39,5,4.17,10,8.43,31,2.12,2.01,1.83,1.75,20,-1.25,2.05,2,1.9,1.85
F1,14/02/10,Lorient,Toulouse,1,1,D,0,0,D,12,12,3,6,18,26,5,3,0,0,0,0,2.3,3,3.4,2.15,3,3.5,2.25,3,3.2,2.25,3.15,3.1,2.1,2.9,3.25,2.2,3,3.2,2.25,2.9,3.25,2.25,3.2,3.25,2.2,3,3.5,2.25,3,3.2,34,2.38,2.24,3.2,3.06,3.68,3.29,31,2.35,2.25,1.74,1.57,20,-0.25,1.96,1.91,2,1.95
F1,20/02/10,Boulogne,Le Mans,1,3,A,0,2,A,13,7,5,5,16,18,4,5,2,4,0,0,2.4,3.1,3.1,2.35,3.1,3,2.4,3,3,2.3,3.2,3,2.4,3,2.7,2.3,3,3,2.3,3,3,2.38,3,3.2,2.38,3,3,2.5,3,2.8,34,2.54,2.42,3.21,3.05,3.19,2.97,29,2.33,2.2,1.66,1.6,19,0,1.81,1.69,2.2,2.1
F1,20/02/10,Grenoble,Valenciennes,0,1,A,0,1,A,16,5,6,2,18,22,5,3,1,3,0,0,2.5,3.1,2.9,2.55,3.1,2.75,2.5,3,2.8,2.6,3.1,2.65,2.4,3,2.7,2.45,3,2.8,2.45,3,2.8,2.5,3.25,2.8,2.5,3,2.88,2.4,3.1,2.88,35,2.68,2.52,3.27,3.07,2.95,2.8,29,2.34,2.2,1.67,1.61,16,0,1.91,1.82,2.05,1.99
F1,20/02/10,Lens,Monaco,3,0,H,2,0,H,10,18,5,6,17,22,3,9,0,3,0,0,2.4,3.2,3,2.45,3.15,2.8,2.35,3,3,2.3,3.1,3.1,2.3,2.9,2.9,2.4,3,2.85,2.4,3,2.85,2.38,3.2,3,2.3,3,3.2,2.3,3.1,3,34,2.46,2.36,3.27,3.08,3.3,3.02,28,2.5,2.33,1.6,1.54,18,0,1.7,1.64,2.32,2.2
F1,20/02/10,Nice,Lorient,1,0,H,0,0,D,17,14,10,5,15,12,7,4,0,0,0,0,2.4,3.1,2.9,2.3,3.2,3,2.3,3,3.1,2.3,3.1,3.1,2.25,3,2.88,2.3,3,3,2.3,3,3,2.38,3.2,3,2.3,3,3.2,2.4,3.1,2.88,35,2.45,2.33,3.23,3.09,3.45,3.08,29,2.37,2.22,1.65,1.59,18,0,1.74,1.63,2.4,2.2
F1,20/02/10,Paris SG,Toulouse,1,0,H,1,0,H,24,10,6,1,15,20,7,7,1,2,0,1,2,3.2,4,2.05,3.25,3.5,2.05,3.1,3.6,2,3.2,3.7,2,3,3.4,1.95,3.2,3.6,1.95,3.2,3.6,1.9,3.2,4.5,1.95,3,4.33,2.1,3.1,3.4,35,2.1,2.01,3.27,3.17,4.5,3.77,29,2.4,2.24,1.62,1.58,20,-0.5,2.04,1.98,1.9,1.87
F1,20/02/10,St Etienne,Montpellier,1,0,H,0,0,D,16,12,5,3,13,17,2,1,1,2,0,0,2.25,3.2,3.25,2.3,3.2,3.3,2.25,3,3.2,2.25,3.2,3.05,2.2,3,3,2.2,3,3.2,2.2,3,3.2,2.3,3.2,3.2,2.2,3,3.4,2.3,3.1,3,35,2.31,2.24,3.22,3.11,3.6,3.21,29,2.35,2.23,1.66,1.59,20,0,1.6,1.55,2.46,2.33
F1,21/02/10,Marseille,Nancy,3,1,H,2,1,H,15,16,3,5,16,13,7,6,0,0,0,0,1.5,4,7,1.45,4,7,1.45,4,7,1.4,4.3,7.5,1.4,3.75,7,1.4,4,7.5,1.4,4,7.5,1.5,3.8,7.5,1.44,3.75,8,1.44,3.75,7.5,35,1.5,1.46,4.18,3.85,8.75,7.53,29,2.12,1.95,1.86,1.74,20,-1,1.86,1.83,2.07,2.01
F1,21/02/10,Rennes,Lille,1,2,A,1,1,D,12,14,4,6,13,17,2,8,1,1,0,0,2.5,3.1,2.9,2.45,3.15,3.05,2.4,3,3,2.5,3.1,2.8,2.3,2.9,2.9,2.4,3,2.85,2.4,3,2.85,2.3,3.2,3.2,2.38,3,3,2.5,3.1,2.75,35,2.5,2.4,3.21,3.07,3.29,2.98,29,2.33,2.2,1.68,1.61,19,0,1.72,1.67,2.26,2.13
F1,21/02/10,Sochaux,Lyon,0,4,A,0,3,A,15,14,1,8,12,17,5,4,1,1,0,0,3.6,3.25,2.1,3.6,3.25,2.15,3.5,3.1,2.1,3.4,3.25,2.1,3.5,3.2,1.91,3.2,3,2.2,3.2,3,2.2,3.6,3.25,2.1,3.6,3,2.1,3.3,3.1,2.15,35,3.8,3.48,3.3,3.15,2.23,2.11,29,2.43,2.24,1.67,1.59,20,0,2.6,2.47,1.54,1.49
F1,27/02/10,Lorient,Sochaux,1,0,H,1,0,H,13,10,5,1,10,8,9,4,1,1,0,0,1.91,3.25,4.2,1.8,3.3,4.5,1.85,3.2,4.25,2,3.2,3.7,1.83,3,4,1.9,3.1,4,2,3,3.8,2,3,4.33,1.91,3.2,4,1.95,3.1,4,35,2.12,1.96,3.33,3.14,4.5,4.01,31,2.41,2.28,1.6,1.55,20,-0.5,2.07,2.03,1.86,1.83
F1,27/02/10,Lyon,Nice,2,0,H,1,0,H,12,7,1,1,15,20,5,3,2,1,0,0,1.33,4.75,10,1.35,4.35,9,1.33,4.5,9,1.3,4.8,9.5,1.29,4.5,8,1.3,4.5,9,1.33,4,11,1.33,4.75,10,1.3,4.75,11,1.33,4.5,8.5,35,1.37,1.34,5,4.48,11.44,9.5,31,2.05,1.95,1.93,1.8,20,-1.25,1.91,1.86,2.05,2
F1,27/02/10,Monaco,Boulogne,1,0,H,1,0,H,10,13,1,3,17,21,8,9,2,3,0,0,1.44,4,8,1.4,4.2,7.75,1.45,3.75,7.5,1.45,4,7,1.36,4,7,1.4,4,7.5,1.44,3.6,8,1.44,4,8,1.4,4,8.5,1.4,4,8,34,1.48,1.43,4.4,4.01,8.95,7.81,30,2.25,2.12,1.75,1.65,20,-1,1.86,1.79,2.08,2.03
F1,27/02/10,Montpellier,Rennes,3,1,H,2,0,H,17,12,8,2,17,16,9,3,0,0,0,2,2.38,3,3.25,2.1,3.1,3.5,2.25,3,3.2,2.2,3.15,3.25,2.2,3,3,2.2,3,3.2,2.4,3,2.9,2.25,3.2,3.25,2.3,3,3.2,2.3,3.1,3,35,2.41,2.29,3.16,3.03,3.5,3.2,31,2.62,2.41,1.58,1.51,19,0,1.69,1.62,2.33,2.23
F1,27/02/10,Nancy,Grenoble,0,2,A,0,1,A,8,9,0,5,23,19,12,3,2,2,0,0,1.73,3.5,5,1.65,3.5,5.2,1.73,3.3,4.75,1.7,3.4,5,1.62,3.3,5,1.65,3.4,5,1.75,3.3,4.5,1.67,3.5,5.5,1.73,3.4,5,1.67,3.4,5,35,1.79,1.7,3.65,3.39,5.6,5.08,31,2.35,2.2,1.68,1.6,20,-0.75,2.07,1.99,1.91,1.87
F1,27/02/10,Toulouse,Lens,1,0,H,0,0,D,11,11,4,3,27,17,11,3,2,3,0,0,2,3.2,4,1.85,3.25,4.3,1.9,3.1,4.2,1.9,3.2,4,1.83,3,4,1.9,3.1,4,2,3,3.8,1.91,3.25,4.33,1.91,3.2,4,1.95,3.1,4,35,2.05,1.95,3.36,3.14,4.5,4.01,31,2.63,2.42,1.55,1.51,20,-0.5,2.02,1.99,1.91,1.87
F1,27/02/10,Valenciennes,St Etienne,1,0,H,0,0,D,20,6,8,2,19,17,5,4,2,3,0,0,2.25,3,3.5,2.2,3,3.4,2.2,3,3.3,2.1,3.2,3.5,2.1,3,3.2,2.2,3,3.2,2.25,3.1,3.1,2.25,3.1,3.4,2.2,3,3.4,2.25,3.1,3.1,34,2.28,2.21,3.23,3.06,3.6,3.33,29,2.38,2.26,1.64,1.57,20,-0.25,1.96,1.89,2.01,1.97
F1,28/02/10,Lille,Auxerre,1,2,A,1,1,D,14,10,5,5,13,30,4,2,3,6,0,0,1.62,3.6,6,1.65,3.4,5.5,1.65,3.4,5.25,1.6,3.5,5.8,1.62,3.3,5,1.65,3.4,5,1.6,3.3,6,1.67,3.33,6,1.57,3.6,6,1.62,3.5,5.5,35,1.67,1.62,3.76,3.49,6.5,5.72,30,2.28,2.14,1.68,1.63,19,-0.75,1.86,1.82,2.11,2.05
F1,28/02/10,Paris SG,Marseille,0,3,A,0,1,A,5,14,4,3,23,21,6,5,5,4,0,0,2.88,3,2.63,2.7,3.15,2.55,2.7,3,2.6,2.65,3.1,2.6,2.6,3,2.5,2.7,3,2.5,2.6,2.9,2.7,2.8,2.88,2.75,2.75,3,2.62,2.6,3.1,2.6,35,2.88,2.71,3.2,3.05,2.77,2.61,30,2.32,2.17,1.68,1.61,17,0,2.03,1.95,1.91,1.87
F1,06/03/10,Auxerre,Valenciennes,1,0,H,1,0,H,11,4,4,0,12,23,6,3,3,0,0,0,1.91,3.1,4.5,1.8,3.2,4.65,1.9,3.1,4.2,1.85,3.4,4,1.83,3,4,1.85,3.1,4.2,1.83,3.2,4.2,2,3.2,4,1.91,3.2,4,1.83,3.1,4.5,37,2,1.9,3.3,3.16,4.69,4.22,32,2.62,2.41,1.57,1.51,22,-0.5,2,1.94,1.96,1.91
F1,06/03/10,Boulogne,Lyon,0,0,D,0,0,D,11,11,4,4,19,15,2,9,4,1,1,0,7.5,4.2,1.44,7.25,4.3,1.4,7.5,3.75,1.45,7,4,1.45,7,3.75,1.4,7,3.75,1.45,7.5,3.75,1.44,8,3.75,1.5,8,3.75,1.44,7,4,1.44,37,8.5,7.39,4.2,3.92,1.51,1.46,32,2.11,2.04,1.85,1.73,22,1,2.09,2.01,1.9,1.84
F1,06/03/10,Lens,Paris SG,1,1,D,0,0,D,19,13,5,5,21,16,9,3,1,2,0,0,2.3,3.1,3.3,2.35,3.15,2.95,2.25,3,3.2,2.1,3.25,3.4,2.25,2.88,3,2.3,3,3,2.25,3,3.2,2.3,3.1,3.25,2.25,3,3.25,2.25,3.1,3.1,37,2.37,2.28,3.24,3.08,3.46,3.16,32,2.55,2.39,1.62,1.52,21,0,1.69,1.61,2.4,2.24
F1,06/03/10,Nice,Nancy,2,3,A,2,2,D,12,12,5,6,12,20,9,3,1,2,0,0,2.25,3.1,3.4,2.25,3.1,3.15,2.2,3.1,3.2,2,3.3,3.6,2.2,3,3,2.25,3,3.1,2.2,3,3.25,2.1,3.1,3.75,2.1,3.2,3.5,2.25,3.1,3.1,37,2.31,2.21,3.25,3.08,3.75,3.3,31,2.48,2.26,1.62,1.57,21,-0.25,1.93,1.88,2.05,1.97
F1,06/03/10,Rennes,Monaco,1,0,H,1,0,H,15,6,2,1,18,18,5,2,2,2,0,0,1.85,3.2,4.6,1.9,3.1,4.3,1.85,3.2,4.2,1.85,3.3,4.1,1.8,3.2,4,1.85,3.1,4.2,1.83,3.25,4.2,1.9,3.2,4.5,1.83,3.25,4.5,1.83,3.2,4.33,36,1.92,1.84,3.43,3.2,4.96,4.44,31,2.3,2.21,1.69,1.59,22,-0.5,1.9,1.84,2.08,2.01
F1,06/03/10,Sochaux,Toulouse,1,0,H,0,0,D,16,10,5,4,17,13,6,2,0,1,0,0,2.35,3.1,3.2,2.2,3.2,3.15,2.3,3,3.1,2.3,3.1,3.1,2.2,3,3,2.3,3,3,2.38,3,2.9,2.5,3,3,2.38,3,3,2.38,3,3,37,2.5,2.35,3.15,3.04,3.3,3.08,32,2.72,2.46,1.55,1.49,20,0,1.77,1.67,2.22,2.14
F1,06/03/10,St Etienne,Lille,1,1,D,1,1,D,20,7,8,2,14,9,8,4,2,1,0,0,3.4,3.1,2.25,3.1,3.15,2.25,3.2,3.1,2.2,3,3.2,2.3,3.1,3.1,2.1,3.2,3,2.2,3.4,3,2.15,3.25,3.1,2.3,3.25,3,2.25,3.2,3.1,2.2,36,3.5,3.27,3.2,3.08,2.39,2.23,31,2.38,2.22,1.65,1.59,21,0,2.42,2.27,1.69,1.6
F1,07/03/10,Bordeaux,Montpellier,1,1,D,0,0,D,8,10,4,4,20,27,5,4,2,4,1,0,1.57,3.6,6.5,1.55,3.6,6.25,1.57,3.5,6,1.6,3.6,5.6,1.57,3.25,5.5,1.55,3.5,5.75,1.53,3.6,6,1.62,3.6,6,1.57,3.6,6,1.62,3.6,5.4,37,1.63,1.58,3.98,3.57,6.96,6.03,32,2.18,2.06,1.8,1.71,22,-1,2.09,2.03,1.86,1.82
F1,07/03/10,Grenoble,Le Mans,1,1,D,1,0,H,9,10,2,5,14,19,4,6,2,2,0,0,2.5,3,3,2.45,3,2.95,2.5,2.9,2.9,2.5,3.1,2.8,2.5,3,2.6,2.45,3,2.8,2.4,3,2.9,2.38,3,3.25,2.38,3,3,2.5,3,2.8,36,2.5,2.43,3.18,3.03,3.28,2.95,32,2.62,2.39,1.56,1.52,20,0,1.76,1.7,2.3,2.14
F1,07/03/10,Marseille,Lorient,1,1,D,1,0,H,20,4,9,1,12,19,8,5,1,4,0,0,1.44,4.2,7.5,1.45,4,7,1.45,3.75,7.5,1.45,4,7,1.44,3.75,6,1.45,3.75,7,1.44,3.75,7.5,1.5,4,7,1.44,3.75,8,1.44,3.8,7.5,37,1.5,1.46,4.29,3.87,8.6,7.47,32,1.94,1.86,1.96,1.88,22,-1,1.86,1.81,2.09,2.03
F1,10/03/10,Bordeaux,Auxerre,1,2,A,1,0,H,6,11,1,3,16,12,0,7,0,2,0,0,1.5,3.7,7.5,1.55,3.6,6.3,1.55,3.5,6.5,1.6,3.6,5.6,1.5,3.5,6,1.53,3.6,6,1.53,3.6,6,1.57,3.6,7,1.53,3.6,7,1.53,3.5,6,28,1.62,1.56,3.82,3.58,7.5,6.41,22,2.23,2.12,1.72,1.65,15,-0.75,1.84,1.8,2.11,2.06
F1,13/03/10,Le Mans,Nice,0,1,A,0,0,D,7,10,2,3,14,15,6,3,3,2,0,0,2.2,3,3.6,2.2,3.1,3.3,2.2,3,3.3,2.05,3.25,3.5,2.1,3,3.2,2.2,3,3.2,2.15,3,3.4,2.3,3,3.4,2.2,3,3.5,2.2,3,3.2,30,2.26,2.19,3.16,3.06,3.73,3.38,23,2.35,2.2,1.7,1.61,10,-0.25,1.93,1.87,2.05,2
F1,13/03/10,Lorient,Lens,1,0,H,0,0,D,10,13,3,3,16,17,5,3,0,1,0,0,2,3.2,4,1.95,3.2,3.9,1.95,3.1,4,2,3.3,3.6,1.83,3.2,3.75,1.9,3.2,3.8,1.95,3.1,3.8,2,3,4.33,2,3,4,2,3,3.75,30,2.11,2.01,3.21,3.11,4.25,3.84,8,2.46,2.27,1.6,1.56,10,-0.5,2.11,2.04,1.86,1.82
F1,13/03/10,Lyon,St Etienne,1,1,D,0,1,A,23,9,9,4,16,18,7,3,0,3,0,0,1.36,4.33,10,1.35,4.3,9,1.4,4,8,1.4,4.3,7.5,1.33,4,8,1.35,4.2,8.5,1.36,4,9,1.33,4.75,10,1.33,4.5,10,1.36,4,8.5,30,1.42,1.37,4.64,4.23,10.78,8.77,9,2.15,2.02,1.82,1.74,10,-1.25,1.99,1.94,1.95,1.93
F1,13/03/10,Monaco,Bordeaux,0,0,D,0,0,D,12,8,2,2,19,20,6,5,2,1,0,0,3.5,3,2.25,3.4,3.2,2.25,3.3,3,2.2,3.2,3.2,2.2,3,3,2.2,3.3,3.1,2.1,3.3,3.1,2.15,3.25,3.2,2.25,3.4,3,2.2,3.2,3,2.2,29,3.52,3.31,3.22,3.07,2.33,2.21,7,2.35,2.18,1.65,1.6,10,0.25,1.95,1.92,2,1.95
F1,13/03/10,Montpellier,Auxerre,1,1,D,0,1,A,15,10,4,4,18,15,4,4,2,1,0,1,2,3.1,4.2,1.95,3.25,3.8,2,3.1,3.75,2,3.25,3.7,1.91,3,3.75,1.9,3.1,4,1.95,3.1,3.8,1.91,3.2,4.5,1.95,3,4.33,2,3.1,3.6,30,2.1,1.99,3.25,3.13,4.33,3.9,8,2.59,2.39,1.55,1.52,10,-0.5,2.1,2.03,1.86,1.83
F1,13/03/10,Nancy,Boulogne,1,3,A,1,1,D,15,11,6,4,13,10,6,6,1,3,0,0,1.67,3.5,5.5,1.65,3.4,5.45,1.65,3.4,5.25,1.75,3.5,4.6,1.62,3.3,5,1.6,3.4,5.5,1.67,3.4,5,1.73,3.4,5.25,1.67,3.4,5.5,1.67,3.3,5,30,1.74,1.66,3.6,3.42,6.25,5.41,8,2.36,2.2,1.65,1.59,10,-0.75,1.95,1.9,1.99,1.96
F1,13/03/10,Paris SG,Sochaux,4,1,H,3,0,H,19,11,8,4,15,15,5,5,1,1,0,0,1.75,3.3,5.25,1.8,3.3,4.5,1.75,3.3,4.75,1.85,3.3,4.2,1.73,3.1,4.5,1.75,3.25,4.5,1.75,3.25,4.6,1.73,3.3,5.5,1.73,3.25,5,1.75,3.3,4.5,29,1.83,1.76,3.45,3.31,5.59,4.76,8,2.6,2.34,1.6,1.54,6,-0.75,2.07,2.03,1.89,1.84
F1,14/03/10,Lille,Grenoble,1,0,H,0,0,D,8,12,3,3,14,23,5,1,1,5,0,0,1.3,4.75,12,1.3,4.75,9.55,1.3,4.75,9,1.27,4.9,11,1.22,5,9,1.25,5,10,1.29,4.8,9,1.33,4.75,10,1.25,5,12,1.3,4.5,10,28,1.33,1.3,5.31,4.68,12.74,10.65,7,1.95,1.83,2,1.91,11,-1.5,2.05,2,1.9,1.85
F1,14/03/10,Toulouse,Marseille,1,1,D,1,1,D,11,13,6,4,20,16,3,3,3,2,0,0,3.6,3.1,2.15,3.5,3.25,2.18,3.5,3.1,2.1,3.4,3.25,2.1,3.4,3,2,3.6,3.1,2,3.3,3.2,2.1,3.4,3.2,2.2,3.5,3.2,2.1,3.4,3,2.1,28,3.71,3.45,3.26,3.13,2.26,2.12,7,2.33,2.18,1.68,1.62,8,0.5,1.77,1.72,2.28,2.19
F1,14/03/10,Valenciennes,Rennes,0,2,A,0,2,A,16,10,1,5,11,19,4,1,1,1,1,0,2.38,3,3.25,2.35,2.95,3.15,2.35,3,3,2.3,3.2,3,2.2,3,3,2.3,3,3,2.4,3,2.9,2.5,3,3,2.38,3,3,2.3,3,3,30,2.54,2.37,3.19,3.05,3.25,3.03,8,2.41,2.23,1.65,1.59,10,0,1.8,1.7,2.16,2.1
F1,20/03/10,Auxerre,Le Mans,2,1,H,1,0,H,8,17,5,4,15,15,4,1,2,4,0,0,1.57,3.6,6.5,1.55,3.45,6.75,1.55,3.6,6,1.55,3.5,6.5,1.53,3.3,6,1.53,3.6,6,1.57,3.6,5.5,1.57,3.6,6.5,1.57,3.6,6,1.53,3.6,6.5,33,1.64,1.57,3.91,3.57,7.29,6.31,23,2.36,2.2,1.67,1.6,9,-0.75,1.8,1.78,2.18,2.11
F1,20/03/10,Boulogne,Lorient,2,0,H,1,0,H,12,10,4,3,11,12,2,5,3,2,0,0,3.1,3,2.45,2.9,3.1,2.4,3,3,2.35,2.8,3.1,2.5,2.8,3,2.3,2.85,3,2.4,3.1,3,2.3,2.9,3.25,2.4,3.2,3,2.3,3,3.1,2.3,33,3.36,3,3.2,3.07,2.5,2.38,22,2.48,2.3,1.61,1.56,13,0,2.31,2.16,1.73,1.67
F1,20/03/10,Grenoble,Monaco,0,0,D,0,0,D,11,13,4,3,24,21,7,7,3,2,1,0,2.75,3.1,2.63,2.85,3.2,2.4,2.8,3,2.5,2.65,3.1,2.6,2.75,3,2.38,2.85,3,2.4,2.7,3,2.6,2.7,3.25,2.6,2.75,3,2.62,2.7,3,2.6,33,2.85,2.74,3.2,3.05,2.79,2.59,22,2.48,2.31,1.61,1.56,15,0,1.99,1.92,1.97,1.88
F1,20/03/10,Lens,Sochaux,0,0,D,0,0,D,23,12,7,5,12,17,7,7,1,2,0,0,2,3.2,4,1.95,3.2,3.9,1.95,3.1,4,1.9,3.2,4,1.91,3,3.75,2,3.1,3.6,2,3.1,3.75,1.95,3.1,4.33,2,3,4,1.95,3.2,3.75,33,2.06,1.98,3.26,3.15,4.42,3.92,22,2.62,2.4,1.57,1.52,10,-0.5,2.06,2.01,1.89,1.86
F1,20/03/10,Nice,Paris SG,1,0,H,0,0,D,8,22,3,4,18,16,4,12,2,1,0,0,2.5,3.1,2.9,2.5,3.15,2.75,2.5,3,2.8,2.6,3.1,2.65,2.4,2.9,2.75,2.45,3,2.8,2.5,3.1,2.7,2.4,3.25,2.9,2.75,3,2.62,2.5,3,2.8,32,2.88,2.61,3.2,3.04,2.9,2.73,22,2.38,2.24,1.7,1.59,15,0,2.01,1.87,2,1.92
F1,20/03/10,Rennes,Toulouse,4,1,H,2,0,H,10,7,6,1,7,17,0,9,1,3,0,0,1.91,3.25,4.5,2,3.05,3.95,1.95,3.1,4,1.85,3.25,4.2,1.91,3.1,3.6,1.95,3.1,3.75,1.91,3.2,3.8,1.91,3.25,4.33,1.91,3.2,4,1.91,3.2,4,33,2,1.92,3.35,3.19,4.54,4.11,22,2.5,2.29,1.62,1.57,10,-0.5,1.98,1.92,2,1.95
F1,20/03/10,St Etienne,Nancy,0,0,D,0,0,D,17,13,4,1,12,15,7,3,0,1,0,0,2.05,3.1,3.8,1.95,3.2,3.9,1.95,3.1,4,1.9,3.3,3.9,1.91,3,3.75,2,3.1,3.6,2,3.2,3.6,2,3.33,3.75,1.95,3.2,4,2,3.1,3.75,33,2.05,1.97,3.35,3.16,4.25,3.92,22,2.32,2.19,1.69,1.61,10,-0.5,2.02,1.98,1.94,1.88
F1,21/03/10,Bordeaux,Lille,3,1,H,1,1,D,22,4,14,1,14,26,3,1,0,2,0,1,1.85,3.3,4.33,1.9,3.25,4,1.9,3.2,4,1.9,3.3,3.9,1.83,3,4,1.85,3.25,4,1.91,3.2,3.8,1.83,3.4,4.5,1.83,3.25,4.33,1.95,3.2,3.75,32,1.95,1.87,3.47,3.25,4.61,4.23,23,2.25,2.11,1.73,1.65,10,-0.5,1.92,1.88,2.03,1.99
F1,21/03/10,Marseille,Lyon,2,1,H,0,0,D,15,16,6,3,15,17,3,5,1,1,0,0,2.38,3.1,3.1,2.35,3.15,2.95,2.3,3.1,3,2.3,3.1,3.1,2.25,3,2.88,2.3,3.1,2.9,2.2,3.1,3.1,2.2,3.2,3.4,2.2,3,3.4,2.3,3.1,3,33,2.4,2.3,3.25,3.11,3.57,3.12,25,2.14,2.04,1.81,1.71,10,0,1.66,1.59,2.38,2.25
F1,21/03/10,Montpellier,Valenciennes,2,1,H,1,0,H,10,18,5,8,21,22,5,3,2,2,0,0,1.85,3.25,4.6,1.8,3.4,4.3,1.8,3.2,4.5,1.75,3.4,4.7,1.8,3.2,4,1.75,3.25,4.5,1.8,3.2,4.5,1.75,3.5,4.75,1.83,3.25,4.5,1.8,3.2,4.5,33,1.89,1.81,3.56,3.28,5,4.51,22,2.3,2.19,1.69,1.6,10,-0.5,1.86,1.84,2.08,2.03
F1,26/03/10,Lyon,Grenoble,2,0,H,0,0,D,22,7,9,3,10,13,8,3,1,2,0,1,1.29,5,12,1.3,4.75,10,1.25,5,11,1.33,4.6,9,1.2,5,11,1.2,5.5,12,1.3,4.5,10,1.29,5,11,1.29,4.75,12,1.29,4.75,10,26,1.32,1.27,5.7,5,13,11.42,23,1.98,1.88,1.95,1.88,13,-1.5,2.12,2.03,1.86,1.82
F1,28/03/10,Le Mans,Rennes,1,3,A,0,0,D,8,14,5,5,13,12,3,3,1,0,0,0,3,3,2.5,3,3,2.4,2.9,3,2.45,2.85,3.2,2.4,2.7,3,2.38,2.85,3,2.4,2.88,3,2.4,2.8,3.25,2.5,2.88,3.2,2.38,2.88,3.1,2.38,32,3.2,2.93,3.2,3.06,2.53,2.43,20,2.5,2.32,1.63,1.55,13,0,2.2,2.09,1.78,1.7
F1,28/03/10,Lille,Montpellier,4,1,H,1,0,H,17,7,8,2,17,20,5,3,2,5,0,0,1.8,3.4,4.75,1.8,3.3,4.5,1.8,3.2,4.5,1.85,3.4,4,1.73,3.2,4.33,1.8,3.2,4.33,1.8,3.2,4.33,1.83,3.5,4.33,1.8,3.4,4.5,1.83,3.3,4.2,29,1.87,1.81,3.46,3.29,5.05,4.5,25,2.15,2.05,1.81,1.73,11,-0.5,1.87,1.83,2.08,2.03
F1,28/03/10,Lorient,St Etienne,4,0,H,2,0,H,11,15,8,7,13,19,2,3,1,1,0,0,2.05,3.1,4,2,3.2,3.75,1.9,3.2,4,2,3,4,1.83,3.2,3.75,1.9,3.2,3.8,2.05,3,3.6,2.05,3.25,3.75,2,3.2,3.75,2,3.1,3.75,31,2.1,2,3.34,3.16,4.1,3.8,20,2.38,2.28,1.61,1.56,12,-0.5,2.11,2.06,1.84,1.8
F1,28/03/10,Nancy,Lens,5,1,H,2,0,H,17,7,7,1,18,15,3,3,2,4,0,0,2.3,3.1,3.3,2.25,3.1,3.2,2.25,3,3.2,2.3,2.9,3.3,2.25,3,2.88,2.2,3.1,3.1,2.25,3,3.2,2.2,3.25,3.25,2.3,3,3.2,2.3,3.1,3,31,2.43,2.28,3.24,3.07,3.5,3.16,19,2.46,2.28,1.62,1.56,13,0,1.7,1.62,2.35,2.24
F1,28/03/10,Paris SG,Boulogne,3,0,H,2,0,H,20,4,6,0,17,16,6,0,0,0,0,1,1.4,4.2,9,1.4,4.05,8.25,1.4,4,8,1.5,3.8,6.7,1.33,4,8,1.4,4,7.5,1.4,4,8,1.44,4,8,1.4,4,9,1.4,4,8,31,1.45,1.4,4.41,4.05,10,8.46,27,2.15,2.04,1.81,1.74,11,-1.25,2.01,1.96,1.96,1.91
F1,28/03/10,Toulouse,Nice,0,2,A,0,1,A,7,9,0,4,16,12,8,3,4,2,1,0,1.83,3.3,4.75,1.85,3.2,4.4,1.85,3.2,4.25,1.8,3.2,4.6,1.83,3,4,1.85,3.2,4,1.83,3.2,4.2,1.83,3.4,4.5,1.83,3.25,4.5,1.91,3.2,4,31,1.9,1.83,3.59,3.26,4.86,4.41,19,2.63,2.42,1.57,1.51,11,-0.5,1.9,1.82,2.11,2.04
F1,29/03/10,Monaco,Auxerre,0,0,D,0,0,D,9,12,1,1,18,12,5,2,1,1,0,0,2.4,3,3.2,2.4,2.95,3.1,2.4,3,3,2.5,3.1,2.8,2.25,3,2.88,2.4,3,2.85,2.4,3,2.88,2.4,3.2,3,2.38,3,3,2.4,3,2.88,31,2.52,2.43,3.11,3.03,3.25,2.97,20,2.62,2.43,1.6,1.5,13,0,1.8,1.71,2.2,2.08
F1,03/04/10,Bordeaux,Nancy,1,2,A,1,1,D,16,11,2,3,10,17,9,4,1,2,0,0,1.45,4.2,7,1.44,4,7.25,1.42,4.1,7,1.4,4.3,7.5,1.36,4,7,1.4,4.2,7,1.4,4,7.5,1.4,4.33,8.5,1.44,3.75,8,1.44,4,7,37,1.51,1.45,4.3,3.95,8,7.27,32,2.05,1.95,1.88,1.79,10,-1,1.94,1.88,2.03,1.98
