Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
SP1,25/02/12,Malaga,Zaragoza,5,1,H,1,1,D,18,14,9,3,12,25,9,1,1,3,0,0,1.44,4.2,7.5,1.48,4,7,1.5,3.75,7,1.5,3.9,5.5,1.5,4,6,1.5,4,6.5,1.5,4.2,6.5,1.53,4,6.5,1.5,4.33,7.5,1.53,3.8,7,38,1.53,1.48,4.36,4.03,8.1,6.9,35,1.96,1.88,2,1.9,21,-1,1.88,1.79,2.15,2.07
SP1,25/02/12,Santander,Sp Gijon,1,1,D,0,1,A,19,15,7,5,17,18,11,4,1,3,0,0,2.05,3.25,3.75,2.05,3.3,3.9,2.05,3.2,3.6,1.85,3.4,3.8,2,3.3,3.5,2,3.25,3.75,2,3.3,3.75,2.1,3.2,3.75,2.05,3.4,4,2.15,3.2,3.5,38,2.15,2.05,3.43,3.26,4.04,3.7,32,2.35,2.23,1.7,1.64,20,-0.5,2.1,2.05,1.85,1.82
SP1,26/02/12,Ath Madrid,Barcelona,1,2,A,0,1,A,10,7,5,3,22,12,6,2,7,5,0,0,7,4.33,1.44,6.5,4.6,1.48,6.5,4.33,1.44,6.5,3.9,1.45,5.5,4.2,1.5,6.5,4.333,1.45,7,4.33,1.44,7.5,4.33,1.44,7,4.6,1.5,6,4.2,1.53,38,7.5,6.55,4.65,4.29,1.53,1.47,24,1.65,1.57,2.52,2.28,19,1.25,1.82,1.78,2.19,2.08
SP1,26/02/12,Osasuna,Granada,2,1,H,2,1,H,15,16,4,7,19,11,5,5,3,4,1,0,1.91,3.3,4.2,1.83,3.3,4.5,1.9,3.3,4,1.85,3.4,3.8,1.8,3.4,4.33,1.9,3.4,4,1.91,3.3,4.2,1.91,3.3,4.33,2,3.4,4.3,1.91,3.4,4,38,2,1.92,3.45,3.32,4.5,4.09,33,2.25,2.16,1.75,1.68,19,-0.5,2,1.96,1.93,1.9
SP1,26/02/12,Sociedad,Mallorca,1,0,H,0,0,D,13,12,1,3,8,14,5,8,2,4,0,0,2.1,3.25,3.5,2.1,3.2,3.5,2.15,3.25,3.3,2,3.2,3.4,2.1,3.2,3.4,2.1,3.2,3.5,2.2,3.25,3.3,2.15,3.25,3.6,2.2,3.3,3.6,2.15,3.25,3.5,38,2.24,2.14,3.37,3.22,3.75,3.43,33,2.33,2.2,1.72,1.65,20,-0.25,1.95,1.88,2.03,1.97
SP1,26/02/12,Valencia,Sevilla,1,2,A,1,1,D,10,11,5,4,22,15,8,4,3,2,0,0,1.75,3.5,4.75,1.75,3.6,4.5,1.85,3.5,4,1.8,3.4,4,1.75,3.5,4.33,1.8,3.5,4.333,1.75,3.5,4.75,1.83,3.5,4.5,1.83,3.7,4.75,1.8,3.5,4.5,38,1.87,1.8,3.75,3.52,5,4.42,35,2.02,1.91,1.95,1.87,17,-0.75,2.11,2.06,1.85,1.8
SP1,26/02/12,Vallecano,Real Madrid,0,1,A,0,0,D,7,9,1,3,17,16,12,5,3,6,1,0,8,4.75,1.36,8.5,5,1.33,8,4.75,1.35,8.3,4.8,1.32,7.5,5,1.33,9,4.75,1.333,10,5,1.3,9,5,1.33,9,5,1.36,8,4.5,1.4,38,10,8.56,5.17,4.75,1.41,1.35,24,1.53,1.47,2.75,2.53,21,1.5,1.87,1.8,2.13,2.06
SP1,26/02/12,Villarreal,Ath Bilbao,2,2,D,1,0,H,21,13,8,6,22,18,5,7,1,4,0,0,2.25,3.25,3.2,2.3,3.25,3.25,2.3,3.25,3,2.2,3.3,2.9,2.38,3.25,2.8,2.3,3.2,3.1,2.38,3.25,3,2.3,3.4,3,2.3,3.3,3.4,2.4,3.3,2.9,38,2.4,2.3,3.4,3.25,3.43,3.07,34,2.08,1.99,1.92,1.81,20,-0.25,2.02,1.98,1.93,1.87
SP1,03/03/12,Barcelona,Sp Gijon,3,1,H,1,0,H,15,4,5,1,11,23,13,1,4,7,1,0,1.08,11,26,1.08,10,21,1.08,10,21,1.07,7.5,20,1.1,8.5,23,1.083,10,21,1.1,9,23,1.1,10,23,1.1,12,29,1.11,9,23,41,1.11,1.08,13,10.31,31,22.71,28,1.38,1.29,3.65,3.33,20,-2.75,2.05,1.98,1.92,1.88
SP1,03/03/12,Getafe,Malaga,1,3,A,1,0,H,17,9,6,7,16,20,2,2,3,4,0,0,2.4,3.2,3,2.4,3.3,3,2.45,3.2,2.8,2.3,3.2,2.8,2.5,3.3,2.75,2.45,3.3,2.75,2.4,3.25,2.9,2.5,3.25,2.88,2.5,3.3,3.1,2.5,3.25,2.8,41,2.54,2.45,3.4,3.25,3.1,2.84,38,2.1,2.01,1.88,1.78,22,-0.25,2.14,2.08,1.84,1.79
SP1,03/03/12,Mallorca,Osasuna,1,1,D,0,1,A,14,9,2,2,15,13,8,8,2,3,0,0,1.91,3.3,4.2,1.87,3.3,4.33,1.85,3.3,4.25,2,3.3,3.3,1.91,3.4,4,1.9,3.4,4,1.85,3.25,4.6,1.95,3.3,4.2,1.9,3.4,4.75,1.91,3.3,4.2,41,2,1.89,3.46,3.34,4.8,4.23,35,2.43,2.25,1.7,1.62,22,-0.5,1.95,1.88,2.04,1.98
SP1,03/03/12,Sevilla,Ath Madrid,1,1,D,0,1,A,20,9,5,6,14,21,1,6,2,5,0,0,2.38,3.25,3,2.3,3.4,3.1,2.3,3.25,3,2,3.4,3.2,2.2,3.3,3.2,2.4,3.3,2.85,2.4,3.25,2.9,2.25,3.4,3.2,2.4,3.25,3.2,2.3,3.3,3.1,41,2.42,2.34,3.4,3.27,3.24,3.02,38,5.4,2.12,1.81,1.75,23,-0.25,2.1,2.02,1.88,1.83
SP1,03/03/12,Vallecano,Santander,4,2,H,1,2,A,22,9,13,3,15,13,4,3,4,4,0,1,1.83,3.4,4.5,1.8,3.4,4.5,1.83,3.4,4.2,1.9,3.3,3.7,1.9,3.3,4.2,1.85,3.4,4.2,1.85,3.5,4.33,1.87,3.4,4.33,1.83,3.6,4.75,1.83,3.4,4.5,41,1.9,1.83,3.7,3.44,4.94,4.35,35,2.11,2.03,1.85,1.76,21,-0.5,1.87,1.82,2.09,2.04
SP1,04/03/12,Ath Bilbao,Sociedad,2,0,H,1,0,H,14,16,7,4,13,12,7,10,4,6,0,0,1.62,3.6,6,1.65,3.75,5,1.62,3.6,5.5,1.65,3.5,4.6,1.67,3.75,5,1.615,3.6,5.75,1.65,3.6,5.5,1.67,3.6,5.5,1.62,4.1,6,1.62,3.75,5.5,41,1.67,1.62,4.12,3.68,6.2,5.6,35,1.83,1.75,2.16,2.05,21,-0.75,1.83,1.78,2.16,2.07
SP1,04/03/12,Granada,Valencia,0,1,A,0,1,A,8,5,3,2,11,22,6,1,4,9,0,0,3.5,3.3,2.1,3.5,3.4,2.05,3.4,3.25,2.1,3,3.2,2.2,3.6,3.4,2,3.3,3.3,2.15,3.4,3.25,2.15,3.4,3.3,2.2,3.6,3.5,2.15,3.3,3.3,2.2,41,3.75,3.44,3.52,3.32,2.2,2.1,37,2.08,1.97,1.93,1.82,19,0.25,2.13,2.05,1.85,1.81
SP1,04/03/12,Real Madrid,Espanol,5,0,H,2,0,H,22,6,12,1,18,14,10,3,1,3,0,0,1.13,8,21,1.12,8,19,1.12,8,17,1.1,7.5,16,1.12,8.5,17,1.125,8,17,1.12,8.5,19,1.13,8.5,19,1.13,9.5,23,1.12,8.5,19,41,1.15,1.12,10,8.42,23,18.42,28,1.34,1.29,3.9,3.36,22,-2.5,2.04,1.99,1.91,1.87
SP1,04/03/12,Zaragoza,Villarreal,2,1,H,0,1,A,12,11,4,5,20,18,5,3,2,3,0,0,3.1,3.25,2.3,3,3.3,2.4,2.85,3.2,2.4,3.1,3.3,2.1,3,3.2,2.38,2.9,3.25,2.375,2.9,3.25,2.4,3,3.25,2.4,3.12,3.3,2.4,2.88,3.2,2.5,41,3.23,2.99,3.47,3.26,2.5,2.35,35,2.2,2.11,1.8,1.7,23,0.25,1.89,1.84,2.06,2.01
SP1,05/03/12,Levante,Betis,3,1,H,2,1,H,7,16,4,5,20,7,2,7,5,3,0,0,2.5,3.2,2.88,2.35,3.1,3.1,2.4,3.2,2.85,2.2,3.2,3,2.3,3.2,3.1,2.4,3.2,2.9,2.4,3.25,2.9,2.4,3.25,3,2.6,3.25,3,2.3,3.25,3,40,2.6,2.43,3.4,3.2,3.1,2.92,34,2.25,2.11,1.8,1.7,21,-0.25,2.19,2.11,1.8,1.76
SP1,10/03/12,Betis,Real Madrid,2,3,A,1,1,D,14,20,6,10,13,15,3,5,1,3,0,0,7,4.33,1.44,6.75,4.4,1.44,6.5,4.33,1.45,5.7,3.8,1.5,7.5,4.5,1.4,6.5,4.333,1.45,7,4.75,1.4,7.5,4.5,1.4,7.5,4.75,1.45,7.5,4.5,1.4,37,7.9,6.93,4.75,4.38,1.5,1.44,25,1.63,1.53,2.5,2.39,19,1.25,1.86,1.82,2.1,2.03
SP1,10/03/12,Malaga,Levante,1,0,H,0,0,D,24,10,4,3,11,16,11,2,4,2,0,0,1.53,3.8,6.5,1.55,3.9,6,1.55,3.75,6,1.57,3.7,5.3,1.62,4,5,1.55,3.75,6.25,1.57,3.75,6,1.57,3.9,6,1.57,4.1,6.5,1.62,3.75,5.5,37,1.62,1.56,4.15,3.81,7.1,6.11,34,1.91,1.81,2.11,1.98,21,-1,2.01,1.96,1.96,1.88
SP1,10/03/12,Sociedad,Zaragoza,3,0,H,3,0,H,13,7,7,2,14,15,4,2,2,1,0,1,1.73,3.6,4.75,1.75,3.5,4.75,1.75,3.5,4.5,1.75,3.4,4.3,1.8,3.6,4.33,1.75,3.5,4.6,1.75,3.6,4.5,1.83,3.4,4.5,1.8,3.7,5,1.75,3.5,4.5,37,1.83,1.78,3.7,3.53,5.2,4.51,35,2.05,1.95,1.92,1.84,16,-0.75,2.06,2.01,1.89,1.84
SP1,10/03/12,Sp Gijon,Sevilla,1,0,H,1,0,H,15,18,7,3,21,7,5,7,6,4,0,1,3.25,3.3,2.2,3.4,3.3,2.2,3.4,3.25,2.1,3.2,3.2,2.1,3.1,3.3,2.25,3.3,3.3,2.15,3.3,3.25,2.2,3.5,3.2,2.2,3.4,3.6,2.2,3.1,3.3,2.3,37,3.5,3.29,3.6,3.28,2.3,2.18,33,2.2,2.04,1.83,1.75,20,0.25,2.01,1.95,1.95,1.89
SP1,11/03/12,Ath Madrid,Granada,2,0,H,1,0,H,14,10,3,3,16,10,9,4,2,2,0,1,1.33,4.75,10,1.35,4.6,9,1.36,4.5,8,1.4,4.1,7,1.4,4.5,7.5,1.333,4.75,9,1.36,4.75,8,1.36,4.5,9,1.36,5.2,10,1.36,4.75,7.5,34,1.4,1.35,5.2,4.67,11,8.71,30,1.73,1.65,2.3,2.19,18,-1.5,2.02,1.98,1.93,1.87
SP1,11/03/12,Espanol,Vallecano,5,1,H,4,0,H,17,13,10,6,26,23,3,6,4,2,0,0,2.1,3.4,3.4,2.1,3.3,3.7,2.1,3.2,3.5,2,3.3,3.3,1.91,3.4,3.75,2.05,3.3,3.6,1.95,3.5,3.75,2.05,3.3,3.75,2.15,3.4,3.7,2,3.4,3.6,37,2.2,2.07,3.5,3.32,3.85,3.55,35,2.02,1.93,1.93,1.85,16,-0.5,2.16,2.1,1.81,1.77
SP1,11/03/12,Osasuna,Ath Bilbao,2,1,H,2,0,H,17,17,6,4,17,22,8,7,2,7,0,0,2.8,3.25,2.5,2.85,3.25,2.55,2.7,3.1,2.6,2.45,3.2,2.65,2.6,3.3,2.6,2.75,3.2,2.55,2.65,3.2,2.62,2.63,3.2,2.75,2.9,3.3,2.6,2.62,3.25,2.6,35,2.94,2.76,3.35,3.21,2.75,2.53,32,2.2,2.06,1.8,1.73,16,0,2.17,2.02,1.9,1.79
SP1,11/03/12,Santander,Barcelona,0,2,A,0,1,A,1,23,0,8,21,14,3,6,6,0,0,0,13,6,1.22,12.5,5.25,1.25,11,5.5,1.25,9,5,1.28,12,6,1.22,13,5.25,1.2,12,5.5,1.25,13,5.75,1.25,15,6.25,1.25,12,5,1.25,37,17,12.58,6.4,5.78,1.28,1.23,28,1.65,1.59,2.55,2.29,20,1.75,2.08,2,1.92,1.85
SP1,11/03/12,Valencia,Mallorca,2,2,D,2,0,H,23,9,8,4,13,13,13,6,1,4,1,0,1.5,4,7,1.55,3.9,6,1.5,4,6,1.45,3.9,6.5,1.5,4.2,6,1.5,4.2,6,1.5,4,6.6,1.5,4,7,1.5,4.33,7.5,1.53,4,6,34,1.55,1.5,4.33,3.98,7.5,6.56,33,1.95,1.82,2.02,1.96,19,-1,1.96,1.88,2.03,1.96
SP1,12/03/12,Villarreal,Getafe,1,2,A,1,1,D,16,7,4,4,12,11,4,4,3,3,0,0,1.91,3.4,4,1.91,3.4,4.33,1.9,3.3,4,1.85,3.4,3.8,1.91,3.4,4,1.9,3.4,4,1.85,3.4,4.33,1.91,3.3,4.33,1.95,3.5,4.2,1.91,3.4,3.8,35,2.01,1.92,3.55,3.37,4.5,3.95,33,2.16,2,1.85,1.78,15,-0.5,2.03,1.98,1.93,1.88
SP1,17/03/12,Getafe,Sociedad,1,0,H,0,0,D,11,16,1,5,14,18,5,9,4,4,0,0,1.95,3.3,4,1.95,3.25,4,1.95,3.4,3.75,1.9,3.3,3.7,2,3.4,3.6,1.909,3.35,4,2,3.3,3.75,2,3.3,4,1.95,3.5,4.33,1.91,3.4,4,39,2,1.94,3.53,3.35,4.4,3.97,37,2.26,2.15,1.78,1.68,19,-0.5,2,1.94,1.98,1.93
SP1,17/03/12,Granada,Sp Gijon,2,1,H,2,0,H,13,8,4,2,15,11,5,3,0,1,1,0,2,3.3,3.8,1.95,3.25,4,2,3.25,3.75,2.1,3.2,3.2,2.05,3.3,3.6,2.05,3.25,3.6,2,3.3,3.75,2.1,3.3,3.6,2.05,3.4,4.1,2.05,3.3,3.6,39,2.11,2.03,3.47,3.29,4.13,3.71,33,2.28,2.19,1.75,1.66,18,-0.5,2.07,2.02,1.89,1.85
SP1,17/03/12,Sevilla,Barcelona,0,2,A,0,2,A,12,17,2,9,15,12,7,4,3,3,0,0,8.5,4.75,1.36,7.75,5,1.35,7.5,4.75,1.36,7,4.1,1.4,7.5,5,1.36,7.5,4.8,1.363,8,4.75,1.36,7.5,4.75,1.4,9,5.2,1.36,8.5,4.75,1.36,39,9.23,7.98,5.3,4.85,1.4,1.37,27,1.57,1.5,2.65,2.48,21,1.5,1.87,1.81,2.13,2.05
SP1,17/03/12,Vallecano,Betis,3,0,H,0,0,D,13,7,7,2,19,25,7,3,2,2,0,0,2.2,3.3,3.3,2.2,3.25,3.5,2.2,3.25,3.2,2.1,3.2,3.2,2.15,3.3,3.3,2.2,3.3,3.2,2.2,3.3,3.25,2.15,3.3,3.5,2.3,3.4,3.25,2.2,3.3,3.3,39,2.37,2.25,3.45,3.27,3.5,3.17,34,2.05,1.96,1.94,1.82,20,-0.25,2.05,2,1.93,1.87
SP1,17/03/12,Zaragoza,Osasuna,1,1,D,0,0,D,17,9,3,3,18,15,4,4,5,2,0,0,2.5,3.2,2.88,2.5,3.25,2.75,2.4,3.25,2.85,2.5,3.2,2.6,2.5,3.3,2.75,2.5,3.2,2.8,2.45,3.2,2.88,2.38,3.25,3,2.5,3.3,3,2.5,3.25,2.8,39,2.6,2.46,3.38,3.24,3.04,2.85,33,2.34,2.19,1.72,1.66,22,0,1.84,1.78,2.15,2.06
SP1,18/03/12,Ath Bilbao,Valencia,0,3,A,0,1,A,11,22,3,7,16,25,5,3,3,6,1,0,2.25,3.4,3.1,2.2,3.3,3.2,2.3,3.25,3,2.3,3.2,2.8,2.3,3.4,2.8,2.25,3.3,3.1,2.25,3.25,3.2,2.3,3.4,3,2.3,3.4,3.3,2.3,3.4,3,37,2.33,2.27,3.46,3.29,3.35,3.08,34,1.97,1.9,1.97,1.89,18,-0.25,2.03,1.99,1.93,1.88
SP1,18/03/12,Levante,Villarreal,1,0,H,0,0,D,11,6,4,1,14,18,10,3,3,4,0,1,2.4,3.2,3,2.45,3.1,2.95,2.4,3.25,2.85,2.5,3.2,2.6,2.38,3.2,3,2.4,3.25,2.875,2.4,3.2,3,2.5,3.25,2.9,2.5,3.3,3.1,2.3,3.3,3.1,39,2.52,2.43,3.35,3.24,3.13,2.9,33,2.2,2.12,1.81,1.7,20,-0.25,2.17,2.1,1.82,1.78
SP1,18/03/12,Mallorca,Ath Madrid,2,1,H,0,0,D,9,25,3,8,18,10,2,10,4,1,1,0,3,3.25,2.38,3.1,3.2,2.4,2.9,3.25,2.35,2.8,3.2,2.3,2.9,3.25,2.4,2.9,3.2,2.4,3,3.2,2.4,2.88,3.3,2.5,3.2,3.3,2.4,2.8,3.25,2.5,37,3.24,2.95,3.5,3.24,2.5,2.38,33,2.25,2.12,1.75,1.7,18,0.25,1.9,1.85,2.1,2.02
SP1,18/03/12,Real Madrid,Malaga,1,1,D,1,0,H,18,5,6,2,21,9,5,3,2,1,0,0,1.17,7.5,14,1.2,6.5,12,1.2,6,13,1.15,6.2,14,1.17,7.5,13,1.181,7,12,1.18,6.5,15,1.17,7,17,1.18,8.5,15,1.17,7,15,39,1.2,1.18,8.44,6.86,17,14.02,25,1.35,1.29,3.9,3.3,19,-2,1.78,1.74,2.22,2.15
SP1,19/03/12,Espanol,Santander,3,1,H,2,1,H,15,8,7,3,15,21,6,2,4,2,0,1,1.67,3.75,5,1.62,3.6,5.75,1.67,3.6,5,1.7,3.5,4.4,1.7,3.6,5,1.65,3.6,5.25,1.7,3.6,5,1.73,3.6,5,1.7,3.75,5.75,1.67,3.6,5,36,1.73,1.68,3.8,3.59,5.75,5.1,29,2.2,2.07,1.82,1.73,19,-0.75,1.93,1.89,2.03,1.98
SP1,20/03/12,Barcelona,Granada,5,3,H,2,0,H,18,6,8,3,10,13,4,2,2,7,1,0,1.05,13,34,1.05,12,29,1.06,11,23,1.05,10,25,1.07,11,23,1.04,13,29,1.05,13,34,1.05,12,41,1.05,19,67,1.06,11,34,35,1.07,1.05,19,13.76,56,33.22,26,1.24,1.21,4.8,4.06,19,-3,1.75,1.69,2.29,2.22
SP1,20/03/12,Osasuna,Getafe,0,0,D,0,0,D,19,12,7,2,16,15,4,5,2,0,0,0,2.2,3.2,3.4,2.15,3.4,3.5,2.05,3.25,3.5,2,3.3,3.3,2.05,3.3,3.6,2.05,3.3,3.55,2.1,3.25,3.6,2.1,3.25,3.75,2.2,3.3,3.6,2.1,3.3,3.5,38,2.25,2.13,3.4,3.28,3.75,3.47,35,2.32,2.19,1.72,1.67,21,-0.25,1.92,1.86,2.06,2
SP1,21/03/12,Ath Madrid,Ath Bilbao,2,1,H,0,0,D,21,3,8,2,18,8,5,5,4,3,0,0,1.8,3.5,4.5,1.83,3.6,4.4,1.83,3.5,4,1.9,3.3,3.7,1.85,3.6,4,1.75,3.75,4.333,1.8,3.75,4.2,1.83,3.6,4.33,1.8,3.8,4.6,1.85,3.6,4,38,1.9,1.81,3.86,3.61,4.66,4.23,33,1.88,1.76,2.14,2.03,18,-0.5,1.83,1.8,2.14,2.08
SP1,21/03/12,Sociedad,Levante,1,3,A,1,2,A,9,10,3,6,10,19,7,3,2,6,1,0,2,3.4,3.75,2,3.25,3.8,2.1,3.25,3.4,2.1,3.2,3.2,2.1,3.4,3.3,2.05,3.3,3.6,2.05,3.4,3.6,2,3.4,3.75,2.05,3.4,4,2.05,3.3,3.6,38,2.1,2.04,3.46,3.36,4.08,3.58,33,2.18,2.08,1.81,1.72,19,-0.5,2.08,2.03,1.88,1.84
SP1,21/03/12,Sp Gijon,Mallorca,2,3,A,1,1,D,22,11,6,4,20,20,9,3,2,4,0,0,2.38,3.25,3,2.4,3.4,2.95,2.45,3.25,2.75,2.4,3.2,2.7,2.25,3.3,3.1,2.4,3.25,2.875,2.4,3.2,3,2.3,3.25,3.25,2.4,3.3,3.2,2.38,3.2,3,38,2.5,2.39,3.37,3.23,3.25,2.97,33,2.32,2.21,1.71,1.65,20,-0.25,2.12,2.03,1.89,1.83
SP1,21/03/12,Valencia,Zaragoza,1,2,A,1,1,D,28,6,10,2,9,10,9,0,3,4,0,2,1.29,5,11,1.3,5,10,1.3,5,9,1.3,4.8,8.5,1.3,5,10,1.3,5,9.5,1.3,5.5,9.5,1.3,5,11,1.29,5.75,13,1.3,5,10,38,1.33,1.29,5.84,5.19,12.8,10.38,33,1.72,1.61,2.42,2.26,22,-1.5,1.9,1.83,2.09,2.03
SP1,21/03/12,Villarreal,Real Madrid,1,1,D,0,0,D,10,22,2,8,23,17,5,8,5,5,0,2,8.5,4.75,1.36,7.5,4.5,1.4,7,4.5,1.4,7,4.1,1.4,7,4.8,1.4,7.5,4.8,1.363,7,4.8,1.4,8.5,5,1.33,8.5,5.5,1.36,8.5,4.75,1.36,38,9.25,8.08,5.31,4.61,1.41,1.38,27,1.55,1.46,2.7,2.58,20,1.25,2.13,2.05,1.88,1.81
SP1,22/03/12,Betis,Espanol,1,1,D,0,0,D,9,12,2,4,15,17,3,4,1,2,0,0,1.91,3.4,4,1.95,3.3,3.9,2,3.3,3.6,2,3.3,3.3,2.1,3.4,3.3,2,3.4,3.6,2,3.4,3.8,2,3.4,3.8,2,3.5,4.1,2.05,3.3,3.6,36,2.1,2,3.58,3.39,4.1,3.66,33,2.11,2.04,1.85,1.76,17,-0.5,2.03,1.99,1.92,1.88
SP1,22/03/12,Malaga,Vallecano,4,2,H,1,1,D,15,11,6,7,9,14,7,4,3,4,0,0,1.67,3.75,5,1.67,3.6,5.25,1.7,3.6,4.75,1.65,3.5,4.6,1.6,4,5,1.65,3.75,5,1.7,4,4.5,1.67,3.75,5,1.7,4.1,5.25,1.73,3.6,4.75,36,1.73,1.67,4.14,3.69,5.5,5.06,33,1.69,1.63,2.36,2.24,19,-0.75,1.93,1.88,2.03,1.97
SP1,22/03/12,Santander,Sevilla,0,3,A,0,1,A,9,19,3,7,14,13,6,6,4,3,1,0,3.2,3.25,2.25,3.3,3.2,2.2,3,3.2,2.3,2.8,3.2,2.3,3,3.2,2.38,3.1,3.25,2.25,3.2,3.2,2.3,3.1,3.25,2.3,3.3,3.4,2.3,2.9,3.25,2.4,34,3.3,3.09,3.4,3.22,2.4,2.28,31,2.25,2.11,1.78,1.7,18,0.25,1.97,1.91,1.99,1.94
SP1,24/03/12,Getafe,Valencia,3,1,H,3,1,H,9,10,4,4,20,15,1,9,3,6,0,0,2.8,3.25,2.5,2.9,3.4,2.45,2.9,3.25,2.35,2.8,3.2,2.3,3,3.25,2.3,2.875,3.3,2.375,3.1,3.1,2.4,3,3.3,2.38,3,3.3,2.5,3,3.25,2.3,38,3.1,2.91,3.5,3.27,2.57,2.4,36,2.1,1.93,1.94,1.86,21,0,2.14,2.07,1.85,1.76
SP1,24/03/12,Mallorca,Barcelona,0,2,A,0,1,A,10,18,2,6,17,6,5,8,2,1,0,1,13,6,1.22,12,6,1.22,12,6,1.22,11,5.3,1.22,12,5.5,1.25,13,6.25,1.2,13,6,1.22,13,6,1.22,15,6.5,1.22,11,6,1.22,38,15.6,13.06,7,5.95,1.25,1.22,29,1.53,1.45,2.8,2.63,21,1.75,2.05,2,1.9,1.85
SP1,24/03/12,Real Madrid,Sociedad,5,1,H,3,1,H,19,11,10,4,14,8,9,3,1,4,0,0,1.13,8,21,1.12,8.25,18,1.1,8.5,21,1.12,7,14,1.12,8,17,1.1,9,19,1.14,7.5,17,1.11,9,23,1.14,9,21,1.12,8,17,38,1.16,1.12,9.7,8.23,23,18.75,26,1.38,1.32,3.5,3.26,18,-2.5,2.25,2.17,1.8,1.72
SP1,25/03/12,Ath Bilbao,Sp Gijon,1,1,D,0,0,D,12,11,4,4,15,18,2,3,2,4,0,0,1.36,4.5,9,1.35,4.75,8.5,1.4,4.33,7.5,1.4,4.1,7,1.44,4.2,7,1.363,4.5,8.5,1.4,4.2,9,1.4,4.5,8,1.4,5,9,1.4,4.33,7.5,38,1.41,1.38,4.9,4.42,9.8,8.38,35,1.73,1.67,2.3,2.16,21,-1.25,1.95,1.89,2.01,1.95
SP1,25/03/12,Betis,Santander,1,1,D,1,0,H,18,11,7,5,12,20,3,9,3,5,0,0,1.67,3.75,5,1.6,3.7,5.75,1.7,3.5,5,1.65,3.5,4.6,1.77,3.6,4.33,1.666,3.6,5.2,1.67,3.5,5.5,1.67,3.6,5.5,1.67,4,5.75,1.67,3.6,4.75,38,1.7,1.64,4.11,3.69,6.51,5.38,36,2.01,1.97,1.95,1.82,20,-1,2.19,2.06,1.88,1.8
SP1,25/03/12,Espanol,Malaga,1,2,A,1,0,H,8,12,3,6,17,10,6,6,3,1,0,0,2.38,3.25,3,2.4,3.4,2.95,2.35,3.25,2.9,2.3,3.2,2.8,2.4,3.3,2.8,2.4,3.3,2.85,2.4,3.2,3,2.4,3.3,3,2.5,3.4,3,2.4,3.25,2.8,38,2.5,2.38,3.48,3.25,3.1,2.93,36,1.97,1.87,1.97,1.91,20,-0.25,2.16,2.1,1.81,1.77
SP1,25/03/12,Levante,Osasuna,0,2,A,0,1,A,20,12,7,6,12,14,5,6,2,2,0,0,2.1,3.3,3.5,2.05,3.3,3.6,2,3.3,3.6,1.95,3.3,3.6,2,3.3,3.6,2.1,3.5,3.25,2.1,3.3,3.5,2.15,3.25,3.6,2.15,3.4,3.6,2,3.3,3.6,38,2.18,2.09,3.55,3.31,3.75,3.45,35,2.12,2.01,1.83,1.78,19,-0.25,1.89,1.85,2.07,2.01
SP1,25/03/12,Vallecano,Villarreal,0,2,A,0,1,A,19,13,4,5,18,14,7,3,3,1,0,0,2.1,3.4,3.4,2.15,3.3,3.6,2.2,3.2,3.25,2.2,3.2,3,2.2,3.3,3.1,2.2,3.4,3.1,2.2,3.2,3.4,2.25,3.3,3.3,2.15,3.5,3.6,2.1,3.3,3.3,37,2.25,2.15,3.61,3.3,3.64,3.35,36,1.95,1.88,2.02,1.9,21,-0.25,1.93,1.83,2.09,2.02
SP1,25/03/12,Zaragoza,Ath Madrid,1,0,H,0,0,D,12,12,3,2,14,19,6,9,0,5,0,0,4.5,3.5,1.8,4.6,3.5,1.76,4,3.5,1.85,4,3.4,1.8,3.8,3.5,1.85,4.2,3.6,1.8,4.5,3.3,1.85,4.33,3.6,1.83,5,3.75,1.8,4,3.5,1.83,38,5.06,4.46,3.79,3.5,1.85,1.79,36,2.05,1.93,1.94,1.85,18,0.75,1.93,1.88,2.03,1.98
SP1,26/03/12,Granada,Sevilla,0,3,A,0,1,A,20,21,4,10,10,15,12,1,4,4,0,0,3,3.25,2.38,3.1,3.2,2.4,2.8,3.2,2.45,2.7,3.2,2.4,2.88,3.2,2.4,2.85,3.2,2.45,3.1,3.1,2.4,2.88,3.25,2.5,3.2,3.3,2.4,2.7,3.2,2.5,35,3.14,2.92,3.45,3.24,2.5,2.4,32,2.25,2.13,1.8,1.69,20,0,2.21,2.12,1.8,1.73
