Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E2,25/02/03,Luton,Plymouth,1,0,H,0,0,D,T Bates,11,7,6,2,17,14,7,5,1,0,0,0,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,,,,,,,,,,,,
E2,25/02/03,Port Vale,Cardiff,0,2,A,0,1,A,P Taylor,6,7,2,4,9,7,2,9,3,3,0,0,2.8,3.25,2.2,2.875,3.2,2.2,3.5,3.2,1.9,,,,,,,,,,,,,,,
E2,01/03/03,Blackpool,Wycombe,1,0,H,1,0,H,P Prosser,6,9,4,3,20,20,4,4,2,1,1,0,1.727,3.5,4,1.8,3.35,4,1.75,3.2,3.5,1.73,3.4,4,1.73,3.4,4,1.75,3.4,4,1.72,3.2,4.33,,,
E2,01/03/03,Brentford,Tranmere,1,2,A,0,1,A,M Cooper,12,11,8,9,11,7,6,10,0,1,0,0,2.3,3.2,2.7,2.37,3.3,2.65,2.3,3,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,,,
E2,01/03/03,Bristol City,Cheltenham,3,1,H,2,1,H,L Cable,10,3,7,2,12,22,9,4,0,4,0,0,1.5,3.5,6,1.52,3.6,6,1.5,3.5,4.5,1.5,3.4,6,1.5,3.5,6,1.5,3.5,6,1.57,3.5,5,,,
E2,01/03/03,Colchester,Port Vale,4,1,H,2,0,H,S Mathieson,12,17,8,8,10,15,8,5,2,2,0,0,2,3.25,3.25,2,3.25,3.4,2,3,2.9,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,,,
E2,01/03/03,Crewe,Peterboro,0,1,A,0,0,D,L Mason,10,12,6,4,9,13,4,10,2,2,0,0,1.444,3.75,6.5,1.48,3.75,6.25,1.45,3.5,5,1.4,3.75,7,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,,,
E2,01/03/03,Huddersfield,Northampton,2,0,H,2,0,H,M Jones,11,9,6,6,13,17,9,5,1,0,0,0,1.8,3.25,4,1.85,3.35,3.75,1.8,3,3.5,1.73,3.4,4,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6,,,,
E2,01/03/03,Mansfield,Oldham,0,1,A,0,0,D,P Taylor,10,3,3,1,14,8,5,2,5,3,2,1,2.7,3.2,2.3,3.1,3.3,2.1,2.9,3,2,2.75,3.25,2.2,2.8,3.25,2.2,2.875,3.2,2.2,2.8,3.4,2.1,,,,
E2,01/03/03,Notts County,Luton,2,1,H,0,0,D,M Messias,8,11,6,6,10,12,5,6,2,2,0,0,2.5,3.2,2.5,2.5,3.25,2.55,2.35,3,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.5,3.1,2.5,,,,
E2,01/03/03,Plymouth,Barnsley,1,1,D,1,0,H,P Rejer,17,11,9,7,7,19,8,2,0,0,0,0,1.727,3.5,4,1.8,3.35,4,1.7,3.2,3.7,1.67,3.4,4.33,1.8,3.25,4,1.8,3.25,4,1.72,3.2,4.33,,,,
E2,01/03/03,Stockport,Cardiff,1,1,D,1,0,H,P Dowd,10,8,7,3,11,12,7,12,0,0,0,0,4,3.25,1.8,3.35,3.3,2,3,3.1,1.9,3,3.4,2,3.25,3.25,2,3.25,3.25,2,4,3.4,1.72,,,,
E2,01/03/03,Swindon,QPR,3,1,H,1,1,D,S Baines,12,7,8,5,15,8,15,7,0,0,0,0,2.375,3.2,2.625,2.37,3.3,2.65,2.3,3,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,,,,
E2,01/03/03,Wigan,Chesterfield,3,1,H,2,0,H,C Webster,20,7,15,4,8,14,7,4,1,0,0,0,1.364,4,7.5,1.4,4,7.25,1.4,3.5,5.7,1.33,4,8,1.33,4.33,7.5,1.333,4.333,7.5,1.3,4.33,8,,,,
E2,04/03/03,Blackpool,Barnsley,1,2,A,0,1,A,J P Robinson,14,12,10,8,9,17,9,3,0,3,0,0,1.66,3.4,4.5,1.7,3.45,4.45,1.7,3.2,3.7,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.25,4.2,,,,
E2,04/03/03,Brentford,Cardiff,0,2,A,0,0,D,M Thorpe,4,10,0,2,9,10,6,8,0,0,0,0,2.75,3.25,2.25,2.85,3.25,2.25,2.9,2.9,2.1,2.75,3.2,2.25,2.8,3.25,2.2,2.8,3.25,2.2,3.2,3.2,2,,,,
E2,04/03/03,Bristol City,Oldham,2,0,H,0,0,D,T Parkes,14,5,11,0,10,13,9,3,0,0,0,0,2,3.25,3.25,2.25,3.25,2.85,2.2,3,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.1,3.25,3,2.2,3.3,2.7,,,,
E2,04/03/03,Colchester,Northampton,2,0,H,1,0,H,D Crick,10,5,5,1,5,13,4,1,0,3,0,0,1.8,3.25,4,1.8,3.35,4,1.75,3.2,3.5,1.62,3.5,4.5,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.4,3.6,,,,
E2,04/03/03,Crewe,Wycombe,4,2,H,2,1,H,A Bates,16,12,11,7,6,11,4,2,0,0,0,0,1.53,3.5,5.5,1.6,3.5,5.25,1.55,3.3,4.5,1.57,3.5,5,1.53,3.5,5.5,1.53,3.5,5.5,1.57,3.5,5,,,,
E2,04/03/03,Huddersfield,QPR,0,3,A,0,2,A,M Clattenburg,5,12,2,7,15,21,5,2,2,5,0,0,2.37,3.2,2.62,2.45,3.2,2.6,2.35,3,2.35,2.25,3.2,2.75,2.38,3.2,2.62,2.4,3.2,2.6,2.5,3.25,2.4,,,,
E2,04/03/03,Mansfield,Luton,3,2,H,2,1,H,C Wilkes,9,7,3,5,18,17,7,4,3,3,0,0,2.7,3.2,2.3,2.65,3.25,2.4,2.4,3,2.3,2.62,3.4,2.25,2.62,3.2,2.38,2.62,3.2,2.38,2.75,3.25,2.2,,,,
E2,04/03/03,Notts County,Port Vale,1,0,H,0,0,D,C Webster,8,6,5,1,16,10,2,2,1,2,0,0,1.83,3.25,3.75,1.85,3.35,3.75,1.85,3.1,3.2,1.73,3.5,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.4,3.5,,,,
E2,04/03/03,Plymouth,Peterboro,6,1,H,4,0,H,C Penton,25,6,13,1,15,19,13,1,1,4,0,0,1.8,3.25,4,1.85,3.3,3.85,1.8,3.1,3.4,1.91,3.25,3.4,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.6,,,,
E2,04/03/03,Stockport,Chesterfield,2,1,H,1,1,D,R Oliver,12,12,4,8,10,8,9,6,2,3,0,0,2,3.25,3.25,2.12,3.25,3.1,2,3,2.9,2.2,3.25,2.75,2,3.25,3.25,2,3.25,3.25,1.9,3.25,3.4,,,,
E2,04/03/03,Wigan,Tranmere,0,0,D,0,0,D,R Beeby,12,5,6,2,8,16,15,3,2,1,0,0,1.5,3.5,6,1.55,3.55,5.65,1.5,3.3,4.8,1.5,3.4,6,1.53,3.4,6,1.53,3.4,6,1.57,3.3,5.5,,,,
E2,08/03/03,Barnsley,Stockport,1,0,H,1,0,H,C Boyeson,6,6,4,3,19,11,4,2,3,2,0,0,1.833,3.25,3.75,1.85,3.3,3.65,1.85,3,3.3,1.73,3.4,4,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6,,,,
E2,08/03/03,Cardiff,Notts County,0,2,A,0,0,D,L Cable,17,7,11,5,12,18,6,7,1,3,0,0,1.5,3.5,6,1.55,3.5,5.5,1.5,3.3,4.8,1.44,3.6,6.5,1.5,3.5,6,1.5,3.5,6,1.5,3.4,6,,,,
E2,08/03/03,Cheltenham,Mansfield,3,1,H,2,0,H,S Mathieson,13,8,8,5,12,9,8,3,0,0,0,0,2.2,3.25,2.8,2.15,3.25,2.9,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.75,,,,
E2,08/03/03,Chesterfield,Plymouth,3,2,H,2,1,H,F Stretton,8,17,8,11,19,14,9,8,0,0,0,0,2.5,3.2,2.5,2.3,3.25,2.7,2.35,3,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.2,2.3,,,,
E2,08/03/03,Luton,Huddersfield,3,0,H,0,0,D,I Williamson,21,4,12,2,14,9,4,2,2,2,0,1,1.667,3.5,4.333,1.67,3.4,4.5,1.65,3.1,4,1.8,3.4,3.6,1.73,3.25,4.33,1.727,3.25,4.333,1.66,3.4,4.33,,,,
E2,08/03/03,Northampton,Swindon,1,0,H,0,0,D,A Leake,6,1,2,1,8,11,6,7,2,0,0,0,2.6,3.2,2.4,2.65,3.3,2.3,2.4,3,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.7,3.2,2.3,2.62,3.2,2.3,,,,
E2,08/03/03,Oldham,Colchester,2,0,H,2,0,H,P Danson,12,5,7,3,19,6,4,0,1,0,0,1,1.571,3.6,5,1.6,3.45,5.05,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5,1.615,3.4,5,1.66,3.4,4.33,,,,
E2,08/03/03,Peterboro,Wigan,1,1,D,0,0,D,P Crossley,6,19,4,11,10,9,4,7,0,2,0,0,3.25,3.25,2,3.5,3.3,1.9,3.3,3,1.85,3,3.2,2.1,3.5,3.25,1.91,3.5,3.25,1.909,3.6,3.3,1.83,,,,
E2,08/03/03,Port Vale,Blackpool,1,0,H,0,0,D,A Penn,4,8,2,4,9,9,8,3,3,3,0,1,2.7,3.2,2.3,2.7,3.3,2.25,2.35,3,2.35,2.75,3.25,2.2,2.62,3.2,2.38,2.7,3.2,2.3,2.5,3.25,2.4,,,,
E2,08/03/03,QPR,Bristol City,1,0,H,1,0,H,P Rejer,10,4,4,1,18,11,5,9,0,2,0,0,2.2,3.25,2.8,2,3.3,3.2,2.1,3,2.8,2.1,3.2,3,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.25,2.75,,,,
E2,08/03/03,Tranmere,Crewe,2,1,H,1,0,H,M Messias,13,10,9,4,11,7,3,6,2,0,0,0,2.3,3.2,2.7,2.3,3.3,2.65,2.35,3,2.35,2.5,3.25,2.4,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,,,,
E2,08/03/03,Wycombe,Brentford,4,0,H,2,0,H,G Poll,10,5,7,2,12,7,2,5,1,0,0,1,2.2,3.25,2.8,2.1,3.3,2.95,2.1,3,2.8,2.25,3.2,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E2,11/03/03,Brentford,Colchester,1,1,D,1,0,H,P Crossley,3,7,3,6,11,4,5,7,2,0,0,0,1.9,3.25,3.5,2,3.25,3.45,2,3,2.9,2.1,3.2,3,2.1,3.25,3,1.91,3.25,3.5,2.1,3.2,3,,,,
E2,12/03/03,Swindon,Cheltenham,0,3,A,0,2,A,A Hall,12,12,4,8,8,5,8,8,1,0,1,0,1.66,3.4,4.5,1.7,3.4,4.3,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.66,3.4,4.5,1.66,3.4,4.33,,,,
E2,14/03/03,Tranmere,Cardiff,3,3,D,0,1,A,A Butler,15,11,6,7,12,15,4,4,0,0,0,0,2.37,3.2,2.62,2.3,3.25,2.75,2.3,3,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.1,2.62,,,,
E2,15/03/03,Blackpool,Plymouth,1,1,D,1,1,D,C Wilkes,9,15,5,3,15,16,7,4,2,3,0,0,1.9,3.25,3.5,1.9,3.3,3.6,1.9,3.1,3,1.91,3.4,3.25,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4,,,,
E2,15/03/03,Brentford,Stockport,1,2,A,1,0,H,P Joslin,10,10,7,4,12,8,4,10,0,0,0,0,1.83,3.25,3.75,1.88,3.3,3.7,1.85,3.1,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.6,,,,
E2,15/03/03,Bristol City,Peterboro,1,0,H,1,0,H,R Olivier,16,6,4,5,12,12,7,1,0,0,0,0,1.57,3.6,5,1.58,3.5,5.45,1.55,3.3,4.5,1.62,3.5,4.5,1.53,3.4,6,1.53,3.4,6,1.5,3.4,6,,,,
E2,15/03/03,Cheltenham,Northampton,1,1,D,0,0,D,G Cain,6,11,2,7,8,4,2,6,0,0,0,0,2,3.25,3.25,2.08,3.3,3.1,2,3,2.9,2,3.4,3,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2,,,,
E2,15/03/03,Colchester,Huddersfield,2,0,H,0,0,D,P Armstrong,10,6,4,0,16,11,5,1,1,0,0,1,1.9,3.25,3.5,1.9,3.3,3.6,1.85,3.1,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.6,,,,
E2,15/03/03,Crewe,Port Vale,1,1,D,0,0,D,E Ilderton,11,9,10,6,10,17,12,5,0,1,0,0,1.53,3.5,5.5,1.52,3.6,5.9,1.45,3.4,5.2,1.53,3.5,5.5,1.5,3.5,6,1.5,3.5,6,1.44,3.75,6,,,,
E2,15/03/03,Mansfield,Swindon,2,1,H,2,1,H,D Crick,11,12,8,9,14,11,11,10,0,1,0,0,2.4,3.2,2.6,2.4,3.25,2.62,2.35,3,2.35,2.4,3.25,2.5,2.4,3.2,2.6,2.4,3.2,2.6,2.5,3.1,2.5,,,,
E2,15/03/03,Notts County,Chesterfield,1,1,D,0,1,A,H Webb,9,7,6,4,20,15,6,2,1,1,0,0,1.83,3.25,3.75,1.85,3.35,3.75,1.8,3.1,3.4,1.67,3.4,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.4,4,,,,
E2,15/03/03,Oldham,QPR,0,0,D,0,0,D,A Hall,7,18,3,12,20,9,6,8,2,3,0,0,1.9,3.25,3.5,2.02,3.25,3.3,2.1,3,2.8,2.2,3.25,2.75,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,,,,
E2,15/03/03,Wigan,Luton,1,1,D,0,0,D,S Mathieson,6,6,1,1,5,16,13,3,0,2,0,0,1.57,3.4,5.5,1.58,3.5,5.4,1.55,3.3,4.5,1.57,3.5,5,1.62,3.4,5,1.62,3.4,5,1.57,3.5,5,,,,
E2,15/03/03,Wycombe,Barnsley,2,2,D,1,0,H,P Taylor,7,12,4,5,11,12,5,8,1,1,1,0,1.9,3.25,3.5,2,3.3,3.3,2,3,2.9,2.1,3.2,3,,,,2,3.25,3.25,2,3.2,3.2,,,,
E2,18/03/03,Barnsley,Tranmere,1,1,D,1,0,H,P Danson,12,6,5,4,12,17,1,3,2,2,0,0,2.37,3.2,2.62,2.48,3.3,2.52,2.35,3,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,
E2,18/03/03,Cardiff,Blackpool,2,1,H,1,1,D,S W Mathieson,17,11,5,4,8,9,10,4,0,0,0,0,1.66,3.4,4.5,1.66,3.45,4.75,1.65,3.1,4,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.61,3.3,5,,,,
E2,18/03/03,Chesterfield,Colchester,0,4,A,0,1,A,N Barry,4,4,1,4,8,6,4,3,0,0,0,0,2.1,3.25,3,2.22,3.3,2.85,2.2,3,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,,,,
E2,18/03/03,Huddersfield,Mansfield,1,1,D,0,0,D,A Bates,8,8,5,5,9,12,7,9,0,1,0,0,2,3.25,3.25,2.05,3.3,3.2,2,3,2.9,1.91,3.25,3.4,2.2,3.2,2.88,2.2,3.2,2.88,2,3.2,3.2,,,,
E2,18/03/03,Luton,Oldham,0,0,D,0,0,D,R Styles,5,8,2,2,17,12,4,5,3,0,0,0,2.25,3.25,2.75,2.35,3.25,2.7,2.3,3,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.37,3.1,2.62,,,,
E2,18/03/03,Northampton,Notts County,2,0,H,1,0,H,P Crossley,8,4,5,3,16,15,3,2,1,2,0,0,2.5,3.2,2.5,2.48,3.3,2.52,2.35,3,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,
E2,18/03/03,Peterboro,Wycombe,1,2,A,1,1,D,G Laws,17,15,10,10,11,11,9,3,0,1,0,0,2.2,3.25,2.8,2.3,3.3,2.75,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,,,,
E2,18/03/03,Plymouth,Crewe,1,3,A,0,2,A,L Cable,22,9,12,6,8,13,7,0,1,0,0,0,2.5,3.2,2.5,2.52,3.3,2.48,2.4,3,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.62,3.2,2.38,2.75,3.2,2.25,,,,
E2,18/03/03,Port Vale,Brentford,1,0,H,1,0,H,G Salisbury,5,4,1,1,10,8,7,5,0,0,0,0,2.2,3.25,2.8,2.1,3.3,3.1,2,3,2.9,2,3.4,3,2.1,3.25,3,2.1,3.25,3,2,3.3,3.1,,,,
E2,18/03/03,QPR,Cheltenham,4,1,H,2,1,H,I Williamson,9,7,6,3,14,14,10,3,1,2,0,0,1.5,3.5,6,1.55,3.6,5.5,1.55,3.3,4.5,1.5,3.4,6,1.53,3.5,5.5,1.53,3.5,5.5,1.53,3.4,5.5,,,,
E2,18/03/03,Stockport,Wigan,1,1,D,0,0,D,M Cowburn,4,15,1,12,9,13,4,5,0,1,0,0,3.75,3.25,1.83,3.6,3.35,1.9,3.3,3,1.85,3.75,3.2,1.83,3.25,3.25,2,3.25,3.25,2,3.6,3.3,1.83,,,,
E2,19/03/03,Swindon,Bristol City,1,1,D,0,0,D,C Penton,9,10,3,5,19,17,2,6,2,4,0,0,2.62,3.2,2.37,2.65,3.3,2.35,2.4,3,2.3,2.5,3.25,2.4,2.8,3.25,2.2,2.7,3.2,2.3,2.62,3.2,2.3,,,,
E2,21/03/03,Cardiff,Mansfield,1,0,H,0,0,D,G Hegley,16,5,4,3,4,8,9,3,1,1,0,0,1.5,3.5,6,1.52,3.6,5.75,1.4,3.6,5.5,1.4,3.75,7,1.5,3.5,6,1.5,3.5,6,1.4,3.6,7.5,,,,
E2,22/03/03,Barnsley,Colchester,1,1,D,1,1,D,E Evans,18,7,10,5,9,3,9,1,1,0,0,0,2.1,3.25,3,2,3.2,3.35,2.1,3,2.8,1.91,3.25,3.4,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E2,22/03/03,Chesterfield,Wycombe,4,0,H,1,0,H,M Jones,20,7,12,2,20,14,3,3,2,0,0,0,2.375,3.2,2.625,2.25,3.25,2.85,2.2,3,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.4,3.25,2.5,,,,
E2,22/03/03,Huddersfield,Bristol City,1,2,A,1,2,A,J P Robinson,8,4,2,2,15,17,7,4,1,2,0,0,3,3.25,2.1,2.68,3.3,2.3,2.8,3,2.1,2.75,3.2,2.25,2.8,3.25,2.2,2.875,3.2,2.2,3.2,3.2,2,,,,
E2,22/03/03,Luton,Crewe,0,4,A,0,2,A,S Baines,8,13,7,8,16,5,4,9,2,0,0,0,2.5,3.2,2.5,2.5,3.2,2.5,2.35,3,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,
E2,22/03/03,Northampton,Oldham,0,2,A,0,0,D,S Tomlin,1,14,0,12,9,12,4,13,0,2,0,0,2.8,3.25,2.2,2.9,3.3,2.15,2.8,3,2.1,3,3.2,2.1,2.8,3.25,2.2,2.875,3.2,2.2,3.2,3.2,2,,,,
E2,22/03/03,Peterboro,Tranmere,0,0,D,0,0,D,E Wolstenholme,9,9,4,7,13,14,5,4,0,0,1,0,2.75,3.25,2.25,2.6,3.3,2.35,2.4,3,2.3,2.6,3.2,2.38,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,,,,
E2,22/03/03,Plymouth,Brentford,3,0,H,2,0,H,M Fletcher,13,10,6,4,9,16,2,3,1,3,0,0,1.8,3.4,3.75,1.85,3.2,3.9,1.75,3.2,3.5,1.67,3.4,4.33,1.8,3.25,4,1.8,3.25,4,1.72,3.4,4,,,,
E2,22/03/03,Port Vale,Cheltenham,1,2,A,0,1,A,A Leake,11,12,5,5,12,14,8,5,0,1,0,0,1.909,3.25,3.5,1.9,3.2,3.7,1.9,3.1,3,2,3.4,3,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,,
E2,22/03/03,QPR,Wigan,0,1,A,0,0,D,S Dunn,8,7,2,5,11,18,9,3,1,5,0,0,2.5,3.2,2.5,2.5,3.2,2.5,2.35,3,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.1,2.4,,
E2,22/03/03,Stockport,Blackpool,2,2,D,1,2,A,M Pike,12,10,7,2,6,8,11,4,0,1,0,0,2.3,3.2,2.7,2.4,3.25,2.6,2.3,3,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.4,3.1,2.6,,
E2,22/03/03,Swindon,Notts County,5,0,H,1,0,H,R Beeby,15,8,3,0,3,7,4,7,0,1,0,0,2.2,3.25,2.8,2.1,3.3,3,2.1,3,2.8,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.2,3.2,2.8,,
E2,29/03/03,Blackpool,QPR,1,3,A,0,1,A,A Bates,16,14,8,8,12,20,8,4,2,3,0,0,2.3,3.2,2.7,2.28,3.25,2.8,2.2,3,2.6,2.4,3.25,2.5,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62,,
E2,29/03/03,Brentford,Northampton,3,0,H,0,0,D,G Hegley,6,6,3,4,10,9,5,6,1,0,0,0,2,3.25,3.25,2.02,3.3,3.3,1.9,3.1,3,1.91,3.4,3.25,2,3.25,3.25,2,3.25,3.25,2,3.4,3,,
E2,29/03/03,Bristol City,Barnsley,2,0,H,1,0,H,A Penn,10,17,5,14,12,9,8,5,1,3,0,0,1.5,3.5,6,1.63,3.35,5.3,1.55,3.3,4.5,1.57,3.5,5,1.5,3.5,6,1.5,3.5,6,1.53,3.4,5.5,,
E2,29/03/03,Colchester,Swindon,1,0,H,0,0,D,G Poll,9,8,3,3,12,11,3,6,0,2,0,0,2,3.25,3.25,2.02,3.3,3.3,2,2.9,3,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2,,
E2,29/03/03,Crewe,Stockport,1,0,H,0,0,D,D Gallagher,13,4,4,2,15,9,8,6,2,3,0,0,1.44,3.75,6.5,1.53,3.55,6,1.5,3.4,4.7,1.5,3.4,6,1.44,3.6,7,1.44,3.6,7,1.53,3.4,5.5,,
E2,29/03/03,Mansfield,Peterboro,1,5,A,1,3,A,A Kaye,2,13,2,7,8,13,4,6,1,2,0,0,2.1,3.25,3,2.1,3.2,3.2,2,3.1,2.8,2,3.4,3,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,
E2,29/03/03,Notts County,Huddersfield,3,2,H,1,2,A,S Mathieson,9,15,4,11,12,13,5,7,1,5,0,0,1.8,3.4,3.75,1.85,3.35,3.8,1.75,3.2,3.5,1.73,3.4,4,1.73,3.4,4,1.75,3.4,4,1.72,3.4,4,,
E2,29/03/03,Oldham,Port Vale,1,1,D,1,1,D,P Rejer,26,9,16,5,10,12,11,4,0,2,0,0,1.53,3.75,5,1.57,3.5,5.5,1.5,3.4,4.7,1.57,3.5,5,1.53,3.5,5.5,1.53,3.5,5.5,1.53,3.4,5.5,,
E2,29/03/03,Tranmere,Chesterfield,2,1,H,1,0,H,P Prosser,12,8,5,3,16,16,2,14,0,1,0,0,1.57,3.6,5,1.57,3.5,5.5,1.5,3.4,4.7,1.57,3.5,5,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,,
E2,29/03/03,Wigan,Plymouth,0,1,A,0,1,A,M Cooper,6,6,1,4,8,14,7,2,0,2,0,0,1.5,3.5,6,1.53,3.55,6,1.5,3.4,4.7,1.53,3.5,5.5,1.5,3.5,6,1.5,3.5,6,1.5,3.4,6,,
E2,04/04/03,Northampton,Wigan,0,2,A,0,2,A,E Ilderton,5,10,1,4,10,8,3,4,1,3,0,0,3.75,3.25,1.833,3.85,3.3,1.8,3.5,3,1.8,4,3.4,1.727,3.75,3.25,1.83,3.75,3.25,1.85,4,3.4,1.72,,
E2,05/04/03,Brentford,Cheltenham,2,2,D,0,2,A,F Stretton,6,6,2,2,11,9,3,7,1,0,1,1,2,3.25,3.25,2,3.2,3.3,2,3,2.9,2,3.4,3,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2,,
E2,05/04/03,Cardiff,QPR,1,2,A,0,0,D,P Armstrong,16,12,11,8,18,15,13,4,0,1,0,0,1.8,3.25,4,1.85,3.3,3.65,1.85,3,3.3,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.83,3.3,3.6,,,,,
E2,05/04/03,Huddersfield,Chesterfield,4,0,H,2,0,H,J Winter,13,6,7,2,11,11,5,7,0,2,0,0,2.2,3.25,2.8,2.15,3.25,2.9,2.1,3,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3,,,,,
E2,05/04/03,Luton,Tranmere,0,0,D,0,0,D,A D'Urso,7,4,6,1,19,18,3,2,2,1,1,0,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3,2.6,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.25,2.6,2.25,3.3,2.62,,,,,
E2,05/04/03,Mansfield,Port Vale,0,1,A,0,1,A,P Danson,15,12,11,6,18,12,6,0,3,1,0,0,2.2,3.25,2.8,2.2,3.2,2.85,2.1,3,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,,,,,
E2,05/04/03,Notts County,Blackpool,3,1,H,0,1,A,K Hill,14,9,8,4,16,12,9,3,2,1,0,0,2.25,3.25,2.75,2.2,3.2,2.85,2.2,3,2.6,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,,
E2,05/04/03,Oldham,Barnsley,2,1,H,1,1,D,A Butler,19,15,9,10,15,20,6,3,1,4,0,0,1.571,3.6,5,1.6,3.5,4.8,1.6,3.2,4.2,1.727,3.2,4.333,1.62,3.4,5,1.615,3.4,5,1.57,3.5,5,,,,,
E2,05/04/03,Peterboro,Swindon,1,1,D,1,0,H,G Salisbury,15,7,9,5,9,6,7,6,1,2,0,1,2.1,3.25,3,2.2,3.2,2.85,2.2,3,2.6,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.2,3.2,2.8,,,,,
E2,05/04/03,Plymouth,Colchester,0,0,D,0,0,D,P Taylor,13,9,10,5,11,17,2,3,1,4,0,0,1.833,3.25,3.75,1.9,3.25,3.55,1.85,3,3.3,1.909,3.25,3.4,1.83,3.25,3.75,1.85,3.25,3.75,1.9,3.25,3.4,,,,,
E2,05/04/03,Wycombe,Stockport,1,4,A,0,0,D,A Penn,1,8,1,5,10,10,2,7,0,0,0,0,1.909,3.25,3.5,1.85,3.3,3.65,1.9,3,3.1,1.909,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,,,,,
