Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E3,01/03/03,Macclesfield,Southend,2,1,H,0,0,D,A Bates,15,13,2,2,12,11,3,2,0,0,0,0,2.5,3.2,2.5,2.55,3.3,2.45,2.35,3,2.35,2.4,3.25,2.5,2.62,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,,,,
E3,01/03/03,Oxford,Boston,2,1,H,1,0,H,A Leake,9,10,5,5,10,12,3,7,0,1,0,0,1.727,3.5,4,1.75,3.4,4.2,1.7,3.2,3.7,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33,,,,
E3,01/03/03,Rushden & D,York,2,1,H,1,0,H,D Crick,15,12,10,8,12,19,1,5,2,3,0,0,1.8,3.25,4,1.8,3.35,4,1.75,3.2,3.5,1.73,3.4,4,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.4,4,,,,
E3,01/03/03,Shrewsbury,Rochdale,3,1,H,2,0,H,B Curson,12,17,7,9,10,12,7,4,0,2,0,0,2.2,3.25,2.8,2.2,3.3,2.9,2.1,3,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.3,3.2,2.62,,,,
E3,01/03/03,Swansea,Wrexham,0,0,D,0,0,D,C Penton,6,6,4,5,10,9,13,6,1,1,0,0,2.5,3.2,2.5,2.5,3.25,2.55,2.35,3,2.35,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,,,,
E3,04/03/03,Bury,Bristol Rvs,0,1,A,0,0,D,E Ilderton,14,8,5,4,7,10,6,5,1,2,0,0,1.57,3.6,5,1.55,3.5,5.75,1.5,3.3,4.8,1.62,3.25,5,1.53,3.5,5.5,1.53,3.5,5.5,1.57,3.5,5,,,,
E3,04/03/03,Cambridge,Rochdale,2,2,D,2,1,H,H Webb,7,10,5,5,17,11,8,7,1,3,0,0,2,3.25,3.25,1.97,3.3,3.4,2,3,2.9,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,2.1,3.2,3,,,,
E3,04/03/03,Darlington,York,2,1,H,1,0,H,S Mathieson,10,6,4,5,11,4,6,9,1,0,0,0,2.5,3.2,2.5,2.4,3.25,2.63,2.35,3,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,
E3,04/03/03,Exeter,Wrexham,1,0,H,0,0,D,G Hegley,8,13,7,6,13,4,6,4,2,0,0,0,2.8,3.25,2.2,2.85,3.25,2.25,2.6,3,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,3,3.2,2.1,,,,
E3,04/03/03,Kidderminster,Southend,1,0,H,0,0,D,E Evans,15,10,6,4,18,11,8,8,1,2,0,0,1.83,3.25,3.75,1.95,3.3,3.5,1.9,3.1,3,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,2,3.2,3.2,,,,
E3,04/03/03,Lincoln,Hartlepool,3,0,H,1,0,H,P Prosser,7,14,3,8,19,15,3,7,0,0,0,0,2.7,3.2,2.3,2.8,3.2,2.3,2.6,3,2.2,2.6,3.2,2.38,2.8,3.25,2.2,2.8,3.2,2.25,2.75,3.2,2.25,,,,
E3,04/03/03,Macclesfield,Hull,0,1,A,0,1,A,P Danson,5,13,3,9,17,9,6,6,1,0,0,0,2.5,3.2,2.5,2.55,3.2,2.5,2.35,3,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,,,,
E3,04/03/03,Oxford,Leyton Orient,0,2,A,0,1,A,S Tomlin,8,9,4,5,11,14,5,1,1,2,0,0,1.66,3.4,4.5,1.68,3.5,4.5,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5,1.67,3.4,4.5,1.61,3.5,4.5,,,,
E3,04/03/03,Rushden & D,Bournemouth,2,1,H,1,1,D,F Stretton,6,10,2,6,12,10,2,5,0,4,0,0,1.83,3.25,3.75,1.9,3.3,3.65,1.9,3.1,3,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,2,3.2,3.2,,,,
E3,04/03/03,Swansea,Boston,0,0,D,0,0,D,P Taylor,12,8,5,5,13,19,6,3,3,5,0,2,2.25,3.25,2.75,2.17,3.25,2.97,2.1,3,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3,,,,
E3,07/03/03,Hartlepool,Bury,0,0,D,0,0,D,M Cooper,10,8,3,4,12,16,5,0,0,1,0,0,1.667,3.5,4.333,1.65,3.5,4.55,1.65,3.1,4,1.62,3.25,5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,,,,
E3,08/03/03,Boston,Carlisle,0,0,D,0,0,D,C Wilkes,11,3,5,2,11,16,8,3,0,2,0,0,1.833,3.25,3.75,2,3.3,3.25,1.9,3.1,3,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.4,3.25,,,,
E3,08/03/03,Bournemouth,Darlington,2,0,H,1,0,H,B Curson,22,7,13,1,10,15,9,3,0,2,0,0,1.615,3.4,5,1.55,3.55,5.4,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5,1.615,3.4,5,1.61,3.3,5,,,,
E3,08/03/03,Bristol Rvs,Shrewsbury,0,0,D,0,0,D,J Ross,5,7,3,3,13,14,6,1,2,2,0,0,2.2,3.25,2.8,2.1,3.3,3,2.2,3,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.2,2.875,2.2,3.25,2.75,,,,
E3,08/03/03,Hull,Oxford,0,0,D,0,0,D,G Salisbury,13,4,6,1,6,6,11,4,1,1,0,0,2.1,3.25,3,2.3,3.25,2.7,2.2,3,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.2,2.875,2.1,3.2,3,,,,
E3,08/03/03,Leyton Orient,Exeter,1,1,D,1,0,H,C Penton,11,10,4,8,16,19,3,3,1,4,0,0,1.727,3.5,4,1.7,3.35,4.45,1.75,3.1,3.6,1.73,3.4,4,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.3,3.75,,,,
E3,08/03/03,Scunthorpe,Macclesfield,1,1,D,0,0,D,M Cowburn,8,10,5,5,16,8,3,5,1,1,0,0,1.571,3.6,5,1.6,3.4,5.15,1.6,3.2,4.2,1.57,3.5,5,1.62,3.4,5,1.6,3.4,5,1.61,3.5,4.5,,,,
E3,08/03/03,Southend,Lincoln,0,1,A,0,1,A,M Thorpe,12,7,4,3,13,13,3,3,0,1,0,0,2.25,3.25,2.75,2.1,3.3,3,2.2,3,2.6,2.38,3.2,2.6,2.25,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.62,,,,
E3,08/03/03,Torquay,Swansea,0,0,D,0,0,D,P Armstrong,9,18,4,11,11,5,5,4,1,0,0,0,1.615,3.6,4.5,1.65,3.4,4.7,1.65,3.1,4,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33,,,,
E3,08/03/03,Wrexham,Rushden & D,3,0,H,1,0,H,G Laws,16,7,10,2,10,9,13,4,1,1,0,0,2.375,3.2,2.625,2.15,3.25,2.95,2.2,3,2.6,2.1,3.2,3,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62,,,,
E3,08/03/03,York,Cambridge,3,1,H,0,1,A,C Webster,9,6,7,5,12,17,11,3,3,0,0,0,1.833,3.25,3.75,1.85,3.25,3.8,1.85,3,3.3,1.8,3.25,3.75,1.8,3.25,4,1.8,3.25,4,1.83,3.3,3.6,,,,
E3,11/03/03,Carlisle,Scunthorpe,1,2,A,1,1,D,M Dean,11,12,8,8,7,19,7,5,2,2,0,0,2.7,3.2,2.3,2.72,3.25,2.37,2.4,3,2.3,2.4,3.25,2.5,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.3,,,,
E3,11/03/03,Darlington,Cambridge,1,2,A,0,1,A,M Fletcher,13,8,4,4,15,14,8,5,4,4,1,0,2.2,3.25,2.8,2.2,3.4,2.85,2.1,3,2.8,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E3,11/03/03,Macclesfield,Leyton Orient,3,1,H,1,1,D,S Baines,13,5,5,1,6,14,6,3,0,0,0,0,2.3,3.2,2.7,2.47,3.35,2.52,2.3,3,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.38,3.2,2.62,2.4,3.25,2.5,,,,
E3,11/03/03,Rochdale,Bournemouth,1,1,D,0,1,A,A Penn,10,11,4,8,8,13,3,11,1,0,0,0,2.5,3.2,2.5,2.6,3.35,2.4,2.35,3,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,
E3,11/03/03,Wrexham,Shrewsbury,3,3,D,1,2,A,G Salisbury,12,7,10,3,5,12,11,4,1,2,0,0,1.66,3.5,4.33,1.73,3.4,4.4,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.4,4.33,,,,
E3,15/03/03,Cambridge,Kidderminster,0,2,A,0,0,D,R Pearson,5,6,3,4,12,8,9,6,1,2,0,0,2.25,3.25,2.75,2.3,3.35,2.65,2.3,3,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,,,,
E3,15/03/03,Darlington,Exeter,2,2,D,0,1,A,G Laws,14,10,5,4,13,13,6,3,2,0,0,0,1.8,3.25,4,1.8,3.35,3.95,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.2,3.75,,,,
E3,15/03/03,Hartlepool,Southend,2,1,H,1,0,H,M Cowburn,9,18,5,11,15,6,2,5,2,1,0,0,1.57,3.4,5.5,1.58,3.55,5.3,1.5,3.4,4.7,1.44,3.6,6.5,1.53,3.5,5.5,1.53,3.5,5.5,1.5,3.4,6,,,,
E3,15/03/03,Leyton Orient,Bristol Rvs,1,2,A,1,1,D,M Thorpe,8,14,2,7,14,12,2,1,0,1,0,0,2,3.25,3.25,1.85,3.35,3.75,1.9,3.1,3,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5,,,,
E3,15/03/03,Lincoln,Wrexham,1,1,D,0,0,D,J Ross,10,12,7,6,14,13,4,5,1,2,0,0,2.1,3.25,3,2.1,3.3,3.05,2.1,3,2.8,1.91,3.25,3.4,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2,,,,
E3,15/03/03,Macclesfield,Bury,0,0,D,0,0,D,I Williamson,15,7,6,2,14,15,8,1,2,3,0,0,2.62,3.2,2.37,2.8,3.3,2.25,2.6,3,2.2,2.75,3.25,2.2,2.7,3.2,2.3,2.7,3.2,2.3,2.75,3.2,2.25,,,,
E3,15/03/03,Rochdale,Boston,1,0,H,0,0,D,T Parkes,11,9,6,2,12,14,6,7,2,2,0,0,1.9,3.25,3.5,1.98,3.3,3.3,1.9,3.1,3,2,3.2,3.2,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4,,,,
E3,15/03/03,Rushden & D,Hull,4,2,H,1,0,H,E Evans,21,12,12,3,10,12,8,4,1,1,0,1,1.72,3.25,4.33,1.78,3.35,4,1.75,3.2,3.5,1.73,3.4,4,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75,,,,
E3,15/03/03,Shrewsbury,Oxford,1,2,A,1,1,D,M Ryan,7,13,4,6,10,14,6,5,1,1,1,1,2.5,3.2,2.5,2.55,3.3,2.45,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4,,,,
E3,15/03/03,Swansea,Carlisle,1,2,A,0,0,D,M Warren,5,6,3,1,10,18,5,6,1,4,1,0,2.1,3.25,3,2.05,3.25,3.25,2.1,3,2.8,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,,,,
E3,15/03/03,Torquay,Scunthorpe,1,1,D,0,1,A,G Hegley,20,6,12,4,9,16,6,5,0,3,0,0,2.2,3.25,2.8,2.18,3.25,2.95,2.1,3,2.8,2.1,3.2,3,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3,,,,
E3,15/03/03,York,Bournemouth,1,0,H,0,0,D,N Barry,8,4,4,2,11,9,2,6,2,2,0,0,2.25,3.25,2.75,2.28,3.3,2.75,2.3,3,2.4,2.25,3.2,2.75,2.3,3.2,2.7,2.3,3.2,2.7,,,,,,,
E3,18/03/03,Bournemouth,Leyton Orient,3,1,H,2,0,H,D Crick,15,9,11,7,5,10,1,5,0,1,0,0,1.61,3.4,5,1.57,3.5,5.5,1.55,3.3,4.5,1.62,3.25,5,1.53,3.5,5.5,1.53,3.5,5.5,1.5,3.6,5.5,,,,
E3,18/03/03,Bristol Rvs,York,0,1,A,0,1,A,P Joslin,10,7,6,4,12,19,9,4,0,3,0,0,2.4,3.2,2.6,2.4,3.3,2.6,2.3,3,2.4,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.1,2.6,,,,
E3,18/03/03,Bury,Rushden & D,0,1,A,0,0,D,J P Robinson,15,5,7,3,8,15,3,3,3,1,0,0,2.37,3.2,2.62,2.4,3.3,2.6,2.3,3,2.4,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.2,2.62,,,,
E3,18/03/03,Carlisle,Macclesfield,1,0,H,1,0,H,L Mason,6,8,2,2,15,15,4,3,1,1,0,0,1.9,3.25,3.5,2.1,3.3,3.1,2,3,2.9,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E3,18/03/03,Exeter,Lincoln,2,0,H,2,0,H,P Taylor,7,4,3,2,9,15,3,7,1,2,0,0,2.62,3.2,2.37,2.6,3.3,2.4,2.4,3,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.62,3.2,2.3,,,,
E3,18/03/03,Hull,Torquay,1,1,D,0,0,D,K Hill,14,15,7,9,16,18,4,3,1,3,0,0,2,3.25,3.25,2.1,3.3,3.1,2.1,3,2.8,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,
E3,18/03/03,Kidderminster,Shrewsbury,2,2,D,0,2,A,R Olivier,14,4,6,3,7,9,11,2,1,1,0,0,1.66,3.4,4.5,1.73,3.4,4.3,1.7,3.1,3.8,1.8,3.25,3.75,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4,,,,
E3,18/03/03,Oxford,Cambridge,1,1,D,0,0,D,A Penn,13,17,10,9,6,16,5,9,1,3,0,0,1.72,3.25,4.33,1.8,3.35,4,1.8,3,3.5,1.73,3.2,4.33,1.73,3.25,4.33,1.7,3.4,4.33,1.83,3.4,3.5,,,,
E3,18/03/03,Scunthorpe,Rochdale,3,1,H,2,1,H,M Clattenburg,17,10,13,7,13,15,3,4,3,4,0,0,1.66,3.4,4.5,1.7,3.4,4.5,1.65,3.1,4,1.67,3.25,4.5,1.62,3.4,5,1.62,3.4,5,1.66,3.4,4.33,,,,
E3,18/03/03,Southend,Swansea,0,2,A,0,0,D,S Tomlin,14,8,4,4,16,20,5,5,1,1,0,1,1.8,3.25,4,1.9,3.3,3.65,1.9,3.1,3,1.83,3.2,3.75,1.83,3.4,3.6,1.83,3.4,3.6,2,3.2,3.2,,,,
E3,18/03/03,Wrexham,Hartlepool,2,0,H,1,0,H,D Gallagher,13,5,7,1,8,5,8,2,0,0,0,0,2.5,3.2,2.5,2.42,3.3,2.58,2.3,3,2.4,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,,,,
E3,19/03/03,Boston,Darlington,1,0,H,1,0,H,A Leake,4,9,3,5,18,17,5,3,2,2,0,0,1.9,3.25,3.5,2.05,3.3,3.2,2,3,2.9,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,1.9,3.3,3.3,,,,
E3,22/03/03,Boston,Rushden & D,1,1,D,0,0,D,C Webster,7,11,5,2,14,7,0,4,1,1,0,0,2.8,3.25,2.2,2.6,3.2,2.42,2.4,3,2.3,2.75,3.2,2.25,2.8,3.25,2.2,2.8,3.25,2.2,2.62,3.2,2.3,,,,
E3,22/03/03,Bournemouth,Torquay,1,1,D,0,0,D,J Ross,13,9,10,5,11,10,7,4,1,2,0,0,1.727,3.5,4,1.8,3.38,3.85,1.75,3.2,3.5,1.73,3.4,4,1.8,3.25,4,1.8,3.25,4,1.72,3.25,4.2,,,,
E3,22/03/03,Bristol Rvs,Hartlepool,1,0,H,1,0,H,P Walton,10,13,5,9,15,6,5,5,1,3,0,0,2.75,3.25,2.25,2.9,3.17,2.22,2.6,3,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,,
E3,22/03/03,Bury,Lincoln,2,0,H,2,0,H,M Clattenburg,6,15,3,5,9,19,2,6,2,6,0,0,2.1,3.25,3,2.1,3.35,3,2.1,3,2.8,2.2,3.2,2.8,2.2,3.25,2.8,2.2,3.2,2.875,2.2,3.2,2.8,,
E3,22/03/03,Carlisle,Cambridge,0,1,A,0,1,A,C Boyeson,13,7,4,5,13,14,13,7,1,3,1,0,2.2,3.25,2.8,2.3,3.2,2.75,2.3,3,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,,
E3,22/03/03,Exeter,Rochdale,1,1,D,1,1,D,K Hill,13,6,6,2,14,13,7,2,1,1,0,0,2.25,3.25,2.75,2.45,3.22,2.55,2.2,3,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,,
E3,22/03/03,Hull,Shrewsbury,2,0,H,0,0,D,L Mason,18,8,3,2,12,14,4,5,0,1,0,0,1.833,3.25,3.75,1.82,3.21,4,1.8,3.1,3.4,1.73,3.4,4,1.8,3.25,4,1.8,3.25,4,1.83,3,4,,
E3,22/03/03,Kidderminster,Swansea,2,2,D,2,2,D,U Rennie,6,8,3,5,18,9,5,4,3,0,0,0,1.667,3.4,4.5,1.66,3.35,4.75,1.7,3.2,3.7,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.4,4,,
E3,22/03/03,Oxford,Macclesfield,0,1,A,0,1,A,P Joslin,8,15,5,6,17,15,1,6,1,0,0,0,1.615,3.6,4.5,1.65,3.4,4.75,1.6,3.3,4,1.57,3.5,5,1.62,3.4,5,1.615,3.4,5,1.61,3.3,5,,
E3,22/03/03,Scunthorpe,Darlington,0,1,A,0,0,D,P Crossley,8,6,7,4,13,14,2,2,1,1,0,0,1.571,3.6,5,1.6,3.45,5.1,1.6,3.3,4,1.62,3.25,5,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5,,
E3,22/03/03,Southend,Leyton Orient,1,0,H,1,0,H,M Warren,10,13,6,6,14,14,2,4,1,1,0,0,2,3.25,3.25,2.05,3.17,3.25,2,3,2.9,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,
E3,22/03/03,Wrexham,York,1,1,D,0,1,A,G Cain,18,4,10,2,1,7,13,1,0,0,0,0,2,3.25,3.25,2,3.35,3.2,1.9,3.1,3,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,,
E3,24/03/03,Rushden & D,Rochdale,3,3,D,0,1,A,L Cable,14,9,10,6,12,13,7,1,0,0,0,0,1.5,3.5,6,1.5,3.6,5.75,1.5,3.4,4.7,1.57,3.5,5,1.5,3.5,6,1.5,3.5,6,1.5,3.6,5.5,,
E3,25/03/03,Bury,Oxford,1,1,D,1,1,D,A Kaye,10,5,6,1,13,14,7,3,0,1,0,0,2.1,3.25,3,2.2,3.25,2.8,2.2,3,2.6,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.2,3.25,2.75,,
E3,25/03/03,Cambridge,Bournemouth,2,1,H,1,1,D,S Tomlin,11,10,6,4,19,16,3,3,2,2,0,0,2.37,3.2,2.62,2.35,3.15,2.65,2.35,3,2.35,2.1,3.2,3,2.2,3.25,2.8,2.2,3.2,2.88,2.2,3.25,2.75,,
E3,25/03/03,Lincoln,Kidderminster,1,0,H,1,0,H,L Mason,11,6,9,5,19,15,5,5,2,1,0,0,2.1,3.25,3,2.2,3.25,2.8,2.2,3,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.37,3.1,2.62,,
E3,25/03/03,Shrewsbury,Torquay,2,3,A,0,1,A,C Boyeson,10,13,4,10,13,11,6,3,2,5,0,0,2.4,3.2,2.6,2.5,3.15,2.5,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,
E3,29/03/03,Cambridge,Scunthorpe,1,1,D,1,0,H,S Baines,18,10,12,6,13,13,5,8,1,1,0,0,2.37,3.2,2.62,2.4,3.2,2.6,2.35,3,2.35,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.5,3.1,2.5,,
E3,29/03/03,Darlington,Bury,3,1,H,1,1,D,A Butler,12,8,7,3,15,13,9,3,1,1,0,0,2.4,3.2,2.6,2.5,3.2,2.5,2.4,2.9,2.4,2.5,3.2,2.5,2.38,3.2,2.62,2.38,3.2,2.62,2.5,3.1,2.5,,,
E3,29/03/03,Hartlepool,Bournemouth,0,0,D,0,0,D,M Fletcher,9,17,7,9,10,15,3,6,0,2,0,0,1.83,3.25,3.75,1.8,3.3,3.9,1.75,3.2,3.5,1.8,3.2,4,1.8,3.25,4,1.8,3.25,4,1.8,3.3,3.75,,,
E3,29/03/03,Lincoln,Bristol Rvs,2,1,H,2,1,H,M Warren,13,7,5,3,16,12,8,3,0,2,0,0,1.8,3.4,3.75,1.85,3.3,3.7,1.8,3,3.5,1.8,3.2,4,1.73,3.25,4.33,1.73,3.25,4.33,1.9,3.2,3.5,,,
E3,29/03/03,Macclesfield,Kidderminster,2,0,H,0,0,D,M Thorpe,12,12,6,5,13,12,2,3,1,1,0,0,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.4,3.2,2.6,2.62,3.2,2.3,,,
E3,29/03/03,Rushden & D,Exeter,1,0,H,0,0,D,A Hall,13,16,7,9,16,14,8,3,1,1,0,0,1.5,3.5,6,1.5,3.5,6.2,1.5,3.4,4.7,1.53,3.5,5.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,,,
E3,29/03/03,Torquay,Boston,1,1,D,0,0,D,R Beeby,18,9,11,8,10,18,10,7,0,1,0,0,1.8,3.25,4,1.75,3.3,4.2,1.75,3.2,3.5,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75,,,
E3,29/03/03,York,Southend,2,0,H,2,0,H,E Ilderton,9,6,5,3,20,10,4,3,1,2,0,0,1.57,3.6,5,1.6,3.4,5.1,1.6,3.2,4.2,1.57,3.5,5,1.53,3.5,5.5,1.53,3.5,5.5,1.61,3.3,5,,,
E3,28/03/03,Swansea,Oxford,3,2,H,1,1,D,R Olivier,8,4,5,2,11,17,7,5,4,4,0,0,2.5,3.2,2.5,2.6,3.2,2.4,2.35,3,2.35,2.6,3.2,2.38,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.1,2.37,,,
E3,01/04/03,Oxford,Carlisle,0,0,D,0,0,D,J Ross,8,11,3,5,15,17,3,8,3,4,0,0,1.66,3.5,4.33,1.75,3.4,4,1.7,3.2,3.7,1.83,3.2,3.75,1.67,3.5,4.33,1.67,3.5,4.33,1.72,3.4,4,,,
E3,02/04/03,Boston,Wrexham,3,3,D,1,1,D,P Prosser,7,10,5,7,26,19,2,6,4,2,0,0,2.37,3.2,2.62,2.45,3.2,2.55,2.35,3,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.4,3.1,2.6,,,
E3,05/04/03,Bristol Rvs,Rushden & D,1,2,A,1,1,D,C Penton,9,10,5,5,18,13,4,3,2,3,0,0,2.75,3.25,2.25,2.75,3.3,2.22,2.4,3,2.3,2.75,3.2,2.25,2.75,3.4,2.2,2.75,3.4,2.2,2.62,3.2,2.3,,,
E3,05/04/03,Exeter,Bury,1,2,A,0,2,A,P Crossley,6,7,3,7,13,9,7,8,1,0,0,0,2.625,3.2,2.375,2.52,3.13,2.5,2.4,3,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,
E3,05/04/03,Hull,Wrexham,1,2,A,0,0,D,C Webster,15,18,8,6,13,10,9,3,2,1,0,0,2.25,3.25,2.75,2.2,3.2,2.85,2.2,3,2.6,2.25,3.2,2.75,2.25,3.4,2.62,2.25,3.4,2.625,2.2,3.2,2.8,,,
E3,05/04/03,Kidderminster,Hartlepool,2,2,D,2,0,H,C Boyeson,7,6,4,6,9,16,3,3,2,2,0,0,2.5,3.2,2.5,2.5,3.15,2.5,2.35,3,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.3,2.4,2.5,3.1,2.5,,,
E3,05/04/03,Leyton Orient,Boston,3,2,H,2,1,H,L Cable,8,4,4,4,17,12,7,6,1,1,0,0,2.2,3.25,2.8,2.2,3.2,2.85,2.1,3,2.8,2.25,3.2,2.75,2.1,3.25,3,2.1,3.25,3,2.2,3.2,2.8,,,
E3,05/04/03,Lincoln,Oxford,0,1,A,0,1,A,R Pearson,6,3,2,2,12,14,11,2,1,4,0,0,1.909,3.25,3.5,1.85,3.47,3.47,1.9,3.1,3,2,3.2,3.2,1.91,3.4,3.4,1.909,3.4,3.4,1.9,3.4,3.25,,,
E3,05/04/03,Macclesfield,Cambridge,1,1,D,1,0,H,A Wiley,10,9,4,5,16,15,4,2,0,2,0,0,2.375,3.2,2.625,2.35,3.2,2.65,2.3,3,2.4,2.25,3.4,2.625,2.25,3.25,2.75,2.3,3.3,2.625,2.3,3.2,2.62,,,,,
E3,05/04/03,Rochdale,Torquay,0,2,A,0,1,A,P Joslin,8,10,2,4,9,15,3,4,1,1,0,0,2.375,3.2,2.625,2.5,3.15,2.5,2.35,3,2.35,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.25,2.6,2.5,3.1,2.5,,,,,
E3,05/04/03,Scunthorpe,Bournemouth,0,2,A,0,0,D,A Leake,5,10,4,7,13,9,9,7,2,0,1,0,2,3.25,3.25,1.95,3.22,3.4,2,3,2.9,1.833,3.2,3.75,2.1,3.25,3,2.1,3.25,3,2,3.2,3.2,,,,,
E3,05/04/03,Shrewsbury,Swansea,0,0,D,0,0,D,M Thorpe,11,3,8,0,11,13,6,8,1,2,0,0,2.1,3.25,3,2.12,3.2,3,2.1,3,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3,,,,,
E3,05/04/03,Southend,Darlington,2,0,H,2,0,H,G Hegley,12,13,5,4,10,7,5,7,1,2,0,0,2.1,3.25,3,2.17,3.25,2.85,2.1,2.9,2.9,2.2,3.25,2.75,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,,,,,
E3,08/04/03,Rochdale,Bristol Rvs,1,1,D,1,1,D,M Messias,5,7,2,4,13,11,6,3,0,0,0,0,2,3.25,3.25,2.1,3.3,3,2.2,3,2.6,2.1,3.2,3,,,,2,3.25,3.25,2.2,3.25,2.75,,,,,
